NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 11:32:55	606434.27015696
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	1046.280	416.748	921.178	1156.762	610.076	567.882	0.000	0.000	0.000	1034.266	683.531	35.579	1019.253	241.883	620.983	806.782	232.980	472.361	538.102	368.231	509.299	997.646	444.104	503.481
2	0.00333	1046.334	416.691	921.183	1156.715	610.141	567.908	0.000	0.000	0.000	1034.108	683.547	35.730	1019.549	242.078	621.195	806.962	232.878	472.405	538.269	367.934	509.856	997.697	444.070	503.476
3	0.00667	1046.380	416.658	921.204	1156.655	610.192	567.926	0.000	0.000	0.000	1033.969	683.652	35.813	1019.715	242.082	621.222	807.180	232.739	472.455	538.419	367.619	510.323	997.739	444.048	503.473
4	0.01000	1046.423	416.615	921.219	1156.618	610.257	567.935	0.000	0.000	0.000	1033.840	683.648	35.834	1019.836	242.041	621.142	807.386	232.599	472.476	538.632	367.289	510.937	997.763	444.039	503.514
5	0.01333	1046.455	416.576	921.232	1156.570	610.326	567.972	0.000	0.000	0.000	1033.718	683.716	35.853	1020.007	242.057	621.155	807.580	232.455	472.491	538.857	366.978	511.536	997.799	443.999	503.495
6	0.01667	1046.483	416.540	921.237	1156.518	610.402	567.987	0.000	0.000	0.000	1033.591	683.654	35.847	1020.163	241.964	621.015	807.787	232.288	472.477	539.118	366.648	512.163	997.836	443.974	503.522
7	0.02000	1046.513	416.526	921.266	1156.457	610.485	567.993	0.000	0.000	0.000	1033.493	683.721	35.912	1020.090	241.589	620.810	807.981	232.105	472.406	539.426	366.211	512.825	997.874	443.923	503.560
8	0.02333	1046.069	416.675	920.873	1155.917	610.398	567.473	0.000	0.000	0.000	1032.650	682.350	34.613	1020.299	242.286	620.933	807.820	232.266	472.104	539.342	365.997	513.247	997.101	444.391	503.247
9	0.02667	1046.369	416.452	921.273	1155.851	610.114	567.241	0.000	0.000	0.000	1032.672	682.689	34.814	1020.795	242.291	620.950	808.075	232.032	472.109	539.911	365.407	514.310	996.946	444.478	503.143
10	0.03000	1046.417	416.556	921.238	1155.774	610.274	567.175	0.000	0.000	0.000	1032.548	682.665	34.774	1020.858	242.099	620.899	808.369	231.758	472.108	540.283	364.943	515.040	996.978	444.488	503.103
