NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	7
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 12:40:28	610487.62202283
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	Sternum X	Sternum Y	Sternum Z	
14	0.04333	1032.822	420.103	919.892	1190.455	590.548	565.201	0.000	0.000	0.000	1089.501	668.458	38.720	1006.493	242.883	629.316	792.746	223.519	473.987	1009.986	443.604	503.486
15	0.04667	1032.777	420.132	919.865	1190.418	590.656	565.227	0.000	0.000	0.000	1089.367	668.594	38.792	1006.857	242.732	629.551	792.999	223.074	473.834	1009.972	443.588	503.475
16	0.05000	1032.725	420.157	919.864	1190.369	590.766	565.262	0.000	0.000	0.000	1089.234	668.665	38.842	1006.796	242.782	629.179	793.249	222.626	473.705	1009.989	443.570	503.507
17	0.05333	1032.668	420.160	919.836	1190.307	590.855	565.292	0.000	0.000	0.000	1089.129	668.789	38.907	1006.945	242.712	629.086	793.489	222.174	473.550	1009.962	443.568	503.565
18	0.05667	1032.616	420.192	919.831	1190.233	590.954	565.285	0.000	0.000	0.000	1088.974	668.880	38.986	1007.135	242.624	629.094	793.779	221.682	473.447	1009.912	443.848	503.759
19	0.06000	1032.551	420.193	919.817	1190.152	591.063	565.322	0.000	0.000	0.000	1088.834	668.961	39.050	1007.349	242.520	629.106	794.031	221.176	473.249	1009.895	443.831	503.820
20	0.06333	1032.488	420.210	919.791	1190.091	591.153	565.308	0.000	0.000	0.000	1088.691	668.978	38.993	1007.785	242.331	629.449	794.345	220.621	473.127	1009.894	443.828	503.834
21	0.06667	1032.423	420.223	919.777	1189.994	591.261	565.316	0.000	0.000	0.000	1088.524	668.970	38.953	1008.000	242.216	629.423	794.619	220.065	472.921	1009.915	443.788	503.840
22	0.07000	1032.361	420.252	919.765	1189.910	591.385	565.288	0.000	0.000	0.000	1088.356	669.019	38.980	1008.223	242.108	629.417	794.938	219.461	472.779	1009.930	443.760	503.831
23	0.07333	1032.297	420.272	919.742	1189.819	591.483	565.279	0.000	0.000	0.000	1088.183	669.065	38.993	1008.287	242.087	629.095	795.318	218.839	472.759	1009.955	443.731	503.833
24	0.07667	1032.221	420.293	919.724	1189.702	591.611	565.268	0.000	0.000	0.000	1087.996	669.077	38.978	1008.483	242.003	629.018	795.639	218.202	472.549	1009.981	443.670	503.796
25	0.08000	1032.156	420.313	919.705	1189.596	591.724	565.261	0.000	0.000	0.000	1087.819	669.171	39.022	1008.759	241.872	629.038	795.968	217.559	472.414	1009.960	443.656	503.888
26	0.08333	1032.082	420.338	919.682	1189.489	591.859	565.294	0.000	0.000	0.000	1087.665	669.245	39.069	1009.023	241.740	629.017	796.292	216.866	472.186	1009.960	443.617	503.890
27	0.08667	1032.015	420.368	919.682	1189.372	591.972	565.321	0.000	0.000	0.000	1087.500	669.309	39.101	1009.273	241.645	628.956	796.657	216.164	472.065	1009.975	443.567	503.880
28	0.09000	1031.943	420.400	919.654	1189.258	592.100	565.273	0.000	0.000	0.000	1087.359	669.492	39.234	1009.582	241.487	629.016	797.010	215.447	471.912	1009.933	443.488	503.992
29	0.09333	1031.872	420.430	919.642	1189.123	592.229	565.277	0.000	0.000	0.000	1087.206	669.577	39.245	1009.861	241.361	628.972	797.391	214.700	471.787	1009.946	443.438	503.994
30	0.09667	1031.812	420.462	919.619	1188.970	592.373	565.283	0.000	0.000	0.000	1087.061	669.655	39.248	1010.440	241.030	629.174	797.811	213.878	471.668	1009.945	443.378	504.028
31	0.10000	1031.737	420.484	919.606	1188.834	592.507	565.209	0.000	0.000	0.000	1086.926	669.661	39.147	1011.014	240.847	629.452	798.173	213.139	471.444	1009.929	443.285	504.047
32	0.10333	1031.690	420.505	919.600	1188.683	592.683	565.149	0.000	0.000	0.000	1086.748	669.734	39.155	1011.364	240.698	629.468	798.582	212.299	471.332	1009.924	443.185	504.046
33	0.10667	1031.632	420.544	919.575	1188.531	592.822	565.092	0.000	0.000	0.000	1086.528	669.738	39.159	1011.701	240.529	629.458	799.072	211.462	471.265	1009.908	443.108	504.135
34	0.11000	1031.579	420.568	919.562	1188.381	592.975	565.072	0.000	0.000	0.000	1086.355	669.808	39.195	1012.090	240.333	629.555	799.437	210.640	470.991	1009.912	443.007	504.144
35	0.11333	1031.524	420.593	919.532	1188.256	593.124	565.055	0.000	0.000	0.000	1086.125	669.801	39.328	1012.476	239.506	629.670	799.911	209.717	470.822	1009.894	442.913	504.150
36	0.11667	1031.470	420.628	919.506	1188.062	593.288	565.066	0.000	0.000	0.000	1085.935	669.931	39.485	1012.727	239.452	629.538	800.434	208.795	470.765	1009.880	442.779	504.203
37	0.12000	1031.430	420.657	919.509	1187.860	593.446	565.052	0.000	0.000	0.000	1085.779	670.037	39.548	1012.988	239.386	629.466	800.923	207.877	470.597	1009.886	442.677	504.234
38	0.12333	1031.397	420.681	919.475	1187.646	593.592	565.001	0.000	0.000	0.000	1085.624	669.990	39.495	1013.292	239.300	629.367	801.437	206.916	470.434	1009.889	442.576	504.236
39	0.12667	1031.350	420.714	919.451	1187.449	593.725	564.965	0.000	0.000	0.000	1085.441	669.998	39.432	1013.697	239.207	629.400	801.960	205.936	470.252	1009.881	442.473	504.236
40	0.13000	1031.325	420.740	919.430	1187.242	593.858	564.931	0.000	0.000	0.000	1085.312	669.999	39.309	1014.017	239.111	629.335	802.490	204.947	470.066	1009.900	442.371	504.235
41	0.13333	1031.287	420.765	919.402	1187.042	593.994	564.880	0.000	0.000	0.000	1085.152	670.004	39.250	1015.027	239.415	629.267	803.092	203.938	469.952	1009.913	442.264	504.226
42	0.13667	1031.260	420.799	919.386	1186.831	594.170	564.874	0.000	0.000	0.000	1084.966	670.172	39.353	1015.299	239.350	629.220	803.639	202.923	469.763	1009.915	442.119	504.216
43	0.14000	1031.236	420.819	919.379	1186.618	594.355	564.865	0.000	0.000	0.000	1084.794	670.140	39.280	1015.752	239.371	629.406	804.262	201.838	469.703	1009.921	442.008	504.206
44	0.14333	1031.220	420.850	919.343	1186.387	594.567	564.797	0.000	0.000	0.000	1084.605	670.143	39.272	1015.936	239.074	629.102	804.881	200.761	469.615	1009.924	441.890	504.195
45	0.14667	1031.207	420.877	919.326	1186.182	594.725	564.757	0.000	0.000	0.000	1084.394	670.115	39.212	1016.440	239.134	629.332	805.529	199.661	469.502	1009.947	441.782	504.215
46	0.15000	1031.186	420.891	919.297	1185.946	594.900	564.728	0.000	0.000	0.000	1084.223	670.129	39.224	1016.921	239.121	629.489	806.137	198.627	469.323	1009.957	441.641	504.185
47	0.15333	1031.155	420.917	919.281	1185.680	595.090	564.702	0.000	0.000	0.000	1084.044	670.050	39.117	1017.254	238.987	629.419	806.770	197.566	469.196	1009.971	441.507	504.186
48	0.15667	1031.161	420.947	919.254	1185.395	595.285	564.698	0.000	0.000	0.000	1083.904	669.948	38.932	1017.599	238.717	629.183	807.415	196.456	469.121	1009.981	441.394	504.184
49	0.16000	1031.149	420.963	919.241	1185.139	595.466	564.668	0.000	0.000	0.000	1083.716	670.104	39.040	1018.011	238.610	629.212	808.099	195.317	468.977	1009.976	441.233	504.163
50	0.16333	1031.134	420.991	919.228	1184.921	595.658	564.652	0.000	0.000	0.000	1083.537	670.080	38.974	1018.459	238.481	629.221	808.721	194.184	468.807	1009.989	441.070	504.173
51	0.16667	1031.131	421.004	919.208	1184.693	595.859	564.640	0.000	0.000	0.000	1083.382	670.078	38.921	1018.922	238.303	629.233	809.444	193.021	468.739	1010.005	440.960	504.163
52	0.17000	1031.127	421.033	919.193	1184.443	596.071	564.572	0.000	0.000	0.000	1083.217	670.127	38.919	1019.461	238.186	629.316	810.123	191.848	468.596	1010.008	440.805	504.157
53	0.17333	1031.105	421.057	919.149	1184.145	596.282	564.610	0.000	0.000	0.000	1083.001	670.181	38.863	1019.986	237.993	629.355	810.821	190.691	468.443	1010.031	440.652	504.155
54	0.17667	1031.105	421.070	919.146	1183.894	596.441	564.543	0.000	0.000	0.000	1082.778	670.088	38.807	1020.456	237.764	629.321	811.609	189.467	468.400	1010.039	440.525	504.184
55	0.18000	1031.094	421.088	919.125	1183.619	596.641	564.459	0.000	0.000	0.000	1082.586	670.118	38.809	1020.944	237.543	629.284	812.391	188.248	468.243	1010.063	440.379	504.185
56	0.18333	1031.100	421.111	919.099	1183.334	596.863	564.424	0.000	0.000	0.000	1082.408	670.050	38.658	1021.470	237.349	629.301	813.196	187.050	468.069	1010.064	440.230	504.203
57	0.18667	1031.097	421.133	919.097	1183.059	597.080	564.407	0.000	0.000	0.000	1082.225	670.025	38.589	1021.902	237.130	629.290	813.969	185.871	467.914	1010.027	440.086	504.263
58	0.19000	1031.099	421.144	919.065	1182.795	597.276	564.413	0.000	0.000	0.000	1082.053	670.094	38.594	1022.405	236.928	629.295	814.800	184.629	467.809	1010.000	439.950	504.410
59	0.19333	1031.099	421.152	919.055	1182.503	597.460	564.346	0.000	0.000	0.000	1081.867	670.168	38.619	1022.904	236.703	629.273	815.648	183.379	467.657	1010.017	439.794	504.396
60	0.19667	1031.096	421.172	919.037	1182.189	597.642	564.307	0.000	0.000	0.000	1081.688	670.169	38.563	1023.399	236.468	629.221	816.478	182.111	467.470	1010.012	439.629	504.446
61	0.20000	1031.101	421.183	919.003	1181.875	597.843	564.271	0.000	0.000	0.000	1081.501	670.162	38.531	1023.939	236.343	629.220	817.350	180.819	467.364	1009.952	439.421	504.522
62	0.20333	1031.109	421.178	918.985	1181.594	598.041	564.246	0.000	0.000	0.000	1081.302	670.232	38.587	1023.900	235.538	628.536	818.226	179.532	467.134	1009.964	439.274	504.561
63	0.20667	1031.117	421.194	918.977	1181.289	598.229	564.178	0.000	0.000	0.000	1081.051	670.188	38.528	1024.450	235.334	628.554	819.153	178.207	466.989	1009.966	439.138	504.557
64	0.21000	1031.118	421.202	918.957	1180.963	598.461	564.100	0.000	0.000	0.000	1080.849	670.152	38.426	1024.972	235.150	628.553	820.061	176.891	466.742	1009.960	438.985	504.581
65	0.21333	1031.131	421.211	918.953	1180.639	598.646	564.084	0.000	0.000	0.000	1080.678	670.066	38.244	1025.519	234.925	628.575	821.002	175.573	466.443	1009.975	438.850	504.598
66	0.21667	1031.151	421.217	918.915	1180.294	598.809	564.039	0.000	0.000	0.000	1080.484	670.122	38.261	1026.851	235.544	629.637	821.998	174.231	466.204	1009.971	438.732	504.618
67	0.22000	1031.177	421.224	918.901	1179.982	599.056	564.010	0.000	0.000	0.000	1080.326	670.227	38.279	1027.398	235.300	629.617	822.996	172.888	465.919	1009.975	438.579	504.620
68	0.22333	1031.192	421.241	918.870	1179.639	599.273	563.948	0.000	0.000	0.000	1080.127	670.280	38.319	1027.924	235.032	629.582	823.986	171.572	465.607	1009.970	438.422	504.635
69	0.22667	1031.215	421.235	918.861	1179.308	599.500	563.948	0.000	0.000	0.000	1079.935	670.296	38.295	1028.401	234.764	629.518	825.022	170.199	465.307	1009.953	438.247	504.628
70	0.23000	1031.244	421.241	918.830	1178.983	599.688	563.890	0.000	0.000	0.000	1079.692	670.424	38.468	1028.973	234.391	629.259	826.130	168.814	465.034	1009.964	438.099	504.642
71	0.23333	1031.275	421.251	918.815	1178.614	599.948	563.869	0.000	0.000	0.000	1079.437	670.468	38.668	1029.522	234.126	629.173	827.234	167.428	464.723	1009.934	437.948	504.662
72	0.23667	1031.303	421.266	918.795	1178.317	600.165	563.824	0.000	0.000	0.000	1079.194	670.393	38.546	1030.006	233.850	629.012	828.350	165.990	464.390	1009.924	437.815	504.697
73	0.24000	1031.329	421.260	918.778	1177.992	600.397	563.838	0.000	0.000	0.000	1078.980	670.415	38.521	1030.543	233.547	628.897	829.489	164.571	464.074	1009.912	437.646	504.705
74	0.24333	1031.343	421.278	918.742	1177.611	600.635	563.788	0.000	0.000	0.000	1078.811	670.444	38.491	1031.152	233.307	628.861	830.628	163.171	463.681	1009.901	437.516	504.719
75	0.24667	1031.367	421.282	918.725	1177.227	600.863	563.730	0.000	0.000	0.000	1078.620	670.467	38.460	1031.788	233.145	628.904	831.756	161.773	463.269	1009.888	437.331	504.730
76	0.25000	1031.384	421.264	918.695	1176.889	601.039	563.686	0.000	0.000	0.000	1078.459	670.486	38.384	1032.393	232.995	628.916	832.990	160.314	462.919	1009.881	437.172	504.737
77	0.25333	1031.414	421.270	918.680	1176.568	601.297	563.685	0.000	0.000	0.000	1078.235	670.554	38.406	1032.981	232.785	628.888	834.184	158.902	462.496	1009.884	437.040	504.796
78	0.25667	1031.424	421.281	918.656	1176.214	601.555	563.656	0.000	0.000	0.000	1078.006	670.528	38.327	1033.681	232.675	628.996	835.421	157.467	462.050	1009.871	436.835	504.877
79	0.26000	1031.445	421.283	918.626	1175.903	601.779	563.609	0.000	0.000	0.000	1077.744	670.484	38.307	1034.207	232.412	628.915	836.695	156.012	461.675	1009.793	436.735	505.092
80	0.26333	1031.474	421.291	918.605	1175.572	601.994	563.595	0.000	0.000	0.000	1077.513	670.290	38.079	1034.764	232.169	628.874	837.969	154.554	461.194	1009.785	436.586	505.128
81	0.26667	1031.494	421.304	918.592	1175.197	602.234	563.572	0.000	0.000	0.000	1077.292	670.304	38.076	1035.303	231.934	628.792	839.309	153.078	460.768	1009.765	436.467	505.184
82	0.27000	1031.503	421.311	918.573	1174.902	602.499	563.556	0.000	0.000	0.000	1077.111	670.277	38.039	1035.880	231.686	628.709	840.648	151.648	460.275	1009.756	436.311	505.247
83	0.27333	1031.532	421.329	918.566	1174.598	602.727	563.533	0.000	0.000	0.000	1076.913	670.339	38.077	1036.425	231.437	628.581	842.054	150.175	459.836	1009.752	436.183	505.297
84	0.27667	1031.557	421.334	918.552	1174.227	602.965	563.526	0.000	0.000	0.000	1076.698	670.314	38.017	1036.974	231.135	628.392	843.447	148.726	459.335	1009.752	436.048	505.312
85	0.28000	1031.563	421.349	918.521	1173.890	603.227	563.501	0.000	0.000	0.000	1076.464	670.333	37.947	1037.606	230.808	628.122	844.881	147.264	458.865	1009.763	435.917	505.352
86	0.28333	1031.577	421.366	918.499	1173.569	603.420	563.453	0.000	0.000	0.000	1076.215	670.404	37.966	1038.146	230.638	628.163	846.250	145.828	458.230	1009.766	435.793	505.393
87	0.28667	1031.582	421.387	918.481	1173.275	603.662	563.457	0.000	0.000	0.000	1075.960	670.346	37.906	1038.831	230.500	628.244	847.777	144.395	457.801	1009.755	435.648	505.416
88	0.29000	1031.596	421.395	918.457	1172.922	603.925	563.473	0.000	0.000	0.000	1075.744	670.086	37.576	1039.533	230.341	628.250	849.218	142.939	457.168	1009.770	435.511	505.421
89	0.29333	1031.608	421.417	918.444	1172.596	604.132	563.423	0.000	0.000	0.000	1075.524	670.225	37.707	1040.165	230.154	628.212	850.736	141.519	456.605	1009.757	435.386	505.453
90	0.29667	1031.625	421.451	918.433	1172.305	604.313	563.384	0.000	0.000	0.000	1075.298	670.264	37.697	1040.741	229.895	628.092	852.308	140.073	456.016	1009.776	435.280	505.477
91	0.30000	1031.640	421.470	918.400	1171.961	604.581	563.406	0.000	0.000	0.000	1075.078	670.325	37.698	1041.345	229.685	628.025	853.870	138.644	455.341	1009.779	435.158	505.492
92	0.30333	1031.645	421.490	918.368	1171.644	604.789	563.342	0.000	0.000	0.000	1074.823	670.275	37.662	1041.944	229.468	627.906	855.520	137.195	454.778	1009.775	435.052	505.489
93	0.30667	1031.644	421.513	918.344	1171.341	605.019	563.270	0.000	0.000	0.000	1074.573	670.334	37.687	1042.545	229.238	627.813	857.114	135.767	454.051	1009.771	434.905	505.551
94	0.31000	1031.669	421.530	918.336	1171.023	605.206	563.263	0.000	0.000	0.000	1074.272	670.356	37.877	1043.113	228.929	627.616	858.753	134.392	453.432	1009.774	434.767	505.551
95	0.31333	1031.674	421.557	918.307	1170.661	605.470	563.254	0.000	0.000	0.000	1074.021	670.506	38.131	1043.705	228.669	627.507	860.431	132.970	452.795	1009.770	434.639	505.572
96	0.31667	1031.690	421.591	918.282	1170.313	605.656	563.202	0.000	0.000	0.000	1073.803	670.398	37.927	1044.326	228.329	627.275	862.138	131.586	452.087	1009.755	434.456	505.626
97	0.32000	1031.693	421.622	918.255	1170.022	605.853	563.179	0.000	0.000	0.000	1073.591	670.382	37.912	1044.964	228.035	627.114	863.847	130.226	451.440	1009.743	434.385	505.598
98	0.32333	1031.703	421.649	918.235	1169.687	606.114	563.221	0.000	0.000	0.000	1073.406	670.365	37.899	1045.610	227.739	626.929	865.614	128.833	450.703	1009.741	434.270	505.609
99	0.32667	1031.708	421.674	918.198	1169.305	606.349	563.213	0.000	0.000	0.000	1073.192	670.363	37.805	1046.361	227.547	626.872	867.451	127.476	450.099	1009.729	434.048	505.684
100	0.33000	1031.696	421.698	918.149	1168.969	606.501	563.115	0.000	0.000	0.000	1072.971	670.260	37.629	1047.033	227.312	626.756	869.302	126.087	449.414	1009.736	433.982	505.744
101	0.33333	1031.711	421.749	918.145	1168.632	606.708	563.129	0.000	0.000	0.000	1072.709	670.064	37.528	1047.701	227.102	626.676	871.099	124.735	448.657	1009.711	433.851	505.779
102	0.33667	1031.705	421.767	918.090	1168.269	607.007	563.124	0.000	0.000	0.000	1072.513	669.971	37.462	1048.337	226.819	626.531	872.946	123.358	447.965	1009.695	433.756	505.841
103	0.34000	1031.712	421.820	918.087	1167.958	607.264	563.038	0.000	0.000	0.000	1072.296	669.985	37.513	1049.024	226.656	626.482	874.785	122.094	447.221	1009.706	433.589	505.832
104	0.34333	1031.718	421.867	918.076	1167.653	607.491	563.035	0.000	0.000	0.000	1072.095	669.894	37.432	1049.655	226.306	626.191	876.613	120.818	446.459	1009.668	433.464	505.821
105	0.34667	1031.691	421.871	918.009	1167.272	607.722	563.058	0.000	0.000	0.000	1071.918	669.821	37.411	1050.393	226.036	625.950	878.488	119.559	445.735	1009.653	433.242	506.052
106	0.35000	1031.696	421.925	917.983	1166.893	607.997	563.087	0.000	0.000	0.000	1071.741	669.758	37.381	1051.093	225.794	625.800	880.372	118.342	444.974	1009.643	433.160	506.096
107	0.35333	1031.695	421.978	917.947	1166.601	608.227	563.097	0.000	0.000	0.000	1071.534	669.724	37.349	1051.781	225.519	625.608	882.456	116.208	444.671	1009.642	433.029	506.126
108	0.35667	1031.675	422.018	917.921	1166.250	608.448	563.099	0.000	0.000	0.000	1071.341	669.583	37.210	1052.424	225.310	625.435	884.435	115.024	443.823	1009.651	432.865	506.137
109	0.36000	1031.683	422.052	917.897	1165.846	608.694	563.115	0.000	0.000	0.000	1071.114	669.508	37.170	1053.124	225.128	625.346	886.440	113.808	443.036	1009.664	432.738	506.134
110	0.36333	1031.694	422.112	917.897	1165.488	608.880	563.078	0.000	0.000	0.000	1070.872	669.470	37.174	1053.769	224.922	625.206	888.531	112.592	442.135	1009.684	432.570	506.234
111	0.36667	1031.653	422.153	917.852	1165.157	609.073	563.073	0.000	0.000	0.000	1070.685	669.439	37.164	1054.433	224.627	624.965	890.561	111.451	441.217	1009.687	432.429	506.269
112	0.37000	1031.659	422.201	917.824	1164.772	609.351	563.051	0.000	0.000	0.000	1070.510	669.409	37.158	1055.119	224.399	624.724	892.684	110.284	440.414	1009.733	432.275	506.237
113	0.37333	1031.627	422.251	917.785	1164.444	609.626	563.012	0.000	0.000	0.000	1070.283	669.570	37.562	1055.771	224.115	624.486	894.798	109.113	439.396	1009.766	432.141	506.231
114	0.37667	1031.633	422.303	917.761	1164.099	609.836	562.991	0.000	0.000	0.000	1070.205	669.149	37.054	1056.470	223.837	624.216	896.956	107.962	438.476	1009.780	432.033	506.237
115	0.38000	1031.615	422.354	917.720	1163.710	610.078	563.008	0.000	0.000	0.000	1069.911	669.566	37.650	1057.144	223.669	624.057	899.160	106.874	437.506	1009.791	431.895	506.325
116	0.38333	1031.595	422.395	917.685	1163.369	610.311	563.000	0.000	0.000	0.000	1069.778	669.113	37.136	1057.842	223.477	623.915	901.348	105.807	436.544	1009.816	431.745	506.368
117	0.38667	1031.586	422.458	917.657	1163.068	610.525	562.998	0.000	0.000	0.000	1069.550	669.306	37.475	1058.535	223.285	623.731	903.599	104.721	435.458	1009.844	431.627	506.359
118	0.39000	1031.564	422.496	917.607	1162.718	610.709	562.999	0.000	0.000	0.000	1069.347	669.054	37.310	1059.248	223.069	623.540	905.888	103.646	434.420	1009.878	431.501	506.382
119	0.39333	1031.553	422.536	917.576	1162.326	610.964	563.030	0.000	0.000	0.000	1069.188	668.866	37.213	1059.998	222.919	623.419	908.221	102.557	433.453	1009.911	431.368	506.385
120	0.39667	1031.536	422.583	917.532	1161.984	611.142	562.985	0.000	0.000	0.000	1069.020	668.756	37.018	1060.703	222.750	623.262	910.528	101.549	432.392	1009.938	431.271	506.398
121	0.40000	1031.519	422.633	917.483	1161.677	611.319	562.961	0.000	0.000	0.000	1068.879	668.649	36.947	1061.410	222.529	623.018	912.940	100.589	431.306	1009.984	431.148	506.386
122	0.40333	1031.506	422.666	917.454	1161.327	611.559	562.975	0.000	0.000	0.000	1068.755	668.559	36.924	1062.135	222.270	622.716	915.335	99.681	430.181	1010.012	431.030	506.402
123	0.40667	1031.500	422.708	917.415	1160.994	611.767	562.942	0.000	0.000	0.000	1068.598	668.406	36.839	1062.835	222.056	622.507	917.789	98.695	429.096	1010.049	430.872	506.342
124	0.41000	1031.489	422.755	917.393	1160.686	612.003	562.858	0.000	0.000	0.000	1068.431	668.163	36.676	1063.530	221.887	622.323	920.203	97.852	427.886	1010.070	430.720	506.417
125	0.41333	1031.484	422.795	917.367	1160.359	612.181	562.857	0.000	0.000	0.000	1068.266	668.055	36.601	1064.177	221.708	622.140	922.807	96.899	426.941	1010.139	430.602	506.388
126	0.41667	1031.476	422.837	917.338	1160.007	612.389	562.869	0.000	0.000	0.000	1068.104	667.902	36.494	1064.883	221.424	621.805	925.250	96.104	425.606	1010.202	430.466	506.333
127	0.42000	1031.483	422.860	917.304	1159.722	612.596	562.869	0.000	0.000	0.000	1067.951	667.684	36.343	1065.594	221.207	621.490	927.827	95.263	424.475	1010.264	430.340	506.310
128	0.42333	1031.457	422.903	917.222	1159.426	612.745	562.827	0.000	0.000	0.000	1067.786	667.540	36.258	1066.312	220.974	621.163	930.350	94.503	423.209	1010.313	430.213	506.242
129	0.42667	1031.453	422.941	917.186	1159.082	612.908	562.803	0.000	0.000	0.000	1067.642	667.400	36.193	1066.979	220.740	620.927	932.936	93.664	422.039	1010.381	430.091	506.214
130	0.43000	1031.465	422.982	917.169	1158.712	613.080	562.767	0.000	0.000	0.000	1067.507	667.219	36.042	1067.658	220.568	620.757	935.417	92.995	420.725	1011.019	429.395	505.455
131	0.43333	1031.470	423.027	917.116	1158.390	613.245	562.730	0.000	0.000	0.000	1067.386	667.130	35.990	1068.330	220.331	620.429	938.020	92.259	419.431	1011.061	429.252	505.403
132	0.43667	1031.470	423.064	917.076	1158.131	613.423	562.734	0.000	0.000	0.000	1067.259	666.919	35.849	1069.048	220.150	620.138	940.653	91.690	418.117	1011.103	429.088	505.453
133	0.44000	1031.474	423.097	917.047	1157.817	613.639	562.687	0.000	0.000	0.000	1067.115	666.820	35.769	1069.739	219.928	619.827	943.272	91.138	416.830	1011.176	428.919	505.432
134	0.44333	1031.489	423.144	916.986	1157.452	613.857	562.659	0.000	0.000	0.000	1066.951	666.517	35.543	1070.387	219.679	619.556	945.868	90.557	415.524	1011.256	428.717	505.416
135	0.44667	1031.492	423.190	916.939	1157.125	613.996	562.604	0.000	0.000	0.000	1066.798	666.317	35.393	1071.095	219.459	619.315	948.532	89.974	414.244	1011.296	428.578	505.397
136	0.45000	1031.512	423.225	916.903	1156.833	614.127	562.568	0.000	0.000	0.000	1066.649	666.110	35.222	1071.798	219.284	619.102	951.111	89.481	412.907	1011.361	428.408	505.435
137	0.45333	1031.518	423.277	916.846	1156.522	614.326	562.598	0.000	0.000	0.000	1066.517	665.955	35.105	1072.447	219.072	618.812	953.725	88.966	411.650	1011.435	428.177	505.443
138	0.45667	1031.526	423.321	916.814	1156.192	614.544	562.601	0.000	0.000	0.000	1066.366	665.731	34.966	1073.171	218.893	618.573	956.366	88.486	410.407	1011.483	428.035	505.421
