NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 12:44:54	610753.47573762
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	1023.231	424.023	910.618	1133.284	618.484	566.586	0.000	0.000	0.000	1053.334	653.455	24.508	1009.382	252.328	639.613	805.218	218.329	478.780	530.287	364.960	515.524	987.250	441.710	504.057
2	0.00333	1023.233	423.990	910.620	1133.300	618.512	566.583	0.000	0.000	0.000	1053.264	653.398	24.521	1009.548	252.382	639.762	805.322	218.207	478.689	530.457	364.705	516.042	987.289	441.702	504.056
3	0.00667	1023.223	423.955	910.614	1133.301	618.520	566.588	0.000	0.000	0.000	1053.203	653.369	24.513	1009.384	252.231	639.404	805.451	218.064	478.584	530.658	364.459	516.519	987.293	441.706	504.080
4	0.01000	1023.211	423.913	910.599	1133.313	618.549	566.589	0.000	0.000	0.000	1053.161	653.346	24.591	1009.448	252.198	639.393	805.586	217.893	478.521	530.882	364.115	517.110	987.294	441.715	504.075
5	0.01333	1023.205	423.888	910.593	1133.316	618.566	566.600	0.000	0.000	0.000	1053.070	653.305	24.566	1009.538	252.176	639.410	805.733	217.696	478.419	531.137	363.853	517.711	987.307	441.700	504.099
6	0.01667	1023.203	423.855	910.599	1133.328	618.597	566.604	0.000	0.000	0.000	1053.027	653.333	24.600	1009.627	252.140	639.397	805.850	217.511	478.252	531.440	363.581	518.401	987.343	441.704	504.092
7	0.02000	1023.196	423.823	910.586	1133.340	618.615	566.610	0.000	0.000	0.000	1052.949	653.315	24.609	1009.711	252.107	639.384	805.996	217.290	478.184	531.770	363.262	519.033	987.374	441.684	504.115
8	0.02333	1022.666	423.973	910.141	1132.806	618.501	566.161	0.000	0.000	0.000	1052.072	651.960	23.406	1009.450	252.143	638.885	805.683	217.532	477.623	531.649	363.113	519.390	985.932	442.318	504.027
9	0.02667	1023.046	423.656	910.603	1132.834	618.134	565.876	0.000	0.000	0.000	1052.223	652.375	23.793	1009.939	252.042	639.091	805.961	217.358	477.692	532.227	362.710	520.378	985.741	442.463	503.882
10	0.03000	1023.016	423.614	910.587	1132.849	618.160	565.860	0.000	0.000	0.000	1052.122	652.321	23.829	1010.064	251.998	639.102	806.117	217.102	477.487	532.651	362.355	521.182	985.705	442.475	503.906
11	0.03333	1023.017	423.764	910.470	1133.177	618.537	566.613	0.000	0.000	0.000	1052.033	652.396	23.893	1010.177	251.959	639.096	807.000	216.365	478.277	533.084	361.881	521.645	987.141	441.445	504.465
12	0.03667	1023.013	423.754	910.464	1133.205	618.574	566.628	0.000	0.000	0.000	1051.918	652.430	23.941	1010.319	251.897	639.099	807.213	216.009	478.110	533.566	361.480	522.396	987.155	441.429	504.504
13	0.04000	1023.009	423.731	910.462	1133.227	618.607	566.636	0.000	0.000	0.000	1051.803	652.411	23.946	1010.431	251.840	639.056	807.440	215.635	477.945	534.421	360.882	523.746	987.208	441.490	504.313
14	0.04333	1023.019	423.742	910.456	1133.244	618.665	566.635	0.000	0.000	0.000	1051.693	652.352	23.888	1010.585	251.780	639.064	807.474	215.175	477.281	535.021	360.537	524.685	987.230	441.525	504.324
15	0.04667	1023.017	423.756	910.432	1133.266	618.728	566.640	0.000	0.000	0.000	1051.583	652.359	23.871	1010.697	251.696	639.026	807.726	214.776	477.091	535.579	360.057	525.519	987.254	441.494	504.332
16	0.05000	1023.016	423.754	910.422	1133.278	618.762	566.638	0.000	0.000	0.000	1051.445	652.336	23.846	1010.885	251.628	639.038	807.962	214.324	476.884	536.125	359.635	526.354	987.308	441.508	504.391
17	0.05333	1023.027	423.762	910.412	1133.297	618.811	566.623	0.000	0.000	0.000	1051.329	652.329	23.822	1011.036	251.555	639.007	808.251	213.926	476.682	536.686	359.159	527.162	987.308	441.482	504.429
18	0.05667	1023.029	423.770	910.397	1133.316	618.849	566.628	0.000	0.000	0.000	1051.205	652.264	23.757	1011.229	251.460	639.046	808.502	213.474	476.394	537.283	358.663	528.002	987.343	441.479	504.445
19	0.06000	1023.037	423.777	910.407	1133.312	618.882	566.617	0.000	0.000	0.000	1051.067	652.199	23.723	1011.409	251.392	639.060	808.809	212.990	476.214	537.891	358.221	528.854	987.355	441.436	504.460
20	0.06333	1023.050	423.784	910.381	1133.306	618.927	566.605	0.000	0.000	0.000	1050.951	652.220	23.717	1011.595	251.308	639.048	809.177	212.478	476.081	538.543	357.742	529.715	987.400	441.415	504.460
21	0.06667	1023.060	423.794	910.389	1133.309	618.955	566.581	0.000	0.000	0.000	1050.839	652.209	23.702	1011.759	251.223	638.999	809.494	211.965	475.849	539.238	357.196	530.622	987.430	441.375	504.473
22	0.07000	1023.091	423.827	910.398	1133.312	619.008	566.571	0.000	0.000	0.000	1050.747	652.206	23.720	1012.189	251.171	639.350	809.760	211.483	475.490	540.007	356.679	531.561	987.459	441.349	504.477
23	0.07333	1023.118	423.848	910.399	1133.310	619.063	566.571	0.000	0.000	0.000	1050.598	652.160	23.655	1012.395	251.090	639.339	810.044	210.962	475.184	540.792	356.188	532.558	987.495	441.335	504.503
24	0.07667	1023.151	423.869	910.395	1133.306	619.144	566.574	0.000	0.000	0.000	1050.484	652.126	23.663	1012.577	250.996	639.285	810.444	210.406	475.011	541.660	355.608	533.587	987.547	441.302	504.514
25	0.08000	1023.181	423.890	910.406	1133.295	619.211	566.558	0.000	0.000	0.000	1050.355	652.069	23.632	1012.903	250.905	639.466	810.781	209.837	474.716	542.543	355.023	534.585	987.572	441.266	504.518
26	0.08333	1023.227	423.931	910.413	1133.281	619.269	566.543	0.000	0.000	0.000	1050.244	652.080	23.619	1013.122	250.813	639.442	811.164	209.284	474.441	543.441	354.463	535.583	987.600	441.143	504.640
27	0.08667	1023.266	423.965	910.409	1133.246	619.319	566.503	0.000	0.000	0.000	1050.116	652.045	23.568	1013.346	250.716	639.414	811.530	208.652	474.179	544.409	353.858	536.607	987.658	441.088	504.704
28	0.09000	1023.305	424.001	910.397	1133.235	619.367	566.468	0.000	0.000	0.000	1049.984	652.016	23.557	1013.595	250.628	639.400	811.885	208.075	473.854	545.358	353.222	537.641	987.700	441.047	504.734
29	0.09333	1023.363	424.036	910.403	1133.236	619.454	566.438	0.000	0.000	0.000	1049.835	651.947	23.440	1013.822	250.524	639.358	812.260	207.448	473.516	546.404	352.571	538.693	987.772	440.999	504.743
30	0.09667	1023.418	424.079	910.418	1133.210	619.513	566.396	0.000	0.000	0.000	1049.676	651.931	23.403	1014.048	250.430	639.246	812.691	206.816	473.222	547.481	351.892	539.736	987.832	440.931	504.754
31	0.10000	1023.485	424.119	910.423	1133.181	619.576	566.368	0.000	0.000	0.000	1049.537	651.918	23.384	1014.257	250.323	639.155	813.134	206.129	472.928	548.550	351.205	540.752	987.896	440.874	504.757
32	0.10333	1023.541	424.161	910.418	1133.161	619.649	566.351	0.000	0.000	0.000	1049.348	651.871	23.316	1014.601	250.227	639.304	813.549	205.479	472.596	549.641	350.507	541.710	987.966	440.837	504.704
33	0.10667	1023.601	424.200	910.418	1133.128	619.711	566.317	0.000	0.000	0.000	1049.195	651.741	23.414	1014.872	250.132	639.330	813.995	204.760	472.226	550.779	349.741	542.720	988.048	440.725	504.815
34	0.11000	1023.682	424.248	910.429	1133.103	619.790	566.303	0.000	0.000	0.000	1049.015	651.824	23.494	1015.142	250.025	639.324	814.446	204.046	471.864	551.950	348.994	543.736	988.114	440.672	504.801
35	0.11333	1023.760	424.285	910.434	1133.092	619.854	566.268	0.000	0.000	0.000	1048.868	651.889	23.583	1015.358	249.895	639.199	814.898	203.310	471.466	553.180	348.233	544.800	988.185	440.594	504.807
36	0.11667	1023.837	424.333	910.439	1133.063	619.884	566.200	0.000	0.000	0.000	1048.730	651.889	23.597	1015.640	249.778	639.164	815.394	202.539	471.073	554.391	347.432	545.799	988.259	440.532	504.794
37	0.12000	1023.925	424.389	910.448	1133.026	619.959	566.169	0.000	0.000	0.000	1048.568	651.938	23.551	1015.904	249.648	639.120	815.875	201.817	470.567	555.669	346.616	546.837	988.358	440.427	504.884
38	0.12333	1024.035	424.441	910.445	1132.989	620.017	566.154	0.000	0.000	0.000	1048.394	651.988	23.579	1016.152	249.520	639.069	816.424	200.973	470.205	556.972	345.783	547.904	988.379	440.417	504.783
39	0.12667	1024.140	424.491	910.465	1132.957	620.073	566.114	0.000	0.000	0.000	1048.224	651.926	23.287	1016.456	249.393	639.068	816.997	200.130	469.766	558.238	344.979	548.872	988.471	440.240	504.861
40	0.13000	1024.237	424.547	910.467	1132.932	620.146	566.086	0.000	0.000	0.000	1048.050	651.819	23.163	1016.759	249.273	639.056	817.578	199.304	469.335	559.576	344.098	549.900	988.580	440.238	504.759
41	0.13333	1024.346	424.610	910.461	1132.876	620.222	566.071	0.000	0.000	0.000	1047.791	652.041	23.439	1017.043	249.147	639.006	818.167	198.437	468.903	560.959	343.228	550.921	988.639	440.174	504.773
