NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 11:51:53	607572.99210422
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	1050.571	416.443	923.599	1178.991	596.716	568.310	0.000	0.000	0.000	1063.603	678.484	42.938	1009.461	239.602	630.358	793.879	226.929	470.157	539.322	363.293	515.603	1002.528	446.293	510.156
2	0.00333	1050.417	416.345	923.580	1181.536	596.041	567.911	0.000	0.000	0.000	1063.208	678.419	42.906	1009.805	239.484	630.324	794.276	226.417	470.118	539.916	362.755	516.885	1002.552	446.180	510.158
3	0.00667	1050.281	416.261	923.564	1181.542	597.026	568.713	0.000	0.000	0.000	1062.867	678.474	42.995	1010.162	239.350	630.263	794.661	225.875	470.096	540.563	362.184	518.213	1002.574	446.094	510.128
4	0.01000	1050.136	416.176	923.567	1181.371	597.142	568.717	0.000	0.000	0.000	1062.546	678.429	42.962	1010.550	239.199	630.206	795.065	225.290	470.004	541.217	361.562	519.557	1002.597	446.020	510.116
5	0.01333	1049.970	416.076	923.531	1181.182	597.274	568.716	0.000	0.000	0.000	1062.184	678.496	43.011	1010.963	239.042	630.158	795.491	224.669	469.950	542.205	360.857	521.403	1002.615	445.919	510.118
6	0.01667	1049.804	415.983	923.510	1181.020	597.410	568.714	0.000	0.000	0.000	1061.769	678.527	43.079	1011.373	238.889	630.107	795.905	224.019	469.850	542.930	360.095	522.783	1002.650	445.842	510.149
7	0.02000	1049.640	415.904	923.502	1180.853	597.551	568.742	0.000	0.000	0.000	1061.409	678.447	43.046	1011.778	238.728	630.063	796.321	223.381	469.685	543.695	359.379	524.268	1002.684	445.728	510.164
8	0.02333	1049.011	415.978	923.096	1180.228	597.568	568.321	0.000	0.000	0.000	1060.273	677.330	42.160	1011.736	238.425	629.934	796.228	223.192	469.093	544.191	358.795	525.613	1001.857	446.032	509.970
9	0.02667	1048.995	416.131	923.116	1179.867	597.772	568.037	0.000	0.000	0.000	1060.200	677.685	42.426	1012.455	237.679	630.216	796.823	222.486	469.040	545.245	358.214	527.229	1001.983	446.118	509.737
10	0.03000	1048.774	416.083	923.097	1179.614	597.907	567.955	0.000	0.000	0.000	1059.789	677.763	42.495	1012.852	237.585	630.060	797.279	221.831	468.782	546.187	357.415	528.914	1001.958	445.968	509.621
11	0.03333	1048.781	415.731	923.348	1179.877	598.164	568.796	0.000	0.000	0.000	1059.326	677.625	42.441	1013.364	237.466	630.021	798.342	220.423	469.186	547.233	356.254	530.622	1002.670	444.973	510.152
12	0.03667	1048.589	415.673	923.331	1179.664	598.353	568.822	0.000	0.000	0.000	1058.935	677.662	42.541	1013.640	237.532	629.706	798.890	219.590	468.901	548.350	355.387	532.441	1002.710	444.835	510.159
13	0.04000	1048.389	415.605	923.326	1179.444	598.517	568.884	0.000	0.000	0.000	1058.587	677.753	42.655	1014.346	237.195	629.827	799.490	218.727	468.637	549.517	354.452	534.255	1002.751	444.681	510.162
14	0.04333	1048.192	415.551	923.298	1179.211	598.704	568.918	0.000	0.000	0.000	1058.232	677.799	42.660	1014.636	237.160	629.541	800.143	217.766	468.388	550.764	353.465	536.158	1002.766	444.525	510.148
15	0.04667	1047.993	415.492	923.261	1178.963	598.863	568.868	0.000	0.000	0.000	1057.805	677.824	42.683	1015.111	236.991	629.382	800.809	216.824	468.101	552.074	352.466	538.139	1002.808	444.429	510.196
