NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 12:53:15	611255.12779570
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	1046.554	446.084	915.780	1179.609	625.470	555.461	0.000	0.000	0.000	1081.794	680.513	21.808	1032.419	264.311	628.476	816.037	240.553	467.980	541.448	367.643	511.704	1017.408	458.539	500.511
2	0.00333	1046.525	446.050	915.775	1179.542	625.572	555.495	0.000	0.000	0.000	1081.585	680.511	21.736	1032.629	264.377	628.523	816.307	240.314	467.763	541.949	367.389	512.307	1017.441	458.526	500.543
3	0.00667	1046.494	446.004	915.766	1179.486	625.628	555.515	0.000	0.000	0.000	1081.385	680.419	21.679	1032.745	264.251	628.497	816.574	240.061	467.528	542.458	367.108	512.908	1017.457	458.520	500.586
4	0.01000	1046.474	445.960	915.754	1179.407	625.729	555.548	0.000	0.000	0.000	1081.196	680.322	21.601	1032.924	264.205	628.468	816.858	239.786	467.283	543.019	366.830	513.556	1017.448	458.500	500.642
5	0.01333	1046.447	445.917	915.745	1179.328	625.798	555.543	0.000	0.000	0.000	1081.001	680.201	21.443	1033.075	264.117	628.442	817.160	239.472	466.999	543.607	366.538	514.279	1017.451	458.504	500.694
6	0.01667	1046.426	445.873	915.742	1179.252	625.884	555.582	0.000	0.000	0.000	1080.829	680.228	21.447	1033.274	264.025	628.446	817.440	239.142	466.629	544.256	366.275	514.934	1017.444	458.463	500.728
7	0.02000	1046.413	445.827	915.734	1179.159	625.965	555.578	0.000	0.000	0.000	1080.601	680.421	21.584	1033.755	264.278	628.763	817.747	238.792	466.275	544.975	365.943	515.737	1017.450	458.443	500.772
8	0.02333	1045.899	445.960	915.311	1178.523	625.869	555.103	0.000	0.000	0.000	1079.563	679.017	20.389	1033.492	264.265	628.302	817.622	238.933	465.533	545.243	365.822	516.193	1016.559	458.791	500.319
9	0.02667	1046.307	445.690	915.710	1178.437	625.567	554.934	0.000	0.000	0.000	1079.507	679.383	20.667	1033.848	263.983	628.357	818.165	238.502	465.419	546.692	365.138	517.909	1016.445	458.865	500.171
10	0.03000	1046.322	445.838	915.572	1178.337	625.782	554.807	0.000	0.000	0.000	1079.277	679.376	20.646	1034.073	263.907	628.358	818.537	238.106	464.986	547.340	364.966	518.399	1015.636	459.248	500.378
11	0.03333	1046.210	445.766	915.555	1178.537	626.253	555.693	0.000	0.000	0.000	1079.047	679.285	20.565	1034.269	263.792	628.306	819.250	237.536	465.205	548.055	364.644	519.237	1016.255	459.275	501.763
12	0.03667	1046.198	445.740	915.550	1178.438	626.390	555.760	0.000	0.000	0.000	1078.766	679.370	20.643	1034.500	263.648	628.230	819.701	237.081	464.818	548.976	364.284	520.020	1016.224	459.186	501.927
13	0.04000	1046.201	445.710	915.548	1178.312	626.518	555.780	0.000	0.000	0.000	1078.522	679.445	20.685	1034.668	263.459	628.045	820.421	236.337	464.563	549.964	363.810	520.666	1016.537	458.666	501.754
14	0.04333	1046.205	445.669	915.539	1178.166	626.647	555.830	0.000	0.000	0.000	1078.274	679.589	20.827	1034.936	263.299	627.933	820.679	235.573	463.608	550.964	363.449	521.567	1016.536	458.679	501.837
15	0.04667	1046.201	445.650	915.513	1178.028	626.764	555.843	0.000	0.000	0.000	1077.972	679.816	21.219	1035.196	263.092	627.870	821.183	235.007	463.041	551.951	363.094	522.363	1016.523	458.590	501.800
16	0.05000	1046.212	445.631	915.507	1177.853	626.886	555.853	0.000	0.000	0.000	1077.704	679.874	21.328	1035.489	262.923	627.841	821.790	234.350	462.559	553.030	362.658	523.234	1016.501	458.565	501.957
17	0.05333	1046.218	445.602	915.489	1177.710	626.991	555.849	0.000	0.000	0.000	1077.490	679.543	20.870	1035.781	262.746	627.809	822.320	233.669	461.910	554.193	362.281	524.146	1016.472	458.425	502.021
18	0.05667	1046.228	445.573	915.454	1177.530	627.091	555.861	0.000	0.000	0.000	1077.222	679.465	20.827	1036.078	262.554	627.681	822.908	232.941	461.328	555.405	361.871	525.086	1016.457	458.406	502.098
19	0.06000	1046.246	445.556	915.441	1177.356	627.209	555.890	0.000	0.000	0.000	1076.898	679.659	21.142	1036.394	262.341	627.645	823.532	232.150	460.628	556.697	361.427	526.055	1016.445	458.324	502.124
20	0.06333	1046.269	445.545	915.424	1177.180	627.351	555.926	0.000	0.000	0.000	1076.642	679.540	21.027	1036.990	262.475	627.986	824.180	231.319	460.025	558.060	360.985	527.017	1016.443	458.238	502.139
21	0.06667	1046.287	445.543	915.410	1176.972	627.484	555.936	0.000	0.000	0.000	1076.404	679.660	21.009	1037.322	262.310	627.966	824.807	230.468	459.209	559.453	360.508	528.002	1016.401	458.158	502.177
22	0.07000	1046.326	445.536	915.402	1176.761	627.600	555.945	1198.839	660.889	248.565	1076.166	679.662	20.999	1037.676	262.143	627.939	825.505	229.540	458.607	560.911	360.048	528.938	1016.393	458.082	502.186
23	0.07333	1046.355	445.525	915.382	1176.569	627.726	555.945	1198.565	660.980	248.596	1075.900	679.682	21.041	1038.054	261.982	627.952	826.153	228.628	457.777	562.419	359.538	529.932	1016.384	457.995	502.206
24	0.07667	1046.374	445.519	915.361	1176.349	627.853	555.936	1198.452	661.002	248.597	1075.607	679.535	20.928	1038.414	261.796	627.910	826.870	227.684	457.096	563.980	359.027	530.941	1016.389	457.869	502.133
25	0.08000	1046.408	445.532	915.344	1176.117	627.955	555.935	1198.265	661.096	248.494	1075.332	679.404	20.804	1038.803	261.585	627.914	827.582	226.719	456.302	565.585	358.502	531.930	1016.377	457.755	502.160
