NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 12:33:53	610092.78019183
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	1014.236	410.852	912.791	1213.723	595.627	577.034	0.000	0.000	0.000	995.359	652.812	360.571	1009.801	255.129	628.136	793.381	238.396	461.999	536.992	376.667	515.388	1021.524	462.939	507.914
2	0.00333	1014.119	410.890	912.778	1213.659	595.723	577.037	0.000	0.000	0.000	995.122	652.801	361.870	1010.306	254.981	628.927	793.501	238.381	462.120	537.211	376.480	516.508	1021.534	462.889	507.940
3	0.00667	1013.988	410.951	912.761	1213.604	595.803	577.027	0.000	0.000	0.000	994.958	652.884	363.339	1010.353	254.950	628.786	793.634	238.338	462.229	537.523	376.307	517.777	1021.518	462.839	507.943
4	0.01000	1013.847	410.990	912.736	1213.551	595.890	577.028	0.000	0.000	0.000	994.720	652.871	364.677	1010.536	254.914	628.778	793.769	238.272	462.298	537.861	376.076	519.039	1021.509	462.801	507.972
5	0.01333	1013.692	411.047	912.699	1213.486	595.995	577.027	0.000	0.000	0.000	994.515	653.046	366.213	1010.743	254.814	628.840	793.990	238.174	462.465	538.335	375.814	520.408	1021.497	462.730	508.024
6	0.01667	1013.521	411.115	912.657	1213.465	596.114	577.082	0.000	0.000	0.000	994.270	653.162	367.622	1010.956	254.746	628.838	794.170	238.056	462.520	539.024	375.432	522.192	1021.507	462.642	508.035
7	0.02000	1013.336	411.147	912.592	1213.367	596.219	577.023	0.000	0.000	0.000	994.000	653.318	368.893	1011.169	254.660	628.816	794.352	237.944	462.535	539.615	375.154	523.737	1021.495	462.566	508.082
8	0.02333	1012.890	411.242	912.261	1213.044	595.781	576.440	0.000	0.000	0.000	993.123	653.611	370.090	1010.685	255.024	627.771	793.984	238.348	462.115	539.766	375.012	525.047	1020.821	461.994	507.436
9	0.02667	1012.951	411.292	912.516	1213.014	596.085	576.952	0.000	0.000	0.000	993.178	653.567	372.106	1011.368	254.820	628.520	794.832	237.939	463.104	540.622	374.683	526.801	1021.405	461.761	508.156
10	0.03000	1012.716	411.351	912.487	1212.913	596.185	576.923	0.000	0.000	0.000	992.772	653.726	373.621	1012.675	254.503	630.531	795.072	237.673	463.042	541.448	374.357	528.558	1021.570	461.160	508.072
11	0.03333	1012.440	411.420	912.418	1212.793	596.312	576.925	0.000	0.000	0.000	992.419	654.069	375.232	1012.950	254.381	630.572	795.326	237.407	462.967	542.341	374.088	530.346	1021.587	461.077	508.103
12	0.03667	1012.150	411.491	912.339	1212.683	596.463	576.923	0.000	0.000	0.000	992.110	654.338	376.506	1012.287	254.456	628.832	795.595	237.139	462.862	543.411	373.757	532.256	1021.615	461.022	508.153
13	0.04000	1011.833	411.556	912.222	1212.530	596.625	576.916	0.000	0.000	0.000	991.752	654.682	378.057	1012.539	254.309	628.853	795.903	236.858	462.695	544.529	373.488	534.215	1021.646	460.937	508.148
14	0.04333	1011.508	411.611	912.121	1212.382	596.788	576.910	0.000	0.000	0.000	991.325	655.037	379.687	1012.838	254.148	628.896	796.232	236.227	462.233	545.768	373.071	536.028	1021.677	460.840	508.161
15	0.04667	1011.144	411.684	912.026	1212.245	596.952	576.874	0.000	0.000	0.000	990.878	655.650	381.475	1013.161	253.973	628.999	796.645	235.813	462.084	547.152	372.752	538.146	1021.589	461.074	508.423
16	0.05000	1010.752	411.766	911.909	1212.103	597.101	576.837	0.000	0.000	0.000	990.374	656.007	383.016	1013.478	253.813	629.034	797.077	235.331	461.791	548.649	372.412	540.340	1021.615	460.955	508.453
17	0.05333	1010.376	411.839	911.786	1211.916	597.265	576.733	0.000	0.000	0.000	989.932	656.459	384.637	1013.791	253.636	629.050	797.510	234.805	461.475	550.217	372.095	542.486	1021.648	460.895	508.512
18	0.05667	1009.965	411.910	911.692	1211.734	597.450	576.648	0.000	0.000	0.000	989.493	656.808	385.896	1014.211	253.488	629.165	797.943	234.247	461.033	551.901	371.768	544.693	1021.664	460.760	508.497
19	0.06000	1009.498	412.004	911.539	1211.566	597.666	576.596	0.000	0.000	0.000	988.967	657.293	387.579	1014.488	253.268	629.116	798.512	233.558	460.694	553.725	371.444	546.973	1021.653	460.675	508.522
20	0.06333	1009.034	412.094	911.367	1211.356	597.831	576.532	0.000	0.000	0.000	988.448	657.851	389.252	1014.916	253.087	629.203	799.108	232.833	460.308	555.670	371.158	549.265	1021.681	460.561	508.498
21	0.06667	1008.575	412.185	911.259	1211.169	598.025	576.513	0.000	0.000	0.000	987.955	658.434	390.846	1015.281	252.827	629.239	799.649	232.092	459.770	557.716	370.845	551.607	1021.673	460.390	508.480
22	0.07000	1008.055	412.280	911.070	1211.000	598.185	576.415	0.000	0.000	0.000	988.115	659.589	392.659	1016.779	251.589	628.822	800.228	231.323	459.261	559.903	370.555	553.939	1021.598	460.322	508.615
23	0.07333	1007.526	412.374	910.888	1210.798	598.351	576.377	0.000	0.000	0.000	987.533	660.164	394.331	1016.704	250.427	628.901	800.885	230.479	458.832	562.219	370.342	556.253	1021.598	460.201	508.658
24	0.07667	1006.978	412.477	910.715	1210.602	598.534	576.355	0.000	0.000	0.000	986.954	660.792	395.843	1016.855	250.117	629.069	801.531	229.674	458.317	564.587	370.038	558.514	1021.589	460.055	508.681
25	0.08000	1006.419	412.608	910.558	1210.371	598.738	576.360	0.000	0.000	0.000	986.372	661.388	397.615	1017.181	250.068	629.062	802.171	228.797	457.744	567.137	369.703	560.872	1021.596	459.894	508.715
26	0.08333	1005.846	412.755	910.364	1210.167	598.903	576.188	0.000	0.000	0.000	985.792	662.015	399.317	1017.392	249.925	628.975	802.868	227.913	457.174	569.775	369.390	563.188	1021.584	459.691	508.714
27	0.08667	1005.230	412.886	910.153	1209.950	599.077	576.102	0.000	0.000	0.000	985.226	662.652	401.044	1017.707	249.812	628.841	803.614	227.055	456.609	572.484	369.016	565.438	1021.598	459.448	508.688
28	0.09000	1004.594	413.025	909.910	1209.731	599.260	576.031	0.000	0.000	0.000	984.620	663.310	402.780	1018.112	249.777	628.789	804.337	226.152	455.931	575.301	368.659	567.638	1021.660	459.241	508.640
29	0.09333	1003.997	413.158	909.674	1209.532	599.456	575.896	0.000	0.000	0.000	983.975	664.010	404.435	1019.352	250.705	629.774	805.153	225.247	455.285	578.206	368.344	569.808	1021.716	459.044	508.618
30	0.09667	1003.369	413.324	909.470	1209.264	599.670	575.831	0.000	0.000	0.000	983.346	664.713	406.195	1019.359	250.117	629.192	805.937	224.370	454.555	581.226	367.934	571.997	1021.746	458.815	508.608
31	0.10000	1002.739	413.477	909.183	1208.983	599.876	575.768	0.000	0.000	0.000	982.668	665.411	407.926	1020.047	250.134	629.391	806.755	223.436	453.865	584.307	367.545	573.982	1021.800	458.594	508.588
32	0.10333	1002.061	413.648	908.933	1208.750	600.076	575.695	0.000	0.000	0.000	982.009	666.194	409.562	1020.546	249.994	629.515	807.657	222.454	453.226	587.513	367.185	575.954	1021.850	458.381	508.617
33	0.10667	1001.397	413.835	908.649	1208.497	600.254	575.629	0.000	0.000	0.000	981.305	666.925	411.401	1021.324	249.929	629.715	808.560	221.565	452.481	590.796	366.820	577.902	1021.913	458.145	508.651
34	0.11000	1000.688	414.027	908.364	1208.236	600.425	575.549	0.000	0.000	0.000	980.599	667.656	413.113	1021.422	249.208	629.215	809.534	220.644	451.768	594.168	366.304	579.773	1021.959	457.891	508.674
35	0.11333	1000.036	414.233	908.115	1207.929	600.574	575.402	0.000	0.000	0.000	979.909	668.419	414.898	1021.992	248.875	629.136	810.603	219.630	451.104	597.622	365.978	581.580	1022.015	457.650	508.738
36	0.11667	999.315	414.434	907.793	1207.669	600.742	575.305	0.000	0.000	0.000	979.191	669.208	416.716	1022.978	248.854	629.629	811.601	218.726	450.266	601.106	365.533	583.255	1022.075	457.385	508.722
37	0.12000	998.612	414.649	907.454	1207.388	600.917	575.251	0.000	0.000	0.000	978.449	669.912	418.416	1023.609	248.506	629.622	812.716	217.745	449.602	604.604	365.115	584.855	1022.097	457.172	508.763
38	0.12333	997.897	414.856	907.123	1207.141	601.084	575.130	0.000	0.000	0.000	977.680	670.736	420.102	1024.105	248.002	629.434	813.789	216.764	448.776	608.097	364.819	586.305	1022.159	456.933	508.766
39	0.12667	997.220	415.077	906.821	1206.832	601.256	575.047	0.000	0.000	0.000	976.909	671.423	421.808	1024.843	247.697	629.575	814.937	215.894	448.016	611.717	364.409	587.707	1022.183	456.688	508.817
40	0.13000	996.498	415.287	906.465	1206.560	601.424	574.971	0.000	0.000	0.000	976.094	672.171	423.402	1025.573	247.297	629.586	816.048	214.932	447.159	615.378	364.061	588.903	1022.231	456.423	508.850
41	0.13333	995.811	415.502	906.154	1206.273	601.606	574.911	0.000	0.000	0.000	975.351	672.853	425.159	1026.379	247.040	629.807	817.268	213.983	446.406	619.054	363.678	590.111	1022.250	456.149	508.930
42	0.13667	995.109	415.727	905.794	1205.928	601.782	574.834	0.000	0.000	0.000	974.482	673.566	426.631	1027.076	246.656	629.821	818.474	213.088	445.556	622.812	363.350	591.171	1022.291	455.842	508.967
43	0.14000	994.454	415.967	905.477	1205.574	601.966	574.748	1209.389	667.070	304.921	973.672	674.250	428.227	1027.719	246.208	629.810	819.652	212.169	444.702	626.552	362.997	592.131	1022.347	455.512	509.029
44	0.14333	993.773	416.214	905.116	1205.267	602.135	574.569	1207.567	668.006	305.248	972.751	674.940	429.650	1028.516	245.928	629.956	820.911	210.816	444.077	630.336	362.757	593.005	1022.356	455.166	509.102
45	0.14667	993.131	416.415	904.774	1204.966	602.347	574.479	1206.251	668.665	305.106	971.818	675.616	431.069	1029.220	245.567	629.978	822.193	209.865	443.236	634.143	362.472	593.759	1022.422	454.905	509.207
46	0.15000	992.455	416.610	904.400	1204.621	602.532	574.472	1204.248	669.697	305.283	970.843	676.243	432.443	1029.936	245.182	629.953	823.521	208.862	442.455	637.928	362.253	594.423	1022.514	454.601	509.129
47	0.15333	991.826	416.813	904.026	1204.248	602.747	574.458	1202.351	670.710	305.638	969.810	676.891	433.721	1030.459	244.710	629.745	824.838	207.995	441.570	641.785	362.050	594.916	1022.598	454.329	509.124
48	0.15667	991.255	417.012	903.735	1203.895	602.904	574.402	1200.780	671.686	305.531	968.776	677.550	434.857	1031.151	244.255	629.611	826.089	207.030	440.669	645.603	361.853	595.393	1022.670	453.999	509.060
49	0.16000	990.658	417.182	903.355	1203.561	603.053	574.400	1198.825	672.882	305.870	967.674	678.152	435.912	1031.984	243.944	629.660	827.372	206.071	439.861	649.479	361.830	595.661	1022.770	453.642	508.985
50	0.16333	990.082	417.366	902.997	1203.186	603.230	574.460	1197.373	673.844	305.678	966.510	678.739	436.908	1032.778	243.674	629.767	828.596	205.228	438.882	653.252	361.665	595.923	1022.865	453.362	509.042
