NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 11:38:45	606784.71083819
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	1044.360	420.421	917.302	1177.060	610.520	563.584	0.000	0.000	0.000	1026.455	667.401	35.260	1034.572	246.693	623.348	817.042	238.211	470.973	544.071	360.946	507.755	1016.086	446.470	504.457
2	0.00333	1044.290	420.342	917.288	1177.085	610.567	563.619	0.000	0.000	0.000	1026.340	667.437	35.589	1034.680	246.533	623.205	817.225	238.128	471.136	544.423	360.653	508.706	1016.181	446.434	504.466
3	0.00667	1044.238	420.263	917.290	1177.049	610.608	563.626	0.000	0.000	0.000	1026.238	667.407	35.577	1034.846	246.505	623.209	817.401	238.043	471.254	544.665	360.403	509.524	1016.225	446.415	504.460
4	0.01000	1044.171	420.194	917.280	1177.023	610.665	563.661	1169.763	662.917	257.082	1026.149	667.342	35.513	1035.026	246.496	623.243	817.611	237.945	471.360	544.832	360.066	510.447	1016.856	446.226	504.827
5	0.01333	1044.107	420.115	917.281	1176.994	610.733	563.669	1169.633	662.934	257.130	1026.016	667.301	35.491	1035.209	246.483	623.235	817.816	237.809	471.406	545.298	359.834	511.427	1016.900	446.213	504.845
6	0.01667	1044.052	420.046	917.271	1176.949	610.810	563.729	1169.546	662.949	257.159	1025.856	667.240	35.529	1035.442	246.467	623.227	818.013	237.698	471.454	545.683	359.515	512.514	1016.938	446.201	504.832
7	0.02000	1043.992	419.974	917.270	1176.915	610.875	563.724	1169.506	662.922	257.110	1025.669	667.571	35.880	1035.623	246.405	623.223	818.280	237.519	471.588	546.080	359.168	513.562	1016.980	446.180	504.862
8	0.02333	1043.753	420.109	917.198	1176.911	610.924	563.727	1169.400	662.973	257.140	1025.557	667.439	35.954	1035.401	246.543	622.838	818.020	237.825	471.225	546.300	359.068	514.486	1016.804	446.473	504.837
9	0.02667	1043.764	419.798	917.244	1176.345	610.528	563.123	1169.300	662.923	257.374	1024.906	666.632	34.895	1035.851	246.339	622.987	818.333	237.620	471.378	546.853	358.610	515.839	1016.201	446.652	504.483
10	0.03000	1043.692	419.743	917.258	1176.270	610.609	563.106	1169.164	662.971	257.445	1024.772	666.543	34.903	1036.071	246.269	622.989	818.577	237.340	471.342	547.830	357.965	517.671	1016.205	446.626	504.481
