NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 12:28:25	609765.18438727
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	1083.479	414.980	916.725	1197.951	594.413	588.905	1224.383	640.982	279.995	1092.333	663.235	54.913	1012.064	245.604	641.768	804.760	225.196	483.487	536.246	366.891	511.774	1020.764	446.103	515.400
2	0.00333	1083.499	414.985	916.742	1197.983	594.449	588.888	1224.370	641.016	280.005	1092.379	663.328	54.899	1011.979	245.643	641.410	804.863	225.169	483.621	536.344	366.813	512.214	1020.843	446.082	515.382
3	0.00667	1083.496	414.997	916.734	1198.040	594.495	588.868	1224.373	641.123	279.991	1092.421	663.455	54.929	1012.124	245.674	641.487	804.957	225.150	483.726	536.437	366.748	512.630	1020.847	446.090	515.496
4	0.01000	1083.499	415.007	916.713	1198.064	594.524	588.816	1224.327	641.205	279.979	1092.455	663.471	54.868	1012.257	245.709	641.486	805.083	225.115	483.834	536.546	366.635	513.015	1020.933	446.101	515.397
5	0.01333	1083.493	415.025	916.699	1198.105	594.564	588.788	1224.321	641.209	279.963	1092.487	663.506	54.774	1012.375	245.722	641.536	805.200	225.071	483.941	536.637	366.558	513.408	1021.001	446.129	515.380
6	0.01667	1083.473	415.018	916.658	1198.154	594.625	588.758	1224.272	641.316	279.937	1092.514	663.584	54.752	1012.692	245.785	641.854	805.315	225.011	484.029	536.827	366.453	513.880	1021.052	446.143	515.380
7	0.02000	1083.457	415.042	916.652	1198.196	594.676	588.738	1224.222	641.432	279.940	1092.539	663.631	54.725	1012.818	245.794	641.829	805.448	224.955	484.115	537.022	366.353	514.381	1021.084	446.148	515.458
8	0.02333	1083.013	415.242	916.280	1197.740	594.528	588.210	1224.171	641.523	279.945	1091.724	662.204	53.290	1012.459	246.178	641.216	805.048	225.401	483.759	536.801	366.501	514.571	1020.380	446.475	514.852
9	0.02667	1083.114	415.436	916.323	1197.579	594.639	587.839	1224.195	641.565	279.899	1091.950	662.790	53.671	1012.873	246.160	641.530	805.267	225.429	483.977	537.155	366.443	515.118	1020.520	446.607	514.520
10	0.03000	1083.086	415.459	916.302	1197.611	594.696	587.759	1224.161	641.595	279.909	1091.940	662.832	53.638	1013.089	246.181	641.611	805.414	225.334	484.028	537.408	366.273	515.673	1020.403	446.592	514.287
11	0.03333	1083.266	415.201	916.541	1198.098	594.750	588.504	1224.077	641.726	279.909	1091.934	662.885	53.614	1013.245	246.193	641.630	806.045	224.853	484.882	537.747	365.969	516.421	1021.134	446.127	515.533
12	0.03667	1083.250	415.204	916.538	1198.115	594.797	588.422	1224.010	641.787	279.931	1091.904	662.954	53.615	1013.408	246.211	641.621	806.338	224.650	485.098	538.047	365.836	516.980	1021.216	446.114	515.533
13	0.04000	1083.212	415.219	916.526	1198.140	594.867	588.389	1224.037	641.806	279.848	1091.880	662.964	53.562	1013.632	246.212	641.692	806.520	224.494	485.106	538.366	365.678	517.551	1021.315	446.120	515.528
14	0.04333	1083.190	415.227	916.519	1198.188	594.940	588.353	1223.972	641.867	279.824	1091.864	662.983	53.535	1013.910	246.218	641.843	806.736	224.097	484.810	538.734	365.418	517.885	1021.424	446.124	515.498
15	0.04667	1083.164	415.247	916.517	1198.215	595.018	588.274	1223.956	641.934	279.805	1091.803	662.989	53.445	1014.123	246.207	641.898	806.951	223.870	484.825	539.134	365.218	518.421	1021.516	446.098	515.471
16	0.05000	1083.142	415.262	916.488	1198.223	595.091	588.237	1223.910	642.100	279.599	1091.787	663.068	53.445	1014.313	246.195	641.895	807.190	223.611	484.828	539.594	364.987	519.175	1021.588	446.107	515.480
17	0.05333	1083.109	415.280	916.470	1198.247	595.197	588.223	1223.851	642.257	279.394	1091.778	662.955	53.163	1014.512	246.188	641.822	807.430	223.356	484.778	540.021	364.786	519.787	1021.693	446.075	515.443
18	0.05667	1083.096	415.303	916.467	1198.261	595.288	588.192	1223.792	642.295	279.377	1091.735	663.025	53.117	1014.358	246.185	641.182	807.688	223.061	484.723	540.823	364.421	521.005	1021.788	446.074	515.455
19	0.06000	1083.058	415.339	916.443	1198.289	595.411	588.184	1223.747	642.402	279.360	1091.698	663.096	53.092	1014.589	246.149	641.206	807.944	222.720	484.659	541.355	364.158	521.711	1021.873	446.025	515.439
20	0.06333	1083.033	415.377	916.410	1198.304	595.530	588.162	1223.711	642.469	279.290	1091.653	663.112	53.018	1014.827	246.099	641.215	808.274	222.325	484.698	541.839	363.824	522.399	1021.952	446.006	515.451
21	0.06667	1083.003	415.406	916.394	1198.323	595.655	588.136	1223.643	642.543	279.290	1091.611	663.175	53.014	1015.079	246.055	641.202	808.577	221.931	484.592	542.352	363.588	523.057	1022.037	445.947	515.422
22	0.07000	1082.956	415.454	916.374	1198.315	595.741	588.099	1223.610	642.610	279.216	1091.560	663.216	52.938	1015.316	245.989	641.203	808.898	221.494	484.491	542.896	363.264	523.754	1022.099	445.908	515.427
