NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 12:39:42	610441.32047621
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	1001.919	405.362	907.800	1187.184	592.548	561.371	0.000	0.000	0.000	1072.104	679.820	35.735	1014.343	237.085	624.991	796.619	217.027	472.824	533.625	357.274	513.310	1009.102	439.912	502.860
2	0.00333	1001.865	405.395	907.745	1186.490	590.688	559.718	0.000	0.000	0.000	1072.030	679.982	36.009	1014.203	236.956	624.846	796.600	216.914	472.667	533.749	357.235	513.669	1009.338	439.765	502.963
3	0.00667	1001.853	405.480	907.760	1186.480	590.690	559.705	0.000	0.000	0.000	1071.903	680.047	36.045	1014.153	236.953	624.836	796.562	216.814	472.546	533.897	357.166	514.015	1009.295	439.770	502.957
4	0.01000	1001.841	405.551	907.764	1186.473	590.675	559.691	0.000	0.000	0.000	1071.796	679.988	35.986	1014.119	236.931	624.825	796.564	216.691	472.453	534.038	357.145	514.436	1009.199	439.780	503.049
5	0.01333	1001.808	405.622	907.757	1186.477	590.680	559.676	0.000	0.000	0.000	1071.671	680.004	36.042	1014.095	236.959	624.825	796.549	216.560	472.342	534.210	357.130	514.831	1009.174	439.816	502.995
6	0.01667	1001.803	405.704	907.772	1186.458	590.684	559.677	0.000	0.000	0.000	1071.571	680.055	36.108	1014.068	236.924	624.799	796.554	216.424	472.253	534.360	357.158	515.215	1009.143	439.827	503.024
7	0.02000	1001.795	405.789	907.768	1186.442	590.694	559.679	0.000	0.000	0.000	1071.454	680.056	36.137	1014.022	236.927	624.801	796.562	216.307	472.173	534.493	357.139	515.596	1009.065	439.845	503.090
8	0.02333	1001.294	406.023	907.383	1185.907	590.510	559.202	0.000	0.000	0.000	1070.531	678.689	34.832	1013.696	237.221	624.465	796.128	216.584	471.758	534.206	357.310	515.725	1008.053	440.303	502.730
9	0.02667	1001.653	405.862	907.808	1185.883	590.135	559.035	0.000	0.000	0.000	1070.612	679.258	35.246	1013.725	237.065	624.767	796.206	216.474	471.799	534.577	357.202	516.328	1007.984	440.424	502.564
10	0.03000	1001.647	405.936	907.810	1185.849	590.135	559.004	0.000	0.000	0.000	1070.496	679.288	35.339	1013.729	237.065	624.767	796.230	216.361	471.750	534.722	357.178	516.644	1007.929	440.460	502.593
11	0.03333	1001.518	406.085	907.685	1186.096	590.504	559.597	0.000	0.000	0.000	1070.364	679.304	35.572	1013.791	237.026	624.639	796.744	215.649	472.309	534.827	357.084	516.820	1008.782	439.697	503.078
12	0.03667	1001.504	406.146	907.687	1186.076	590.533	559.605	0.000	0.000	0.000	1070.242	679.333	35.580	1013.789	237.005	624.642	796.797	215.486	472.313	535.001	357.071	517.151	1008.742	439.671	503.074
13	0.04000	1001.500	406.229	907.683	1186.020	590.545	559.591	0.000	0.000	0.000	1070.080	679.277	35.594	1013.793	236.996	624.612	796.809	215.346	472.248	535.167	357.011	517.479	1008.707	439.650	503.070
14	0.04333	1001.488	406.302	907.671	1185.994	590.582	559.589	0.000	0.000	0.000	1069.921	679.217	35.544	1013.809	236.998	624.604	796.834	215.216	472.234	535.327	356.988	517.828	1008.678	439.640	503.097
15	0.04667	1001.492	406.380	907.658	1185.944	590.592	559.568	0.000	0.000	0.000	1069.773	679.095	35.461	1013.805	236.991	624.612	796.874	215.056	472.229	535.506	356.930	518.165	1008.654	439.620	503.088
16	0.05000	1001.499	406.450	907.677	1185.901	590.621	559.552	0.000	0.000	0.000	1069.623	679.155	35.508	1013.834	236.969	624.612	796.859	214.939	472.157	535.704	356.891	518.482	1008.633	439.604	503.097
17	0.05333	1001.496	406.513	907.675	1185.874	590.658	559.551	0.000	0.000	0.000	1069.486	679.119	35.471	1013.858	236.954	624.578	796.906	214.812	472.146	535.880	356.883	518.745	1008.588	439.604	503.107
18	0.05667	1001.513	406.580	907.677	1185.817	590.682	559.507	0.000	0.000	0.000	1069.393	678.984	35.280	1013.884	236.945	624.598	796.945	214.693	472.139	536.078	356.813	519.046	1008.550	439.580	503.111
19	0.06000	1001.517	406.642	907.669	1185.759	590.715	559.483	0.000	0.000	0.000	1069.253	679.083	35.434	1013.826	236.976	624.435	797.045	214.549	472.228	536.291	356.766	519.371	1008.537	439.553	503.096
20	0.06333	1001.525	406.714	907.670	1185.724	590.743	559.478	0.000	0.000	0.000	1069.135	679.066	35.409	1013.940	236.967	624.558	797.079	214.438	472.211	536.516	356.745	519.668	1008.516	439.511	503.108
21	0.06667	1001.527	406.768	907.654	1185.662	590.778	559.478	0.000	0.000	0.000	1069.019	679.052	35.388	1013.980	236.953	624.575	797.133	214.312	472.234	536.777	356.716	520.017	1008.489	439.521	503.120
22	0.07000	1001.546	406.818	907.664	1185.601	590.816	559.479	0.000	0.000	0.000	1068.908	679.007	35.336	1013.941	236.932	624.451	797.181	214.204	472.200	537.020	356.704	520.352	1008.468	439.495	503.115
23	0.07333	1001.550	406.869	907.660	1185.542	590.863	559.453	0.000	0.000	0.000	1068.781	678.954	35.266	1014.090	236.913	624.596	797.224	214.106	472.191	537.284	356.676	520.675	1008.445	439.485	503.121
24	0.07667	1001.577	406.924	907.672	1185.483	590.892	559.446	0.000	0.000	0.000	1068.666	678.993	35.253	1014.053	236.881	624.493	797.300	213.989	472.222	537.535	356.674	520.928	1008.408	439.451	503.116
25	0.08000	1001.588	406.967	907.677	1185.434	590.946	559.439	0.000	0.000	0.000	1068.552	679.018	35.208	1014.204	236.808	624.664	797.350	213.894	472.196	538.019	356.527	521.582	1008.387	439.426	503.115
26	0.08333	1001.613	407.045	907.677	1185.376	591.004	559.426	0.000	0.000	0.000	1068.428	678.984	35.174	1014.336	236.802	624.810	797.442	213.763	472.179	538.369	356.546	521.897	1008.365	439.383	503.121
27	0.08667	1001.637	407.105	907.672	1185.312	591.034	559.429	0.000	0.000	0.000	1068.299	679.002	35.160	1014.279	236.839	624.663	797.500	213.644	472.175	538.713	356.513	522.247	1008.327	439.373	503.134
28	0.09000	1001.658	407.155	907.666	1185.260	591.101	559.402	0.000	0.000	0.000	1068.158	678.888	35.057	1014.464	236.765	624.865	797.586	213.542	472.146	539.023	356.499	522.598	1008.293	439.347	503.146
29	0.09333	1001.690	407.202	907.662	1185.179	591.141	559.406	0.000	0.000	0.000	1068.007	678.888	35.066	1014.409	236.743	624.654	797.654	213.433	472.090	539.365	356.514	522.914	1008.272	439.305	503.161
