NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 11:54:24	607723.51965640
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	1061.781	417.816	923.991	1191.395	596.788	564.223	0.000	0.000	0.000	1051.439	684.864	43.814	1018.816	241.911	627.739	796.023	235.272	466.929	541.129	381.370	514.086	1013.143	447.120	508.717
2	0.00333	1061.853	417.730	923.991	1191.375	596.841	564.197	0.000	0.000	0.000	1051.024	684.874	43.941	1021.621	242.569	627.127	796.264	235.164	466.875	541.561	381.071	514.904	1013.208	447.031	508.728
3	0.00667	1061.938	417.669	923.997	1191.382	596.918	564.207	0.000	0.000	0.000	1050.610	684.770	44.026	1021.844	242.439	627.064	796.546	235.008	466.789	542.052	380.766	515.875	1013.279	446.998	508.745
4	0.01000	1062.009	417.599	924.010	1191.377	597.010	564.220	0.000	0.000	0.000	1050.248	684.732	44.119	1019.586	241.785	627.592	796.836	234.813	466.695	542.585	380.398	516.797	1013.355	446.969	508.762
5	0.01333	1062.082	417.530	924.006	1191.368	597.060	564.209	0.000	0.000	0.000	1049.890	684.653	44.202	1019.877	241.765	627.642	797.131	234.622	466.574	543.120	380.062	517.692	1013.414	446.923	508.769
6	0.01667	1062.175	417.472	924.024	1191.349	597.155	564.216	0.000	0.000	0.000	1049.561	684.673	44.339	1020.120	241.697	627.586	797.408	234.413	466.366	543.974	379.666	519.157	1013.469	446.876	508.815
7	0.02000	1062.255	417.408	924.032	1191.329	597.207	564.204	0.000	0.000	0.000	1049.155	684.507	44.350	1020.327	241.547	627.547	797.730	234.195	466.265	544.643	379.138	520.274	1013.523	446.842	508.824
8	0.02333	1061.915	417.536	923.690	1190.822	597.121	563.742	0.000	0.000	0.000	1047.966	683.099	43.093	1022.392	241.857	626.165	797.669	234.253	465.803	545.041	378.929	521.288	1012.730	447.187	508.642
9	0.02667	1061.994	417.627	923.589	1190.696	597.343	563.503	0.000	0.000	0.000	1047.818	683.648	43.572	1020.144	241.412	626.811	798.054	233.909	465.647	545.667	378.605	522.111	1012.811	447.376	508.398
10	0.03000	1062.195	417.640	923.706	1190.634	597.430	563.466	0.000	0.000	0.000	1047.469	683.724	43.762	1020.913	241.512	626.904	798.386	233.568	465.457	546.585	378.227	523.459	1012.844	447.367	508.412
11	0.03333	1062.397	417.286	923.999	1190.977	597.505	564.184	0.000	0.000	0.000	1047.100	683.647	44.031	1021.191	241.418	626.838	799.639	232.840	466.489	547.349	377.445	524.610	1013.578	446.497	508.947
12	0.03667	1062.470	417.231	924.013	1190.925	597.578	564.146	0.000	0.000	0.000	1046.665	683.462	43.954	1021.515	241.291	626.839	800.030	232.401	466.267	548.204	376.988	525.882	1013.651	446.470	508.989
13	0.04000	1062.542	417.202	924.046	1190.865	597.673	564.159	0.000	0.000	0.000	1046.279	683.344	43.924	1021.810	241.188	626.817	800.413	231.897	465.962	549.120	376.475	527.120	1013.700	446.390	509.007
14	0.04333	1062.598	417.152	924.040	1190.795	597.790	564.170	0.000	0.000	0.000	1045.924	683.332	43.985	1022.159	241.056	626.709	800.515	230.914	465.123	550.098	375.973	528.516	1013.738	446.313	509.015
15	0.04667	1062.660	417.122	924.043	1190.727	597.873	564.146	0.000	0.000	0.000	1045.534	683.345	44.127	1022.487	240.832	626.656	800.934	230.289	464.831	551.140	375.456	529.859	1013.768	446.230	509.044
16	0.05000	1062.722	417.096	924.047	1190.644	598.010	564.180	0.000	0.000	0.000	1045.174	683.284	44.125	1022.724	240.710	626.661	801.345	229.647	464.513	552.197	374.901	531.235	1013.806	446.160	509.057
17	0.05333	1062.770	417.075	924.064	1190.552	598.116	564.168	0.000	0.000	0.000	1044.745	683.135	44.160	1022.902	240.473	626.508	801.794	228.909	464.183	553.319	374.348	532.684	1013.823	446.083	509.058
18	0.05667	1062.832	417.066	924.076	1190.463	598.236	564.176	0.000	0.000	0.000	1044.419	682.909	44.145	1023.407	240.424	626.627	802.261	228.139	463.910	554.478	373.773	534.082	1013.856	446.004	509.098
19	0.06000	1062.882	417.044	924.069	1190.354	598.378	564.117	0.000	0.000	0.000	1044.068	682.979	44.326	1023.835	240.224	626.593	802.737	227.383	463.607	555.682	373.158	535.559	1013.879	445.918	509.129
20	0.06333	1062.935	417.043	924.080	1190.231	598.517	564.108	0.000	0.000	0.000	1043.747	682.872	44.321	1024.256	240.038	626.445	803.189	226.524	463.255	556.922	372.559	537.073	1013.891	445.811	509.132
21	0.06667	1062.975	417.042	924.084	1190.081	598.635	564.080	0.000	0.000	0.000	1043.369	682.736	44.317	1024.662	239.855	626.441	803.651	225.706	462.946	558.177	371.885	538.467	1013.917	445.711	509.128
22	0.07000	1063.024	417.037	924.096	1189.941	598.785	564.075	0.000	0.000	0.000	1042.998	682.611	44.350	1024.948	239.690	626.484	804.104	224.854	462.650	559.478	371.258	539.962	1013.921	445.596	509.202
23	0.07333	1063.066	417.036	924.085	1189.765	598.914	564.055	0.000	0.000	0.000	1042.700	682.628	44.410	1025.299	239.585	626.464	804.569	223.966	462.320	560.813	370.578	541.390	1013.940	445.490	509.238
24	0.07667	1063.111	417.032	924.090	1189.610	599.060	564.069	0.000	0.000	0.000	1042.368	682.652	44.469	1025.868	239.433	626.398	805.072	223.066	462.065	562.202	369.893	542.970	1013.906	445.377	509.343
25	0.08000	1063.170	417.045	924.106	1189.442	599.242	564.053	0.000	0.000	0.000	1042.033	682.523	44.327	1026.260	239.197	626.302	805.582	222.131	461.785	563.644	369.150	544.443	1013.914	445.266	509.367
26	0.08333	1063.202	417.044	924.095	1189.225	599.383	564.006	0.000	0.000	0.000	1041.656	682.525	44.384	1026.689	239.300	626.367	806.061	221.163	461.471	565.152	368.446	545.979	1013.944	445.142	509.386
27	0.08667	1063.239	417.045	924.098	1189.026	599.548	563.975	0.000	0.000	0.000	1041.324	682.353	44.485	1027.161	239.038	626.198	806.580	220.262	461.185	566.691	367.643	547.505	1013.929	445.004	509.472
28	0.09000	1063.265	417.060	924.091	1188.823	599.724	563.964	0.000	0.000	0.000	1041.020	682.184	44.400	1027.777	238.695	625.949	807.079	219.297	460.820	568.251	366.872	549.118	1013.952	444.857	509.462
29	0.09333	1063.299	417.071	924.089	1188.589	599.826	563.899	0.000	0.000	0.000	1040.725	682.188	44.471	1028.322	238.480	625.875	807.617	218.307	460.519	569.840	366.066	550.570	1013.970	444.714	509.498
30	0.09667	1063.337	417.070	924.105	1188.371	599.992	563.881	0.000	0.000	0.000	1040.413	682.105	44.451	1029.016	238.286	626.131	808.202	217.300	460.251	571.456	365.234	552.117	1014.011	444.535	509.448
31	0.10000	1063.350	417.089	924.095	1188.160	600.172	563.849	0.000	0.000	0.000	1040.058	682.064	44.418	1029.450	238.081	626.269	808.819	216.313	459.984	573.122	364.309	553.675	1014.021	444.382	509.554
32	0.10333	1063.364	417.083	924.077	1187.896	600.335	563.791	0.000	0.000	0.000	1039.717	681.843	44.262	1029.943	237.881	626.265	809.333	215.329	459.502	574.847	363.416	555.211	1014.073	444.230	509.529
33	0.10667	1063.373	417.098	924.080	1187.624	600.521	563.764	0.000	0.000	0.000	1039.380	681.855	44.311	1030.466	237.752	626.324	810.005	214.321	459.302	576.577	362.601	556.639	1014.104	444.070	509.475
34	0.11000	1063.376	417.106	924.061	1187.339	600.681	563.724	0.000	0.000	0.000	1039.081	681.936	44.443	1031.004	237.602	626.343	810.619	213.366	458.848	578.324	361.673	558.184	1014.145	443.901	509.470
35	0.11333	1063.389	417.124	924.064	1187.082	600.859	563.658	0.000	0.000	0.000	1038.777	681.831	44.350	1031.688	237.610	626.483	811.282	212.370	458.524	580.122	360.641	559.668	1014.174	443.688	509.418
36	0.11667	1063.370	417.123	924.035	1186.850	601.067	563.633	0.000	0.000	0.000	1038.449	681.676	44.178	1032.161	237.382	626.433	811.945	211.385	458.065	581.992	359.661	561.222	1014.202	443.567	509.415
37	0.12000	1063.370	417.134	923.996	1186.577	601.310	563.643	0.000	0.000	0.000	1038.107	681.579	44.068	1032.598	237.218	626.521	812.685	210.361	457.648	583.794	358.577	562.733	1014.220	443.384	509.383
38	0.12333	1063.358	417.125	923.986	1186.300	601.509	563.549	0.000	0.000	0.000	1037.829	681.482	43.980	1034.261	236.428	625.954	813.429	209.396	457.292	585.649	357.550	564.142	1014.224	443.203	509.393
39	0.12667	1063.346	417.133	923.984	1186.027	601.706	563.518	0.000	0.000	0.000	1037.572	681.456	43.867	1034.799	236.188	625.956	814.130	208.403	456.793	587.536	356.465	565.605	1014.228	443.007	509.390
40	0.13000	1063.327	417.144	923.967	1185.699	601.873	563.488	0.000	0.000	0.000	1037.277	681.375	43.785	1035.179	235.905	625.967	814.876	207.377	456.309	589.487	355.363	567.071	1014.229	442.798	509.364
41	0.13333	1063.312	417.147	923.927	1185.399	602.064	563.422	0.000	0.000	0.000	1036.926	681.213	43.811	1035.533	235.714	625.996	815.655	206.339	455.877	591.464	354.194	568.563	1014.233	442.636	509.355
42	0.13667	1063.296	417.158	923.912	1185.106	602.281	563.436	0.000	0.000	0.000	1036.590	681.033	43.677	1035.913	235.511	626.072	816.465	205.291	455.405	593.453	353.070	569.961	1014.252	442.482	509.327
43	0.14000	1063.272	417.156	923.900	1184.818	602.483	563.413	0.000	0.000	0.000	1036.263	680.938	43.573	1036.265	235.372	626.037	817.232	204.266	454.884	595.459	351.875	571.377	1014.256	442.313	509.334
44	0.14333	1063.248	417.158	923.884	1184.495	602.694	563.359	0.000	0.000	0.000	1035.960	680.887	43.479	1036.625	235.210	625.998	818.069	203.157	454.350	597.449	350.640	572.695	1014.260	442.147	509.339
45	0.14667	1063.225	417.162	923.848	1184.156	602.901	563.348	0.000	0.000	0.000	1035.670	680.714	43.294	1037.008	235.137	625.924	818.965	202.009	453.944	599.535	349.447	574.102	1014.266	441.922	509.298
46	0.15000	1063.207	417.170	923.835	1183.840	603.127	563.326	0.000	0.000	0.000	1035.384	680.637	43.170	1037.626	235.254	626.129	819.806	200.832	453.328	601.606	348.172	575.506	1014.277	441.751	509.256
47	0.15333	1063.182	417.170	923.794	1183.500	603.363	563.304	0.000	0.000	0.000	1035.018	680.430	42.959	1038.007	235.186	626.115	820.734	199.649	452.889	603.665	346.931	576.759	1014.272	441.548	509.268
48	0.15667	1063.157	417.167	923.762	1183.154	603.617	563.250	0.000	0.000	0.000	1034.690	680.292	42.817	1038.505	235.123	626.145	821.636	198.406	452.300	605.842	345.540	578.305	1014.279	441.382	509.269
49	0.16000	1063.149	417.170	923.742	1182.847	603.854	563.242	0.000	0.000	0.000	1034.408	680.197	42.713	1038.919	234.937	626.014	822.561	197.178	451.761	607.954	344.219	579.575	1014.301	441.144	509.217
50	0.16333	1063.116	417.176	923.703	1182.470	604.066	563.229	0.000	0.000	0.000	1034.116	680.255	42.683	1039.435	234.887	626.031	823.562	195.888	451.285	610.085	342.857	580.861	1014.297	440.967	509.197
51	0.16667	1063.107	417.171	923.682	1182.110	604.303	563.220	0.000	0.000	0.000	1033.835	680.190	42.594	1039.838	234.686	625.873	824.627	194.566	450.853	612.260	341.496	582.195	1014.298	440.819	509.199
52	0.17000	1063.104	417.176	923.654	1181.781	604.535	563.218	0.000	0.000	0.000	1033.523	679.982	42.342	1040.346	234.519	625.815	825.619	193.225	450.243	614.392	340.141	583.403	1014.304	440.614	509.194
53	0.17333	1063.071	417.182	923.630	1181.445	604.757	563.198	0.000	0.000	0.000	1033.177	679.818	42.168	1040.824	234.320	625.731	826.710	191.840	449.798	616.567	338.737	584.593	1014.306	440.453	509.198
54	0.17667	1063.060	417.172	923.597	1181.050	604.977	563.199	0.000	0.000	0.000	1032.876	679.796	42.138	1041.295	234.094	625.633	827.760	190.460	449.268	618.732	337.308	585.784	1014.310	440.206	509.143
55	0.18000	1063.048	417.195	923.572	1180.654	605.179	563.163	0.000	0.000	0.000	1032.606	679.817	42.125	1041.792	233.797	625.444	828.820	189.056	448.763	620.910	335.820	586.968	1014.317	440.018	509.096
56	0.18333	1063.020	417.179	923.529	1180.265	605.419	563.162	0.000	0.000	0.000	1032.300	679.884	42.153	1042.297	233.539	625.371	829.923	187.662	448.192	623.124	334.352	588.112	1014.299	439.813	509.077
57	0.18667	1062.999	417.190	923.499	1179.861	605.636	563.114	0.000	0.000	0.000	1031.980	679.621	41.808	1042.944	233.407	625.419	831.050	186.255	447.716	625.346	332.854	589.244	1014.235	439.542	509.127
58	0.19000	1062.978	417.192	923.468	1179.469	605.892	563.065	0.000	0.000	0.000	1031.630	679.558	41.736	1043.556	233.161	625.268	832.178	184.880	447.095	627.580	331.285	590.342	1014.227	439.307	509.129
59	0.19333	1062.968	417.188	923.438	1179.050	606.063	563.018	0.000	0.000	0.000	1031.333	679.434	41.573	1044.135	232.929	625.213	833.345	183.490	446.572	629.811	329.747	591.350	1014.213	439.104	509.120
60	0.19667	1062.939	417.188	923.404	1178.630	606.252	562.982	0.000	0.000	0.000	1031.037	679.474	41.589	1044.715	232.667	625.122	834.488	182.141	445.939	632.092	328.122	592.425	1014.180	438.887	509.144
61	0.20000	1062.917	417.208	923.401	1178.231	606.491	562.971	0.000	0.000	0.000	1030.726	679.524	41.841	1045.309	232.405	625.050	835.701	180.813	445.363	634.322	326.488	593.383	1014.141	438.626	509.231
62	0.20333	1062.896	417.205	923.362	1177.828	606.693	562.945	0.000	0.000	0.000	1030.374	679.434	41.682	1046.076	232.274	625.111	836.974	179.466	444.810	636.618	324.809	594.389	1014.123	438.412	509.251
