NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 12:13:44	608883.43547937
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	1071.224	425.793	921.489	1220.311	599.049	565.300	0.000	0.000	0.000	1050.767	657.716	51.392	0.000	0.000	0.000	815.198	244.853	476.798	541.134	380.365	516.285	1041.960	454.834	502.764
2	0.00333	1071.157	425.747	921.458	1220.376	599.087	565.282	0.000	0.000	0.000	1050.665	657.687	51.443	0.000	0.000	0.000	815.256	244.686	476.666	541.509	380.227	516.705	1042.076	454.994	502.615
3	0.00667	1071.085	425.731	921.457	1220.311	599.155	565.323	0.000	0.000	0.000	1050.538	657.853	51.559	0.000	0.000	0.000	815.314	244.555	476.560	541.544	380.139	517.020	1042.049	454.999	502.625
4	0.01000	1071.013	425.705	921.449	1220.562	600.028	565.934	0.000	0.000	0.000	1050.407	657.962	51.629	0.000	0.000	0.000	815.411	244.411	476.487	541.943	380.024	517.517	1042.013	455.010	502.647
5	0.01333	1070.945	425.688	921.480	1220.526	600.076	565.957	0.000	0.000	0.000	1050.289	658.018	51.682	0.000	0.000	0.000	815.493	244.263	476.391	542.222	379.948	517.940	1041.989	455.019	502.663
6	0.01667	1070.890	425.669	921.485	1220.480	600.120	565.970	0.000	0.000	0.000	1050.199	658.161	51.821	1030.188	252.877	629.978	815.625	244.059	476.336	542.515	379.859	518.405	1041.892	455.000	502.716
7	0.02000	1070.834	425.649	921.487	1220.433	600.176	565.961	0.000	0.000	0.000	1050.052	658.246	51.887	1030.405	254.839	628.432	815.736	243.896	476.264	542.860	379.812	518.906	1041.863	454.994	502.727
8	0.02333	1070.563	425.613	921.286	1219.885	600.019	565.497	0.000	0.000	0.000	1049.098	656.873	50.667	1030.483	254.799	628.415	815.860	243.705	476.174	543.326	379.665	519.736	1041.399	455.063	502.453
9	0.02667	1070.298	425.776	921.144	1219.738	600.064	565.314	0.000	0.000	0.000	1049.190	657.578	51.085	1029.646	255.879	627.324	815.529	243.979	475.721	543.617	379.656	520.283	1041.293	455.331	502.122
10	0.03000	1070.229	425.905	921.008	1219.739	600.298	565.289	0.000	0.000	0.000	1049.064	657.590	51.061	1029.718	255.850	627.393	815.659	243.776	475.619	543.838	379.717	520.509	1041.137	455.273	501.924
11	0.03333	1070.510	425.670	921.452	1219.985	600.190	565.839	0.000	0.000	0.000	1048.891	657.615	51.064	1030.666	255.222	628.042	816.353	243.300	476.511	544.383	379.488	521.451	1041.515	454.780	502.865
12	0.03667	1070.459	425.642	921.464	1219.922	600.242	565.845	0.000	0.000	0.000	1048.737	657.638	51.043	1030.758	255.173	628.098	816.490	243.082	476.383	544.840	379.405	522.102	1041.468	454.734	502.913
13	0.04000	1070.425	425.629	921.480	1219.857	600.273	565.823	0.000	0.000	0.000	1048.575	657.718	51.076	1030.988	255.082	628.059	816.640	242.843	476.265	545.320	379.299	522.734	1041.439	454.712	502.943
14	0.04333	1070.378	425.603	921.496	1219.789	600.318	565.828	0.000	0.000	0.000	1048.391	657.793	51.112	1031.102	255.020	628.047	816.835	242.236	475.790	545.897	379.112	523.308	1041.408	454.661	502.958
15	0.04667	1070.337	425.597	921.508	1219.727	600.393	565.837	0.000	0.000	0.000	1048.251	657.870	51.136	1031.401	254.701	628.376	817.030	241.932	475.695	546.436	379.040	524.021	1041.382	454.660	502.985
16	0.05000	1070.307	425.573	921.529	1219.660	600.447	565.830	0.000	0.000	0.000	1048.099	657.883	51.135	1033.573	254.602	628.164	817.190	241.664	475.530	546.990	378.917	524.685	1041.349	454.570	503.034
17	0.05333	1070.265	425.575	921.528	1219.582	600.505	565.838	0.000	0.000	0.000	1047.911	658.073	51.578	1033.800	254.561	628.159	817.390	241.351	475.349	547.614	378.820	525.412	1041.336	454.604	503.010
18	0.05667	1070.239	425.560	921.535	1219.504	600.588	565.832	0.000	0.000	0.000	1047.781	658.351	51.793	1033.813	254.437	628.138	817.620	241.042	475.198	548.227	378.709	526.144	1041.266	454.468	503.078
19	0.06000	1070.197	425.554	921.546	1219.411	600.657	565.825	0.000	0.000	0.000	1047.659	658.402	51.820	1032.074	254.284	628.346	817.839	240.658	475.069	548.899	378.570	526.937	1041.249	454.436	503.095
20	0.06333	1070.169	425.554	921.563	1219.308	600.733	565.814	0.000	0.000	0.000	1047.628	658.155	51.358	1032.242	254.198	628.315	818.058	240.342	474.809	549.613	378.451	527.694	1041.229	454.386	503.113
