NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	7
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 12:49:05	611004.93585195
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	Sternum X	Sternum Y	Sternum Z	
94	0.31000	1057.619	412.669	915.825	1148.589	619.146	560.903	0.000	0.000	0.000	1043.214	671.055	25.069	1064.209	229.096	621.156	902.490	139.113	405.742	1011.993	430.483	504.485
95	0.31333	1057.722	412.693	915.820	1148.209	619.291	560.913	0.000	0.000	0.000	1043.084	670.977	25.049	1064.823	228.877	621.023	904.959	137.967	404.429	1011.981	430.332	504.541
96	0.31667	1057.821	412.720	915.822	1147.896	619.423	560.953	0.000	0.000	0.000	1042.939	671.027	25.129	1065.415	228.608	620.798	907.456	136.852	403.171	1011.966	430.163	504.597
97	0.32000	1057.911	412.721	915.806	1147.556	619.585	560.960	0.000	0.000	0.000	1042.814	670.944	25.097	1065.987	228.349	620.620	910.023	135.725	401.905	1011.939	429.989	504.688
98	0.32333	1058.007	412.749	915.795	1147.213	619.761	561.025	0.000	0.000	0.000	1042.680	670.943	25.157	1066.555	228.052	620.363	912.640	134.615	400.609	1011.924	429.873	504.718
99	0.32667	1058.120	412.766	915.789	1146.880	619.902	561.047	0.000	0.000	0.000	1042.537	670.872	25.074	1067.117	227.788	620.098	915.312	133.540	399.217	1011.913	429.740	504.765
100	0.33000	1058.206	412.770	915.758	1146.555	620.014	561.077	0.000	0.000	0.000	1042.335	670.765	25.166	1067.713	227.520	619.808	918.025	132.483	397.900	1011.889	429.619	504.821
101	0.33333	1058.305	412.777	915.755	1146.240	620.195	561.133	0.000	0.000	0.000	1042.188	670.557	24.993	1068.268	227.251	619.534	920.791	131.457	396.521	1011.859	429.503	504.858
102	0.33667	1058.400	412.796	915.747	1145.923	620.317	561.176	0.000	0.000	0.000	1042.058	670.376	24.866	1068.847	226.997	619.321	923.600	130.475	395.134	1011.846	429.409	504.888
103	0.34000	1058.497	412.810	915.721	1145.632	620.442	561.228	0.000	0.000	0.000	1041.905	670.152	24.742	1069.363	226.718	619.027	926.415	129.586	393.692	1011.821	429.284	504.922
104	0.34333	1058.601	412.817	915.705	1145.318	620.533	561.236	0.000	0.000	0.000	1041.808	670.094	24.711	1069.944	226.483	618.787	929.323	128.644	392.311	1011.818	429.201	504.952
105	0.34667	1058.695	412.832	915.686	1144.966	620.603	561.205	0.000	0.000	0.000	1041.692	669.969	24.642	1070.492	226.302	618.566	932.327	127.764	390.880	1011.776	429.111	504.971
106	0.35000	1058.791	412.843	915.667	1144.688	620.739	561.231	0.000	0.000	0.000	1041.576	669.806	24.555	1071.000	225.990	618.160	935.324	126.980	389.417	1011.764	429.032	505.007
107	0.35333	1058.889	412.862	915.650	1144.431	620.831	561.240	0.000	0.000	0.000	1041.460	669.704	24.515	1071.555	225.769	617.866	938.484	126.150	388.082	1011.731	428.893	505.006
108	0.35667	1058.994	412.877	915.647	1144.156	620.921	561.230	0.000	0.000	0.000	1041.328	669.653	24.534	1072.094	225.546	617.602	941.628	125.403	386.641	1011.622	428.967	505.068
109	0.36000	1059.097	412.891	915.616	1143.864	621.012	561.241	0.000	0.000	0.000	1041.211	669.511	24.505	1072.622	225.322	617.307	944.844	124.641	385.255	1011.582	428.888	505.152
110	0.36333	1059.204	412.912	915.621	1143.554	621.132	561.223	0.000	0.000	0.000	1041.042	669.406	24.492	1073.150	225.136	616.992	948.056	123.909	383.812	1011.558	428.707	505.240
111	0.36667	1059.328	412.928	915.621	1143.278	621.236	561.264	0.000	0.000	0.000	1040.910	669.361	24.549	1073.692	224.916	616.684	951.287	123.320	382.310	1011.522	428.649	505.302
112	0.37000	1059.435	412.943	915.629	1143.047	621.365	561.259	0.000	0.000	0.000	1040.750	669.188	24.435	1074.197	224.660	616.331	954.574	122.661	380.797	1011.471	428.556	505.381
113	0.37333	1059.535	412.956	915.611	1142.810	621.464	561.314	0.000	0.000	0.000	1040.622	669.131	24.445	1074.710	224.442	616.068	958.053	122.083	379.497	1011.455	428.452	505.449
114	0.37667	1059.651	412.964	915.601	1142.572	621.561	561.325	0.000	0.000	0.000	1040.505	669.011	24.388	1075.273	224.208	615.733	961.374	121.551	377.981	1011.421	428.344	505.482
115	0.38000	1059.786	413.001	915.615	1142.298	621.660	561.342	0.000	0.000	0.000	1040.245	669.598	25.030	1075.806	224.005	615.484	964.763	121.116	376.507	1011.370	428.313	505.570
116	0.38333	1059.896	413.021	915.614	1142.016	621.726	561.351	0.000	0.000	0.000	1040.136	669.588	25.079	1076.355	223.865	615.280	968.070	120.733	374.977	1011.327	428.236	505.650
117	0.38667	1060.011	413.048	915.611	1141.766	621.812	561.413	0.000	0.000	0.000	1040.028	669.570	25.118	1076.883	223.699	615.058	971.482	120.336	373.588	1011.292	428.162	505.740
118	0.39000	1060.106	413.061	915.583	1141.538	621.901	561.464	0.000	0.000	0.000	1039.915	669.423	25.050	1077.377	223.447	614.732	974.816	119.990	372.041	1011.267	428.057	505.807
119	0.39333	1060.210	413.080	915.578	1141.332	622.008	561.508	0.000	0.000	0.000	1039.774	669.509	25.233	1077.949	223.295	614.479	978.238	119.601	370.760	1011.230	427.996	505.846
120	0.39667	1060.315	413.093	915.578	1141.110	622.112	561.521	0.000	0.000	0.000	1039.661	669.397	25.183	1078.516	223.150	614.207	981.663	119.329	369.259	1011.200	427.923	505.897
121	0.40000	1060.414	413.109	915.571	1140.886	622.210	561.568	0.000	0.000	0.000	1039.576	669.265	25.100	1079.103	222.908	613.832	985.132	119.087	367.857	1011.159	427.852	505.892
122	0.40333	1060.499	413.134	915.558	1140.663	622.304	561.610	0.000	0.000	0.000	1039.471	669.084	24.977	1079.741	222.854	613.748	988.566	118.817	366.558	1011.115	427.815	505.941
123	0.40667	1060.593	413.145	915.553	1140.456	622.398	561.670	0.000	0.000	0.000	1039.352	668.992	24.929	1080.307	222.744	613.535	992.102	118.545	365.276	1011.079	427.742	505.950
124	0.41000	1060.670	413.167	915.546	1140.237	622.477	561.713	0.000	0.000	0.000	1039.259	668.891	24.868	1080.866	222.665	613.385	995.574	118.394	363.911	1011.071	427.681	505.980
125	0.41333	1060.754	413.181	915.533	1140.032	622.561	561.762	0.000	0.000	0.000	1039.119	668.740	24.765	1081.393	222.326	612.907	999.121	118.230	362.601	1011.023	427.633	505.993
126	0.41667	1060.844	413.203	915.516	1139.840	622.659	561.829	0.000	0.000	0.000	1038.981	668.613	24.691	1081.936	222.190	612.705	1002.712	118.122	361.454	1011.017	427.521	506.043
127	0.42000	1060.913	413.216	915.500	1139.640	622.756	561.865	0.000	0.000	0.000	1038.879	668.578	24.729	1082.497	222.078	612.565	1006.245	118.083	360.136	1011.070	427.289	506.015
128	0.42333	1060.998	413.241	915.498	1139.472	622.853	561.899	0.000	0.000	0.000	1038.779	668.514	24.758	1083.022	221.907	612.367	1009.844	118.087	358.901	1011.017	427.231	506.042
129	0.42667	1061.079	413.262	915.479	1139.271	622.916	561.939	0.000	0.000	0.000	1038.683	668.443	24.742	1083.513	221.732	612.190	1013.431	118.079	357.801	1011.009	427.187	506.052
130	0.43000	1061.158	413.284	915.466	1139.092	622.979	561.951	0.000	0.000	0.000	1038.596	668.440	24.840	1084.067	221.529	611.931	1016.922	118.169	356.497	1010.987	427.117	506.072
131	0.43333	1061.246	413.312	915.463	1138.906	623.043	561.997	0.000	0.000	0.000	1038.521	668.400	24.868	1084.563	221.335	611.753	1020.469	118.209	355.297	1010.962	427.050	506.084
132	0.43667	1061.318	413.325	915.448	1138.729	623.084	562.007	0.000	0.000	0.000	1038.453	668.288	24.887	1085.094	221.128	611.548	1024.122	118.263	354.377	1010.930	427.004	506.159
133	0.44000	1061.395	413.346	915.442	1138.568	623.144	562.045	0.000	0.000	0.000	1038.400	668.258	24.905	1085.611	220.928	611.337	1027.707	118.431	353.170	1010.901	426.937	506.192
134	0.44333	1061.473	413.378	915.440	1138.379	623.230	562.113	0.000	0.000	0.000	1038.324	668.246	24.949	1086.113	220.811	611.224	1031.310	118.521	352.255	1010.887	426.819	506.261
135	0.44667	1061.543	413.392	915.426	1138.219	623.310	562.156	0.000	0.000	0.000	1038.221	668.532	25.303	1086.635	220.720	611.143	1034.801	118.796	351.025	1010.873	426.772	506.340
136	0.45000	1061.611	413.407	915.414	1138.072	623.367	562.192	0.000	0.000	0.000	1038.166	668.519	25.346	1087.124	220.610	610.985	1038.410	119.010	350.048	1010.847	426.706	506.374
137	0.45333	1061.663	413.418	915.389	1137.893	623.421	562.237	0.000	0.000	0.000	1038.118	668.487	25.360	1087.615	220.486	610.870	1041.985	119.186	349.072	1010.712	426.598	506.513
138	0.45667	1061.744	413.437	915.378	1137.741	623.469	562.266	0.000	0.000	0.000	1038.077	668.408	25.332	1088.103	220.387	610.728	1045.505	119.617	348.030	1010.662	426.538	506.547
