NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 11:29:07	606207.03433549
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	1034.904	423.514	921.438	1164.427	609.450	573.970	891.668	650.633	308.634	568.185	681.235	312.810	1013.974	243.506	621.202	798.548	237.242	469.952	539.703	367.816	517.682	998.679	449.824	504.066
2	0.00333	1034.835	423.449	921.391	1164.311	609.481	573.989	891.694	650.713	308.686	568.200	681.252	312.731	1013.785	243.186	621.008	798.717	236.990	469.919	539.973	367.212	518.620	997.415	449.660	505.973
3	0.00667	1034.775	423.453	921.386	1164.216	609.571	574.052	891.687	650.698	308.647	568.200	681.250	312.734	1013.943	243.075	620.974	798.915	236.733	469.963	540.293	366.555	519.562	997.416	449.630	506.019
4	0.01000	1034.732	423.433	921.388	1164.087	609.643	574.094	891.677	650.679	308.654	568.201	681.248	312.763	1014.125	243.019	620.992	799.138	236.484	469.952	540.802	365.780	520.899	997.331	449.671	506.014
5	0.01333	1034.673	423.429	921.398	1163.974	609.742	574.164	891.647	650.751	308.760	568.188	681.266	312.728	1014.304	242.923	620.978	799.374	236.197	469.917	541.227	365.089	522.033	997.358	449.612	506.028
6	0.01667	1034.616	423.428	921.395	1163.841	609.820	574.196	891.636	650.722	308.741	568.191	681.258	312.728	1014.542	242.952	621.071	799.616	235.882	469.876	541.631	364.224	523.114	997.375	449.550	506.056
7	0.02000	1034.386	423.630	921.366	1163.720	609.921	574.245	891.642	650.734	308.745	568.191	681.257	312.721	1014.342	243.102	620.791	799.438	235.944	469.558	541.888	363.679	524.116	997.060	449.876	506.123
8	0.02333	1034.322	423.545	921.304	1163.500	610.049	574.446	891.577	650.573	308.752	568.016	681.396	312.671	1014.687	242.891	620.910	800.584	235.118	470.717	542.317	362.733	525.072	997.069	449.447	506.349
9	0.02667	1034.240	423.546	921.298	1163.373	610.155	574.511	891.509	650.690	308.925	567.992	681.389	312.656	1015.025	242.961	621.105	800.518	234.314	470.024	542.873	361.931	526.226	997.062	449.395	506.411
10	0.03000	1034.168	423.554	921.297	1163.224	610.262	574.546	891.551	650.540	308.784	567.993	681.398	312.656	1015.267	242.940	621.172	800.807	233.853	469.882	543.505	361.057	527.430	996.999	449.362	506.406
11	0.03333	1034.086	423.557	921.305	1163.086	610.365	574.598	891.539	650.523	308.797	567.992	681.399	312.653	1015.506	242.874	621.238	801.124	233.306	469.715	544.212	360.182	528.711	996.976	449.308	506.442
12	0.03667	1034.007	423.561	921.310	1162.936	610.488	574.620	891.541	650.527	308.826	567.977	681.407	312.650	1015.709	242.769	621.210	801.498	232.730	469.613	545.007	359.233	530.071	996.981	449.258	506.462
