NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 11:50:24	607483.90819807
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	1064.012	401.731	918.817	1200.374	574.383	576.696	1203.252	631.357	269.498	1066.709	666.038	50.362	1002.096	231.086	631.091	786.931	223.448	469.951	531.961	364.762	513.804	1012.334	437.431	514.750
2	0.00333	1063.967	401.737	918.833	1200.295	574.519	576.690	1203.168	631.368	269.442	1066.457	665.989	50.327	1002.295	231.045	631.075	787.233	223.218	469.793	532.470	364.359	514.701	1012.352	437.372	514.787
3	0.00667	1063.918	401.765	918.840	1200.218	574.620	576.671	1202.995	631.451	269.473	1066.237	666.083	50.402	1002.471	230.988	631.013	787.514	222.956	469.573	533.037	363.939	515.632	1012.373	437.374	514.730
4	0.01000	1063.851	401.773	918.847	1200.132	574.746	576.657	1202.808	631.542	269.479	1066.044	666.138	50.373	1002.677	230.928	631.012	787.825	222.647	469.349	533.645	363.477	516.528	1012.393	437.354	514.740
5	0.01333	1063.803	401.801	918.848	1200.042	574.872	576.639	1202.620	631.628	269.455	1065.824	666.082	50.238	1002.884	230.836	630.927	788.074	222.322	468.929	534.319	363.007	517.539	1012.378	437.332	514.724
6	0.01667	1063.758	401.835	918.852	1199.956	575.016	576.626	1202.447	631.695	269.394	1065.607	666.057	50.190	1003.120	230.742	630.931	788.454	221.863	468.791	535.024	362.516	518.586	1012.386	437.299	514.709
7	0.02000	1063.691	401.857	918.860	1199.863	575.169	576.621	1202.301	631.730	269.287	1065.352	665.979	50.136	1003.344	230.637	630.907	788.853	221.397	468.560	535.789	362.012	519.581	1012.399	437.263	514.686
8	0.02333	1063.224	402.103	918.486	1199.351	575.164	576.168	1202.199	631.720	269.128	1064.347	664.692	48.920	1003.145	230.938	630.329	788.757	221.328	467.894	536.184	361.709	520.434	1011.677	437.564	514.312
9	0.02667	1063.229	402.333	918.537	1199.275	575.600	576.115	1201.984	631.852	269.175	1064.270	665.080	49.221	1003.500	230.700	630.682	789.211	220.955	467.691	537.145	361.251	521.674	1011.547	438.145	514.624
10	0.03000	1063.150	402.381	918.525	1199.089	575.739	575.979	1201.765	631.964	269.208	1063.989	664.971	49.163	1003.783	230.587	630.677	789.620	220.308	467.378	538.198	360.566	523.109	1011.532	438.184	514.693
11	0.03333	1063.291	402.133	918.764	1199.142	575.519	576.276	1201.517	632.158	269.208	1063.723	665.068	49.220	1004.185	230.485	630.476	790.491	218.911	467.686	539.143	359.872	524.642	1011.825	438.190	515.774
12	0.03667	1063.249	402.174	918.761	1199.029	575.708	576.268	1201.304	632.324	269.235	1063.451	665.074	49.166	1004.485	230.345	630.458	790.981	218.138	467.371	540.041	359.223	525.754	1011.792	438.185	515.818
13	0.04000	1063.198	402.235	918.751	1198.876	575.865	576.234	1201.046	632.485	269.206	1063.154	665.056	49.128	1004.724	230.183	630.359	791.584	217.221	466.887	540.979	358.381	526.580	1011.990	437.213	515.039
14	0.04333	1063.160	402.291	918.769	1198.704	576.044	576.210	1200.777	632.698	269.239	1062.769	665.088	49.127	1005.157	230.038	630.487	792.080	216.344	466.514	541.935	357.698	527.727	1011.981	437.133	515.039
15	0.04667	1063.115	402.345	918.765	1198.510	576.225	576.176	1200.538	632.917	269.170	1062.430	665.068	49.072	1005.472	229.902	630.439	792.563	215.486	466.071	542.958	356.958	528.845	1011.973	437.097	515.026
16	0.05000	1063.073	402.404	918.756	1198.275	576.437	576.109	1200.304	633.133	269.071	1062.140	665.100	49.066	1005.811	229.745	630.404	793.114	214.577	465.688	544.079	356.240	530.179	1011.950	437.040	515.002
17	0.05333	1063.029	402.471	918.762	1198.067	576.663	576.031	1200.051	633.343	269.012	1061.815	665.164	49.068	1006.155	229.577	630.372	793.672	213.647	465.357	545.195	355.498	531.428	1011.934	436.959	514.975
18	0.05667	1063.011	402.584	918.783	1197.869	576.860	575.983	1199.754	633.540	269.065	1061.479	665.233	49.109	1006.511	229.393	630.332	794.209	212.664	464.947	546.358	354.708	532.744	1011.915	436.875	514.943
19	0.06000	1062.995	402.670	918.788	1197.659	577.106	575.937	1199.542	633.687	269.020	1061.071	665.257	49.346	1006.845	229.232	630.267	794.786	211.692	464.565	547.577	353.885	534.075	1011.891	436.813	514.935
20	0.06333	1062.966	402.755	918.788	1197.433	577.343	575.907	1199.280	633.861	269.047	1060.698	665.266	49.287	1007.216	229.062	630.233	795.465	210.669	464.293	548.855	353.044	535.424	1011.876	436.700	514.916
21	0.06667	1062.928	402.845	918.788	1197.220	577.564	575.821	1198.956	634.079	269.046	1060.395	665.263	49.246	1007.614	228.870	630.178	796.086	209.651	463.911	550.163	352.131	536.721	1011.874	436.632	514.877
22	0.07000	1062.925	402.953	918.791	1196.968	577.820	575.804	1198.779	633.982	268.588	1060.104	665.273	49.175	1007.987	228.699	630.077	796.731	208.620	463.601	551.577	351.249	538.167	1011.851	436.530	514.855
23	0.07333	1062.904	403.060	918.797	1196.737	578.050	575.761	1198.488	634.119	268.344	1059.759	665.199	49.005	1008.462	228.481	630.119	797.366	207.610	463.134	552.930	350.266	539.467	1011.819	436.424	514.802
24	0.07667	1062.877	403.179	918.797	1196.487	578.294	575.708	1198.148	634.368	268.243	1059.353	664.927	48.733	1008.877	228.300	630.108	798.092	206.523	462.857	554.340	349.295	540.762	1011.813	436.342	514.771
25	0.08000	1062.855	403.281	918.807	1196.256	578.544	575.645	1197.824	634.612	268.213	1058.991	664.878	48.634	1009.309	228.124	630.041	798.862	205.415	462.599	555.842	348.268	542.180	1011.784	436.224	514.812
26	0.08333	1062.830	403.402	918.813	1196.016	578.806	575.587	1197.583	634.731	268.182	1058.686	664.904	48.630	1009.513	227.724	630.150	799.554	204.307	462.165	557.349	347.261	543.501	1011.777	436.156	514.812
27	0.08667	1062.801	403.537	918.809	1195.748	579.052	575.534	0.000	0.000	0.000	1058.372	664.875	48.564	1009.969	227.517	630.153	800.286	203.221	461.761	558.918	346.206	544.899	1011.774	436.049	514.795
28	0.09000	1062.771	403.681	918.809	1195.491	579.312	575.476	0.000	0.000	0.000	1057.966	664.824	48.438	1010.431	227.339	630.134	801.112	202.099	461.448	560.548	345.079	546.335	1011.749	435.947	514.749
29	0.09333	1062.749	403.827	918.810	1195.212	579.627	575.392	0.000	0.000	0.000	1057.557	664.751	48.327	1010.896	227.166	630.128	801.859	200.994	460.908	562.208	343.964	547.672	1011.729	435.868	514.732
30	0.09667	1062.727	403.970	918.799	1194.944	579.910	575.338	0.000	0.000	0.000	1057.186	664.793	48.274	1011.349	226.990	630.151	802.701	199.868	460.537	563.922	342.814	549.084	1011.719	435.736	514.683
31	0.10000	1062.701	404.118	918.801	1194.653	580.176	575.284	0.000	0.000	0.000	1056.875	664.665	48.052	1011.839	226.827	630.145	803.593	198.705	460.113	565.609	341.611	550.434	1011.700	435.574	514.645
32	0.10333	1062.670	404.255	918.777	1194.385	580.477	575.212	0.000	0.000	0.000	1056.485	664.681	48.043	1012.537	226.445	630.368	804.487	197.544	459.708	567.387	340.420	551.851	1011.704	435.468	514.635
33	0.10667	1062.664	404.402	918.803	1194.106	580.752	575.135	0.000	0.000	0.000	1056.073	664.639	47.906	1013.012	226.251	630.357	805.388	196.391	459.203	569.221	339.256	553.201	1011.659	435.292	514.597
34	0.11000	1062.662	404.563	918.805	1193.823	581.045	575.099	0.000	0.000	0.000	1055.665	664.639	47.874	1013.531	226.029	630.382	806.320	195.200	458.758	571.018	337.988	554.536	1011.644	435.143	514.558
35	0.11333	1062.651	404.722	918.800	1193.486	581.305	575.031	0.000	0.000	0.000	1055.277	664.862	48.198	1014.123	225.708	630.520	807.311	194.001	458.297	572.843	336.695	555.856	1011.604	434.973	514.524
36	0.11667	1062.652	404.886	918.808	1193.178	581.606	574.936	0.000	0.000	0.000	1054.941	664.808	47.882	1014.669	225.469	630.492	808.334	192.744	457.843	574.718	335.386	557.197	1011.573	434.827	514.498
37	0.12000	1062.646	405.032	918.800	1192.885	581.872	574.887	0.000	0.000	0.000	1054.543	664.679	47.585	1015.222	225.228	630.500	809.296	191.508	457.318	576.637	334.015	558.517	1011.569	434.647	514.442
38	0.12333	1062.648	405.182	918.804	1192.588	582.207	574.854	0.000	0.000	0.000	1054.085	664.727	47.813	1015.731	225.023	630.480	810.360	190.147	456.944	578.616	332.597	559.885	1011.551	434.535	514.430
