NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 11:26:15	606034.79842787
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	1032.685	410.899	925.312	1129.361	609.401	578.885	892.637	651.828	309.572	568.166	681.250	312.682	1024.428	231.926	620.168	809.373	227.882	462.633	550.426	360.208	510.905	983.259	432.972	506.256
2	0.00333	1032.674	410.919	925.312	1129.330	609.478	578.901	892.695	651.787	309.541	568.173	681.248	312.718	1024.564	231.900	620.148	809.676	227.515	462.473	551.043	359.754	511.947	983.308	432.954	506.286
3	0.00667	1032.654	410.927	925.309	1129.277	609.543	578.902	892.604	651.791	309.568	568.172	681.259	312.709	1024.722	231.838	620.141	809.924	227.171	462.188	551.652	359.288	512.802	983.304	432.927	506.339
4	0.01000	1032.648	410.948	925.305	1129.227	609.622	578.923	892.673	651.778	309.482	568.169	681.250	312.698	1024.906	231.775	620.109	810.141	226.757	461.817	552.466	358.730	514.182	983.354	432.948	506.305
5	0.01333	1032.620	410.964	925.308	1129.165	609.702	578.902	892.608	651.803	309.564	568.183	681.259	312.716	1025.060	231.693	620.067	810.423	226.317	461.475	553.187	358.105	515.359	983.351	432.900	506.351
6	0.01667	1032.601	410.979	925.293	1129.099	609.783	578.896	892.667	651.773	309.498	568.148	681.240	312.691	1025.238	231.640	620.069	810.762	225.878	461.251	553.870	357.469	516.513	983.349	432.891	506.363
7	0.02000	1032.593	411.012	925.294	1129.017	609.865	578.910	892.667	651.758	309.500	568.174	681.257	312.709	1025.415	231.603	620.115	811.110	225.354	461.019	554.631	356.862	517.599	983.382	432.861	506.383
8	0.02333	1032.385	411.127	925.145	1128.843	610.061	579.064	892.713	651.906	309.612	568.035	681.304	312.676	1025.330	231.576	619.809	811.689	224.961	461.373	555.090	356.252	518.463	983.174	432.849	506.799
9	0.02667	1032.365	411.162	925.142	1128.745	610.178	579.110	892.673	651.888	309.586	567.986	681.307	312.613	1025.512	231.491	619.764	811.734	224.046	460.511	555.914	355.637	519.762	983.171	432.847	506.822
10	0.03000	1032.354	411.183	925.143	1128.639	610.257	579.122	892.659	651.892	309.581	567.991	681.300	312.604	1025.702	231.377	619.717	812.094	223.520	460.178	556.773	354.953	520.938	983.175	432.822	506.851
11	0.03333	1032.347	411.218	925.151	1128.540	610.366	579.149	892.633	651.855	309.618	567.983	681.306	312.600	1025.892	231.283	619.665	812.474	222.823	459.793	557.710	354.235	522.248	983.203	432.779	506.825
12	0.03667	1032.323	411.259	925.130	1128.429	610.458	579.157	892.620	651.875	309.641	567.987	681.290	312.591	1026.082	231.183	619.615	812.881	222.152	459.396	558.704	353.493	523.621	983.210	432.732	506.851
13	0.04000	1032.304	411.293	925.125	1128.334	610.586	579.196	892.616	651.847	309.598	567.978	681.299	312.592	1026.306	231.042	619.584	813.265	221.472	459.008	559.747	352.646	524.982	983.242	432.712	506.839
14	0.04333	1032.296	411.342	925.140	1128.235	610.680	579.197	892.577	651.840	309.585	567.983	681.298	312.597	1026.536	230.951	619.554	813.677	220.688	458.516	560.896	351.851	526.478	983.273	432.653	506.833
15	0.04667	1032.287	411.386	925.142	1128.138	610.786	579.209	892.581	651.840	309.597	567.967	681.288	312.582	1026.833	230.902	619.587	814.098	219.992	457.960	562.020	350.923	527.937	983.284	432.604	506.802
16	0.05000	1032.267	411.415	925.159	1128.026	610.885	579.211	892.582	651.827	309.600	567.981	681.295	312.588	1027.092	230.811	619.544	814.611	219.133	457.577	563.251	350.047	529.484	983.329	432.576	506.812
17	0.05333	1032.262	411.461	925.150	1127.909	611.011	579.206	892.549	651.808	309.551	567.972	681.288	312.583	1027.366	230.731	619.542	815.069	218.350	457.014	564.495	349.102	530.980	983.338	432.523	506.828
18	0.05667	1032.231	411.492	925.142	1127.782	611.122	579.199	892.538	651.794	309.589	567.964	681.281	312.575	1027.586	230.560	619.480	815.507	217.511	456.395	565.771	348.096	532.424	983.368	432.495	506.827
19	0.06000	1032.201	411.538	925.147	1127.657	611.245	579.203	892.527	651.774	309.582	567.978	681.294	312.575	1027.868	230.502	619.478	816.008	216.597	455.889	567.066	347.068	533.927	983.388	432.474	506.856
20	0.06333	1032.192	411.588	925.155	1127.532	611.354	579.220	892.600	651.756	309.525	567.970	681.283	312.572	1028.133	230.377	619.436	816.488	215.704	455.190	568.411	345.957	535.474	983.413	432.404	506.825
21	0.06667	1032.179	411.642	925.166	1127.402	611.480	579.243	892.515	651.768	309.560	567.968	681.286	312.574	1028.387	230.188	619.299	817.031	214.782	454.621	569.858	344.857	537.125	983.448	432.382	506.837
22	0.07000	1032.171	411.680	925.169	1127.301	611.619	579.296	892.502	651.756	309.534	567.976	681.287	312.573	1028.670	230.043	619.245	817.581	213.805	454.000	571.320	343.677	538.628	983.442	432.330	506.827
23	0.07333	1032.151	411.728	925.172	1127.168	611.717	579.293	892.488	651.738	309.538	567.978	681.285	312.576	1028.951	229.893	619.163	818.140	212.807	453.376	572.797	342.455	540.194	983.447	432.285	506.830
24	0.07667	1032.125	411.783	925.156	1127.032	611.823	579.302	892.486	651.708	309.514	567.983	681.286	312.583	1029.210	229.730	619.068	818.711	211.835	452.720	574.317	341.197	541.734	983.483	432.219	506.812
25	0.08000	1032.123	411.842	925.166	1126.887	611.953	579.307	892.471	651.716	309.503	567.987	681.290	312.593	1029.505	229.585	618.976	819.318	210.814	452.064	575.928	339.927	543.418	983.502	432.183	506.817
26	0.08333	1032.107	411.913	925.169	1126.732	612.100	579.322	892.522	651.673	309.453	567.980	681.287	312.597	1029.809	229.461	618.952	820.010	209.717	451.509	577.556	338.689	544.943	983.484	432.126	506.809
27	0.08667	1032.093	411.966	925.162	1126.575	612.232	579.308	892.468	651.731	309.540	567.991	681.290	312.595	1030.088	229.320	618.891	820.743	208.617	450.970	579.247	337.264	546.618	983.475	432.090	506.819
28	0.09000	1032.080	412.027	925.167	1126.422	612.416	579.387	892.432	651.643	309.491	567.991	681.289	312.597	1030.389	229.124	618.754	821.384	207.524	450.196	580.917	335.757	548.161	983.949	431.738	506.312
29	0.09333	1032.058	412.089	925.165	1126.283	612.559	579.424	892.496	651.608	309.399	567.979	681.295	312.596	1030.683	228.992	618.707	822.113	206.405	449.546	582.615	334.228	549.738	983.932	431.700	506.320
30	0.09667	1032.049	412.164	925.156	1126.135	612.688	579.458	892.461	651.584	309.342	567.974	681.302	312.584	1030.981	228.851	618.670	822.858	205.230	448.874	584.388	332.643	551.357	983.938	431.637	506.308
31	0.10000	1032.031	412.232	925.164	1125.986	612.835	579.479	892.440	651.509	309.290	567.972	681.303	312.591	1031.304	228.727	618.617	823.661	204.058	448.192	586.133	331.012	552.885	983.460	431.858	506.935
32	0.10333	1032.027	412.312	925.175	1125.818	612.968	579.487	892.420	651.505	309.274	567.975	681.305	312.587	1031.706	228.702	618.702	824.531	202.803	447.558	587.914	329.356	554.416	983.466	431.815	506.940
33	0.10667	1032.011	412.393	925.172	1125.627	613.082	579.482	892.358	651.524	309.326	567.974	681.292	312.576	1032.045	228.594	618.682	825.307	201.636	446.749	589.768	327.572	556.026	983.464	431.765	506.920
34	0.11000	1031.985	412.465	925.160	1125.433	613.226	579.496	892.398	651.513	309.299	567.970	681.300	312.578	1032.339	228.458	618.641	826.256	200.361	446.144	591.607	325.774	557.517	983.479	431.699	506.907
35	0.11333	1031.974	412.540	925.148	1125.241	613.346	579.512	892.333	651.522	309.355	567.975	681.296	312.581	1032.642	228.255	618.537	827.116	199.117	445.291	593.503	323.882	559.054	983.465	431.621	506.901
36	0.11667	1031.956	412.619	925.142	1125.059	613.459	579.523	892.302	651.504	309.342	567.973	681.296	312.580	1032.950	228.119	618.484	828.017	197.854	444.608	595.407	321.968	560.505	983.490	431.549	506.870
