NO_OF_SAMPLES	25200
FREQUENCY	120
TIME_STAMP	2022-05-12, 13:30:29	6409.49437768
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Bertec
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	1323.089957
FORCE_PLATE_CORNER_POSX_POSY_Y	1076.650023
FORCE_PLATE_CORNER_POSX_POSY_Z	-186.304003
FORCE_PLATE_CORNER_NEGX_POSY_X	1284.020066
FORCE_PLATE_CORNER_NEGX_POSY_Y	1345.040083
FORCE_PLATE_CORNER_NEGX_POSY_Z	-195.163995
FORCE_PLATE_CORNER_NEGX_NEGY_X	1663.060069
FORCE_PLATE_CORNER_NEGX_NEGY_Y	1387.670040
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-201.503992
FORCE_PLATE_CORNER_POSX_NEGY_X	1698.449969
FORCE_PLATE_CORNER_POSX_NEGY_Y	1124.019980
FORCE_PLATE_CORNER_POSX_NEGY_Z	-190.853000
FORCE_PLATE_LENGTH	600.000000
FORCE_PLATE_WIDTH	400.000000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
72	0.59167	-10.340803	-10.845074	600.384127	-22.908713	30.013338	-0.964540	-49.990226	-38.156760	0.000000	
73	0.60000	-10.149225	-10.826423	600.383637	-22.834190	30.070790	-0.929255	-50.085959	-38.032665	0.000000	
74	0.60833	-10.176741	-10.701730	600.382400	-22.900661	30.065282	-1.008112	-50.076888	-38.143459	0.000000	
75	0.61667	-10.158880	-10.599575	600.383251	-22.783537	30.068200	-0.969807	-50.081677	-37.948321	0.000000	
76	0.62500	-10.237946	-10.861448	600.385400	-22.795185	30.081651	-1.000271	-50.103901	-37.967587	0.000000	
77	0.63333	-10.168420	-11.043345	600.386694	-22.750805	30.123109	-0.967078	-50.172845	-37.893587	0.000000	
78	0.64167	-10.349761	-10.845075	600.388670	-22.734352	30.109534	-0.970083	-50.150070	-37.866058	0.000000	
79	0.65000	-10.450160	-10.723349	600.389376	-22.825259	30.124451	-0.974621	-50.174856	-38.017427	0.000000	
80	0.65833	-10.340968	-10.991552	600.389583	-22.660343	30.111951	-1.002859	-50.154020	-37.742732	0.000000	
81	0.66667	-10.318740	-10.179817	600.386911	-22.716627	30.130761	-0.963404	-50.185573	-37.836645	0.000000	
82	0.67500	-10.516080	-10.881468	600.390581	-22.690767	30.075496	-1.014177	-50.093217	-37.793343	0.000000	
83	0.68333	-10.377712	-10.309271	600.386561	-22.732340	30.077139	-0.963469	-50.096290	-37.862839	0.000000	
84	0.69167	-10.611540	-10.819090	600.391042	-22.807431	30.072606	-0.951650	-50.088366	-37.987626	0.000000	
85	0.70000	-10.554614	-11.118308	600.390317	-22.807473	30.051587	-0.980315	-50.053417	-37.987742	0.000000	
86	0.70833	-9.805347	-10.920637	600.380404	-22.754743	30.109800	-0.932710	-50.151204	-37.900542	0.000000	
87	0.71667	-10.352275	-10.909399	600.387620	-22.755113	30.056298	-0.898952	-50.061488	-37.900703	0.000000	
88	0.72500	-10.094672	-10.917408	600.383206	-22.854771	30.082715	-0.929491	-50.105857	-38.066973	0.000000	
89	0.73333	-10.182625	-10.484445	600.382507	-22.921954	30.088030	-0.965522	-50.114768	-38.178916	0.000000	
90	0.74167	-9.916425	-10.939990	600.382531	-22.743991	30.114367	-0.917860	-50.158633	-37.882499	0.000000	
91	0.75000	-10.315136	-10.942844	600.388326	-22.855229	30.136828	-0.922082	-50.195559	-38.067411	0.000000	
92	0.75833	-10.616679	-11.213950	600.393307	-22.858894	30.122647	-0.948626	-50.171524	-38.073199	0.000000	
93	0.76667	-10.580307	-10.770114	600.391541	-22.852941	30.136037	-0.988679	-50.193974	-38.063396	0.000000	
94	0.77500	-10.442836	-10.559971	600.391026	-22.818470	30.206287	-0.994679	-50.311023	-38.006014	0.000000	
95	0.78333	-10.670184	-11.052254	600.397503	-22.791967	30.243886	-0.988621	-50.373104	-37.961462	0.000000	
96	0.79167	-10.345622	-10.718533	600.390483	-22.890185	30.239390	-0.955283	-50.366204	-38.125496	0.000000	
97	0.80000	-10.539732	-11.115095	600.394293	-22.779305	30.182542	-0.944895	-50.271201	-37.940576	0.000000	
98	0.80833	-10.711263	-10.756929	600.396932	-22.803929	30.227661	-0.940314	-50.346129	-37.981422	0.000000	
99	0.81667	-10.557967	-11.236430	600.395368	-22.666235	30.166567	-0.984054	-50.244503	-37.752181	0.000000	
100	0.82500	-10.830337	-11.193035	600.397615	-22.652647	30.084158	-0.929456	-50.107057	-37.729409	0.000000	
101	0.83333	-10.608223	-11.194331	600.394173	-22.611962	30.078465	-0.962040	-50.097862	-37.661861	0.000000	
102	0.84167	-10.380976	-11.367065	600.390523	-22.522767	30.026801	-0.965845	-50.012117	-37.513528	0.000000	
103	0.85000	-9.923302	-11.575530	600.383463	-22.466925	29.998220	-1.010080	-49.965100	-37.420960	0.000000	
104	0.85833	-9.754736	-11.216775	600.377805	-22.435130	29.918798	-0.998810	-49.833285	-37.368354	0.000000	
105	0.86667	-9.358370	-11.131924	600.370531	-22.503796	29.902658	-0.942995	-49.807005	-37.483179	0.000000	
106	0.87500	-9.184183	-11.376991	600.368056	-22.357384	29.837713	-0.957221	-49.699034	-37.239463	0.000000	
107	0.88333	-9.270518	-10.932725	600.364832	-22.425137	29.761471	-1.015473	-49.572310	-37.352516	0.000000	
108	0.89167	-9.214476	-10.931680	600.363169	-22.396976	29.720199	-0.995268	-49.503702	-37.305712	0.000000	
109	0.90000	-8.496585	-11.840674	600.354905	-22.277154	29.674535	-0.949441	-49.428321	-37.106642	0.000000	
110	0.90833	-8.213385	-11.810916	600.349477	-22.283439	29.659283	-1.015584	-49.403363	-37.117446	0.000000	
111	0.91667	-7.994460	-10.997399	600.341823	-22.344466	29.622391	-1.018904	-49.342541	-37.219573	0.000000	
112	0.92500	-8.424038	-11.174574	600.348027	-22.266028	29.556715	-1.015598	-49.232635	-37.088533	0.000000	
113	0.93333	-8.051317	-10.966494	600.341018	-22.337770	29.548920	-0.947513	-49.220226	-37.208469	0.000000	
114	0.94167	-7.841664	-11.700508	600.340374	-22.266827	29.558158	-1.049890	-49.235667	-37.090338	0.000000	
115	0.95000	-7.848239	-10.839950	600.337608	-22.312412	29.550189	-0.965846	-49.222619	-37.166440	0.000000	
116	0.95833	-7.783461	-11.370820	600.338230	-22.331551	29.556627	-0.970543	-49.233291	-37.198283	0.000000	
117	0.96667	-8.317491	-11.216548	600.344605	-22.294854	29.497027	-0.999220	-49.133492	-37.136761	0.000000	
118	0.97500	-8.104112	-11.477611	600.341216	-22.276097	29.466087	-1.026535	-49.082233	-37.105726	0.000000	
119	0.98333	-8.760273	-11.196041	600.349439	-22.350059	29.450021	-1.027430	-49.054799	-37.228417	0.000000	
120	0.99167	-8.592444	-11.302304	600.348499	-22.390902	29.517470	-1.055214	-49.167226	-37.296506	0.000000	
121	1.00000	-8.299226	-10.762862	600.343494	-22.356427	29.544165	-1.023266	-49.212102	-37.239393	0.000000	
122	1.00833	-8.295844	-10.877699	600.345766	-22.258320	29.582899	-1.038756	-49.276434	-37.075835	0.000000	
123	1.01667	-8.741676	-10.952503	600.352626	-22.279265	29.575892	-1.032594	-49.264201	-37.110298	0.000000	
124	1.02500	-8.895041	-10.960747	600.354397	-22.328229	29.575883	-1.063315	-49.264040	-37.191747	0.000000	
125	1.03333	-9.134176	-10.936094	600.359612	-22.178946	29.582230	-1.078123	-49.274184	-36.942768	0.000000	
126	1.04167	-8.933952	-10.887513	600.356196	-22.241874	29.599992	-1.081120	-49.304050	-37.047796	0.000000	
127	1.05000	-8.987131	-10.232589	600.354019	-22.349705	29.603981	-1.084280	-49.310873	-37.227543	0.000000	
128	1.05833	-9.140560	-10.504532	600.359012	-22.194142	29.609606	-1.074222	-49.319833	-36.968116	0.000000	
129	1.06667	-9.160947	-11.284319	600.362756	-22.196962	29.654082	-1.118376	-49.393608	-36.972584	0.000000	
130	1.07500	-9.254955	-10.286402	600.362741	-22.169155	29.696887	-1.092459	-49.464906	-36.926267	0.000000	
131	1.08333	-9.223760	-10.844413	600.363382	-22.165318	29.671282	-1.080888	-49.422204	-36.919836	0.000000	
132	1.09167	-9.456679	-10.432263	600.365519	-22.247350	29.703845	-1.139483	-49.476267	-37.056341	0.000000	
133	1.10000	-9.369116	-10.201027	600.365058	-22.128900	29.712769	-1.100664	-49.491170	-36.859074	0.000000	
134	1.10833	-9.653391	-10.434039	600.372626	-22.078282	29.773112	-1.072983	-49.591055	-36.774298	0.000000	
135	1.11667	-9.621490	-10.584314	600.371893	-22.089911	29.760261	-1.110598	-49.569710	-36.793713	0.000000	
136	1.12500	-9.228886	-10.034041	600.364910	-22.205904	29.834697	-1.125735	-49.694272	-36.987345	0.000000	
137	1.13333	-9.167946	-10.295736	600.368099	-22.037261	29.885842	-1.088195	-49.779198	-36.706250	0.000000	
138	1.14167	-9.542604	-10.194593	600.373969	-21.997334	29.889860	-1.119705	-49.785404	-36.639387	0.000000	
139	1.15000	-8.773161	-10.518771	600.366781	-21.919238	29.983384	-1.047280	-49.941777	-36.509745	0.000000	
140	1.15833	-9.521967	-10.428736	600.376593	-22.037956	29.971457	-1.073091	-49.921095	-36.706888	0.000000	
141	1.16667	-9.622604	-10.131291	600.379142	-22.010962	30.031242	-1.083185	-50.020462	-36.661770	0.000000	
142	1.17500	-9.164944	-9.952010	600.374617	-21.982847	30.123948	-1.033170	-50.175253	-36.615217	0.000000	
143	1.18333	-9.742675	-9.885760	600.381857	-22.014527	30.083215	-1.057005	-50.106803	-36.667542	0.000000	
144	1.19167	-9.831530	-10.111483	600.384758	-22.061941	30.130951	-1.073885	-50.186069	-36.746338	0.000000	
145	1.20000	-9.578747	-10.298987	600.383595	-21.960202	30.167632	-1.044367	-50.247262	-36.576952	0.000000	
146	1.20833	-9.518809	-10.415451	600.385290	-22.005070	30.266456	-1.062903	-50.411722	-36.651581	0.000000	
147	1.21667	-9.744616	-10.037722	600.387884	-22.016265	30.283035	-1.083437	-50.439118	-36.670069	0.000000	
148	1.22500	-9.948514	-10.558114	600.395778	-21.981385	30.367257	-1.029927	-50.578731	-36.611491	0.000000	
