NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 13:00:20	611679.73935666
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
30	0.09667	1022.037	438.542	914.349	1184.863	601.642	556.759	0.000	0.000	0.000	1090.994	661.033	20.389	1016.362	245.778	627.551	0.000	0.000	0.000	575.492	350.895	543.511	1012.761	443.261	498.121
31	0.10000	1022.093	438.669	914.360	1184.652	601.926	556.734	0.000	0.000	0.000	1090.655	661.566	20.763	1016.832	245.556	627.416	0.000	0.000	0.000	577.323	350.026	544.767	1012.795	443.211	498.116
32	0.10333	1022.142	438.774	914.348	1184.457	602.192	556.722	0.000	0.000	0.000	1090.405	661.603	20.730	1017.315	245.348	627.271	0.000	0.000	0.000	579.182	349.074	546.018	1012.840	443.176	498.139
33	0.10667	1022.196	438.881	914.330	1184.254	602.428	556.716	0.000	0.000	0.000	1090.135	661.646	20.665	1018.289	245.739	627.777	0.000	0.000	0.000	581.090	348.184	547.302	1012.868	443.119	498.165
34	0.11000	1022.251	438.990	914.327	1184.044	602.697	556.710	0.000	0.000	0.000	1089.958	661.243	20.088	1018.221	244.914	626.981	0.000	0.000	0.000	583.057	347.202	548.627	1012.883	443.017	498.117
35	0.11333	1022.311	439.112	914.305	1183.790	602.976	556.659	0.000	0.000	0.000	1089.656	661.486	20.228	1018.009	243.985	625.961	0.000	0.000	0.000	585.050	346.259	549.846	1012.922	442.955	498.136
36	0.11667	1022.381	439.232	914.300	1183.550	603.255	556.652	0.000	0.000	0.000	1089.405	661.670	20.340	1018.604	243.832	625.962	0.000	0.000	0.000	587.079	345.234	551.095	1012.943	442.930	498.184
37	0.12000	1022.442	439.350	914.282	1183.323	603.521	556.677	0.000	0.000	0.000	1089.067	661.936	20.663	1019.183	243.707	625.943	0.000	0.000	0.000	589.154	344.222	552.310	1012.974	442.804	498.155
38	0.12333	1022.501	439.453	914.270	1183.068	603.826	556.684	0.000	0.000	0.000	1088.772	661.950	20.522	1019.779	243.557	625.968	0.000	0.000	0.000	591.222	343.178	553.552	1012.983	442.735	498.179
39	0.12667	1022.563	439.550	914.260	1182.790	604.125	556.636	0.000	0.000	0.000	1088.440	662.005	20.522	1021.209	244.290	627.076	0.000	0.000	0.000	593.330	342.130	554.716	1012.991	442.680	498.206
40	0.13000	1022.622	439.669	914.230	1182.524	604.401	556.609	0.000	0.000	0.000	1088.078	662.056	20.497	1021.775	244.098	627.012	0.000	0.000	0.000	595.463	340.990	555.906	1013.030	442.621	498.263
41	0.13333	1022.683	439.777	914.221	1182.242	604.666	556.604	0.000	0.000	0.000	1087.778	662.119	20.408	1022.391	243.894	627.001	0.000	0.000	0.000	597.640	339.868	557.079	1013.051	442.533	498.272
42	0.13667	1022.761	439.899	914.215	1181.902	604.927	556.555	0.000	0.000	0.000	1087.520	662.099	20.315	1022.928	243.611	626.935	0.000	0.000	0.000	599.841	338.677	558.242	1013.074	442.422	498.285
43	0.14000	1022.845	440.020	914.215	1181.587	605.205	556.486	0.000	0.000	0.000	1087.186	662.089	20.264	1023.500	243.319	626.798	0.000	0.000	0.000	602.049	337.484	559.382	1013.088	442.340	498.295
44	0.14333	1022.909	440.120	914.199	1181.274	605.452	556.452	0.000	0.000	0.000	1086.830	662.012	20.119	1024.043	243.043	626.783	0.000	0.000	0.000	604.279	336.236	560.419	1013.096	442.236	498.342
45	0.14667	1022.982	440.231	914.188	1180.962	605.743	556.420	0.000	0.000	0.000	1086.424	662.144	20.155	1024.585	242.764	626.673	0.000	0.000	0.000	606.607	334.915	561.534	1013.091	442.088	498.426
46	0.15000	1023.042	440.334	914.182	1180.620	606.063	556.375	0.000	0.000	0.000	1086.091	662.065	20.020	1025.126	242.430	626.411	0.000	0.000	0.000	608.933	333.513	562.670	1013.111	441.982	498.465
47	0.15333	1023.108	440.430	914.172	1180.298	606.383	556.333	0.000	0.000	0.000	1085.736	662.224	20.209	1025.775	242.361	626.570	0.000	0.000	0.000	611.244	332.178	563.731	1013.108	441.837	498.492
48	0.15667	1023.178	440.543	914.175	1179.969	606.654	556.343	0.000	0.000	0.000	1085.332	662.468	20.629	1026.352	242.150	626.493	0.000	0.000	0.000	613.610	330.751	564.784	1013.119	441.735	498.526
49	0.16000	1023.240	440.651	914.149	1179.566	606.943	556.319	0.000	0.000	0.000	1084.979	661.916	19.969	1026.980	241.920	626.474	0.000	0.000	0.000	615.949	329.315	565.770	1013.136	441.638	498.565
50	0.16333	1023.298	440.757	914.155	1179.224	607.258	556.307	0.000	0.000	0.000	1084.592	661.814	19.856	1027.673	241.722	626.398	0.000	0.000	0.000	618.323	327.894	566.766	1013.133	441.523	498.611
51	0.16667	1023.364	440.855	914.150	1178.870	607.486	556.261	0.000	0.000	0.000	1084.151	662.274	20.467	1028.307	241.554	626.355	0.000	0.000	0.000	620.748	326.418	567.694	1013.141	441.414	498.661
52	0.17000	1023.432	440.952	914.153	1178.478	607.846	556.278	0.000	0.000	0.000	1083.792	662.132	20.290	1028.939	241.362	626.343	0.000	0.000	0.000	623.179	324.898	568.581	1013.159	441.318	498.699
53	0.17333	1023.489	441.037	914.151	1178.133	608.144	556.235	0.000	0.000	0.000	1083.340	662.076	20.100	1029.566	241.170	626.277	0.000	0.000	0.000	625.590	323.345	569.483	1013.140	441.212	498.716
54	0.17667	1023.551	441.137	914.143	1177.781	608.432	556.218	0.000	0.000	0.000	1082.883	662.115	20.118	1030.243	240.979	626.232	0.000	0.000	0.000	628.041	321.790	570.332	1013.146	441.120	498.801
55	0.18000	1023.621	441.227	914.138	1177.364	608.758	556.165	0.000	0.000	0.000	1082.506	662.011	19.991	1030.866	240.754	626.108	0.000	0.000	0.000	630.486	320.197	571.138	1013.143	440.994	498.876
56	0.18333	1023.695	441.305	914.130	1176.997	609.100	556.136	0.000	0.000	0.000	1082.097	661.883	19.850	1031.496	240.498	625.982	0.000	0.000	0.000	632.949	318.514	571.956	1013.080	440.893	499.020
57	0.18667	1023.758	441.407	914.110	1176.624	609.365	556.133	0.000	0.000	0.000	1081.616	661.876	19.867	1032.119	240.229	625.863	0.000	0.000	0.000	635.424	316.890	572.708	1013.065	440.806	499.062
58	0.19000	1023.840	441.494	914.092	1176.193	609.663	556.099	0.000	0.000	0.000	1081.158	661.953	19.907	1032.747	239.945	625.760	0.000	0.000	0.000	637.890	315.160	573.428	1013.064	440.737	499.078
59	0.19333	1023.913	441.581	914.066	1175.792	609.934	556.092	0.000	0.000	0.000	1080.761	661.764	19.865	1033.375	239.618	625.549	0.000	0.000	0.000	640.389	313.415	574.149	1013.043	440.615	499.093
60	0.19667	1023.992	441.654	914.053	1175.417	610.209	556.057	0.000	0.000	0.000	1080.276	661.712	19.881	1034.142	239.395	625.473	0.000	0.000	0.000	642.913	311.667	574.795	1013.037	440.546	499.134
61	0.20000	1024.058	441.725	914.018	1174.944	610.531	556.038	0.000	0.000	0.000	1079.767	661.600	19.608	1035.105	239.377	625.715	0.000	0.000	0.000	645.389	309.873	575.397	1013.029	440.429	499.175
62	0.20333	1024.145	441.794	913.999	1174.542	610.764	555.942	0.000	0.000	0.000	1079.336	661.623	19.546	1035.824	239.070	625.549	0.000	0.000	0.000	647.906	308.021	576.025	1013.060	440.320	499.187
63	0.20667	1024.230	441.865	913.971	1174.123	611.047	555.884	0.000	0.000	0.000	1078.810	661.977	20.032	1036.507	238.794	625.456	0.000	0.000	0.000	650.394	306.133	576.549	1013.031	440.141	499.205
64	0.21000	1024.317	441.937	913.951	1173.683	611.384	555.870	0.000	0.000	0.000	1078.311	661.817	19.873	1037.221	238.527	625.359	0.000	0.000	0.000	652.909	304.209	577.045	1013.026	440.010	499.257
65	0.21333	1024.393	442.013	913.935	1173.272	611.653	555.862	0.000	0.000	0.000	1077.815	661.885	19.902	1037.915	238.237	625.247	0.000	0.000	0.000	655.404	302.276	577.510	1013.047	439.907	499.339
66	0.21667	1024.482	442.087	913.932	1172.806	611.994	555.852	0.000	0.000	0.000	1077.353	661.874	19.776	1038.603	237.952	625.142	0.000	0.000	0.000	657.890	300.294	577.951	1013.053	439.774	499.385
67	0.22000	1024.573	442.155	913.919	1172.340	612.275	555.860	0.000	0.000	0.000	1076.825	661.707	19.608	1039.289	237.652	624.998	0.000	0.000	0.000	660.433	298.269	578.356	1013.065	439.636	499.414
68	0.22333	1024.659	442.238	913.934	1171.918	612.555	555.892	0.000	0.000	0.000	1076.286	661.593	19.776	1039.983	237.309	624.840	0.000	0.000	0.000	662.936	296.204	578.681	1013.077	439.497	499.402
69	0.22667	1024.747	442.310	913.919	1171.413	612.872	555.844	0.000	0.000	0.000	1075.814	661.679	19.796	1040.626	236.931	624.618	0.000	0.000	0.000	665.454	294.130	578.999	1013.083	439.365	499.408
70	0.23000	1024.831	442.372	913.929	1170.987	613.118	555.803	0.000	0.000	0.000	1075.252	661.874	20.158	1041.328	236.644	624.492	0.000	0.000	0.000	667.988	291.966	579.249	1013.087	439.193	499.477
71	0.23333	1024.907	442.443	913.914	1170.478	613.440	555.782	0.000	0.000	0.000	1074.682	661.736	19.980	1042.077	236.407	624.471	0.000	0.000	0.000	670.524	289.804	579.543	1013.103	439.003	499.442
72	0.23667	1024.986	442.505	913.908	1170.024	613.808	555.793	0.000	0.000	0.000	1074.211	661.710	19.888	1042.823	236.081	624.247	0.000	0.000	0.000	673.011	287.570	579.704	1013.110	438.822	499.451
73	0.24000	1025.059	442.563	913.887	1169.582	614.111	555.796	0.000	0.000	0.000	1073.713	661.775	19.947	1043.563	235.880	624.209	0.000	0.000	0.000	675.517	285.357	579.890	1013.136	438.641	499.507
74	0.24333	1025.136	442.621	913.867	1169.044	614.486	555.717	0.000	0.000	0.000	1073.187	661.531	19.693	1044.326	235.616	624.094	0.000	0.000	0.000	678.058	283.059	580.018	1013.171	438.497	499.485
75	0.24667	1025.198	442.686	913.845	1168.594	614.746	555.823	0.000	0.000	0.000	1072.675	661.637	19.981	1045.069	235.357	623.929	0.000	0.000	0.000	680.578	280.733	580.110	1013.155	438.328	499.530
76	0.25000	1025.277	442.750	913.831	1168.100	615.069	555.790	0.000	0.000	0.000	1072.168	661.639	19.982	1045.840	235.109	623.808	0.000	0.000	0.000	683.103	278.362	580.155	1013.165	438.193	499.537
77	0.25333	1025.352	442.820	913.812	1167.573	615.353	555.720	0.000	0.000	0.000	1071.598	661.605	20.115	1046.582	234.756	623.587	0.000	0.000	0.000	685.672	275.981	580.173	1013.208	438.033	499.491
78	0.25667	1025.422	442.874	913.792	1167.121	615.643	555.726	0.000	0.000	0.000	1071.088	661.587	20.169	1047.353	234.483	623.346	0.000	0.000	0.000	688.191	273.528	580.166	1013.228	437.875	499.466
79	0.26000	1025.487	442.923	913.769	1166.601	615.940	555.689	0.000	0.000	0.000	1070.610	661.565	20.049	1048.136	234.170	623.177	0.000	0.000	0.000	690.707	271.053	580.158	1013.229	437.774	499.452
80	0.26333	1025.561	442.977	913.752	1166.145	616.205	555.672	0.000	0.000	0.000	1070.066	661.412	19.929	1048.956	233.830	622.936	0.000	0.000	0.000	693.228	268.529	580.073	1013.249	437.565	499.535
81	0.26667	1025.633	443.025	913.731	1165.664	616.495	555.702	0.000	0.000	0.000	1069.583	661.271	19.921	1049.724	233.567	622.759	0.000	0.000	0.000	695.766	265.955	579.990	1013.308	437.375	499.492
82	0.27000	1025.717	443.085	913.687	1165.193	616.769	555.721	0.000	0.000	0.000	1069.110	661.344	19.993	1050.478	233.220	622.553	0.000	0.000	0.000	698.287	263.362	579.823	1013.336	437.209	499.459
83	0.27333	1025.802	443.127	913.680	1164.718	616.969	555.707	0.000	0.000	0.000	1068.538	661.353	20.050	1051.232	232.917	622.403	0.000	0.000	0.000	700.781	260.739	579.596	1013.933	436.539	498.853
84	0.27667	1025.881	443.174	913.676	1164.190	617.217	555.659	0.000	0.000	0.000	1068.004	661.327	19.866	1052.116	232.664	622.325	0.000	0.000	0.000	703.311	258.085	579.359	1013.960	436.335	498.848
85	0.28000	1025.958	443.223	913.651	1163.751	617.432	555.552	0.000	0.000	0.000	1067.510	661.341	20.215	1052.895	232.280	622.082	0.000	0.000	0.000	705.738	255.400	579.102	1013.994	436.107	498.845
86	0.28333	1026.037	443.276	913.630	1163.275	617.677	555.544	0.000	0.000	0.000	1066.982	661.157	20.029	1053.765	231.943	621.825	0.000	0.000	0.000	708.279	252.674	578.900	1014.034	435.963	498.834
87	0.28667	1026.108	443.336	913.608	1162.762	617.913	555.528	0.000	0.000	0.000	1066.451	661.087	19.940	1054.573	231.625	621.656	0.000	0.000	0.000	710.711	249.952	578.523	1014.087	435.782	498.828
88	0.29000	1026.187	443.380	913.595	1162.304	618.116	555.506	0.000	0.000	0.000	1065.966	660.920	19.938	1055.393	231.336	621.463	0.000	0.000	0.000	713.107	247.178	578.164	1014.139	435.584	498.809
89	0.29333	1026.273	443.436	913.585	1161.823	618.381	555.573	0.000	0.000	0.000	1065.489	660.913	19.931	1056.188	231.016	621.263	0.000	0.000	0.000	715.743	244.379	577.568	1014.146	435.356	498.749
90	0.29667	1026.330	443.498	913.557	1161.357	618.589	555.496	0.000	0.000	0.000	1064.936	660.826	19.891	1056.968	230.665	621.013	0.000	0.000	0.000	718.284	241.494	577.134	1014.173	435.100	498.703
91	0.30000	1026.403	443.544	913.543	1160.898	618.777	555.490	0.000	0.000	0.000	1064.454	660.803	19.938	1057.761	230.335	620.760	0.000	0.000	0.000	720.742	238.648	576.610	1014.235	434.880	498.637
92	0.30333	1026.460	443.604	913.522	1160.403	619.059	555.514	0.000	0.000	0.000	1063.967	660.794	20.073	1058.544	230.076	620.543	0.000	0.000	0.000	723.249	235.698	576.132	1015.074	433.834	498.001
93	0.30667	1026.528	443.649	913.503	1159.975	619.248	555.473	0.000	0.000	0.000	1063.444	660.514	19.883	1059.337	229.757	620.216	0.000	0.000	0.000	725.788	232.750	575.610	1015.135	433.635	497.991
94	0.31000	1026.584	443.698	913.482	1159.448	619.491	555.434	0.000	0.000	0.000	1062.983	660.413	19.736	1060.149	229.494	619.981	0.000	0.000	0.000	728.344	229.763	575.020	1015.181	433.421	497.951
95	0.31333	1026.638	443.756	913.445	1158.982	619.746	555.411	0.000	0.000	0.000	1062.518	660.512	19.843	1060.955	229.224	619.758	0.000	0.000	0.000	731.010	226.813	574.391	1015.230	433.159	497.945
96	0.31667	1026.682	443.804	913.430	1158.558	619.979	555.421	0.000	0.000	0.000	1062.041	660.250	19.798	1061.715	228.910	619.453	0.000	0.000	0.000	733.549	223.781	573.641	1015.262	432.986	497.921
97	0.32000	1026.732	443.859	913.404	1158.052	620.246	555.424	0.000	0.000	0.000	1061.540	660.091	19.714	1062.522	228.614	619.135	0.000	0.000	0.000	736.118	220.687	572.886	1015.309	432.766	497.956
98	0.32333	1026.761	443.911	913.362	1157.581	620.433	555.378	0.000	0.000	0.000	1061.086	660.122	19.794	1063.318	228.358	618.874	0.000	0.000	0.000	738.677	217.587	572.197	1015.307	432.576	497.951
99	0.32667	1026.812	443.970	913.348	1157.129	620.573	555.380	0.000	0.000	0.000	1060.641	660.064	19.814	1064.184	228.108	618.701	0.000	0.000	0.000	741.210	214.432	571.424	1015.336	432.402	497.925
100	0.33000	1026.854	444.021	913.315	1156.615	620.797	555.350	0.000	0.000	0.000	1060.134	659.981	19.882	1065.067	227.856	618.470	0.000	0.000	0.000	743.779	211.284	570.610	1015.374	432.233	497.930
101	0.33333	1026.880	444.080	913.283	1156.145	620.972	555.337	0.000	0.000	0.000	1059.689	659.910	19.869	1065.899	227.599	618.156	0.000	0.000	0.000	746.320	208.120	569.624	1015.406	432.077	497.958
102	0.33667	1026.920	444.137	913.266	1155.723	621.129	555.338	0.000	0.000	0.000	1059.292	659.849	19.750	1066.795	227.453	618.044	0.000	0.000	0.000	748.907	204.889	568.740	1015.419	431.873	497.970
103	0.34000	1026.950	444.193	913.232	1155.241	621.386	555.335	0.000	0.000	0.000	1058.858	659.701	19.609	1067.590	227.169	617.738	0.000	0.000	0.000	751.444	201.638	567.787	1015.438	431.711	497.948
104	0.34333	1026.971	444.247	913.190	1154.778	621.545	555.307	0.000	0.000	0.000	1058.394	659.550	19.558	1068.423	226.888	617.368	0.000	0.000	0.000	753.940	198.434	566.737	1015.478	431.532	497.946
105	0.34667	1027.001	444.289	913.153	1154.313	621.732	555.361	0.000	0.000	0.000	1058.026	659.381	19.725	1069.229	226.628	617.056	0.000	0.000	0.000	756.567	195.127	565.652	1015.528	431.330	497.944
106	0.35000	1027.039	444.351	913.106	1153.863	621.967	555.337	0.000	0.000	0.000	1057.637	659.247	19.684	1070.047	226.426	616.820	0.000	0.000	0.000	759.147	191.746	564.540	1015.581	431.074	497.932
107	0.35333	1027.065	444.394	913.076	1153.449	622.132	555.344	0.000	0.000	0.000	1057.184	659.165	19.722	1070.805	226.158	616.524	0.000	0.000	0.000	761.674	188.501	563.230	1015.615	430.934	497.919
108	0.35667	1027.075	444.437	913.022	1152.985	622.302	555.346	0.000	0.000	0.000	1056.746	658.898	19.547	1071.594	225.834	616.163	0.000	0.000	0.000	764.240	185.125	562.097	1015.655	430.769	497.909
109	0.36000	1027.098	444.488	912.986	1152.530	622.491	555.406	0.000	0.000	0.000	1056.395	658.761	19.462	1072.398	225.597	615.838	0.000	0.000	0.000	766.778	181.761	560.766	1015.686	430.583	497.847
110	0.36333	1027.116	444.539	912.947	1152.130	622.652	555.424	0.000	0.000	0.000	1055.991	658.783	19.592	1073.164	225.314	615.486	0.000	0.000	0.000	769.345	178.365	559.467	1015.691	430.380	497.921
111	0.36667	1027.136	444.581	912.902	1151.676	622.788	555.440	0.000	0.000	0.000	1055.585	658.558	19.506	1073.984	225.115	615.271	0.000	0.000	0.000	771.862	175.005	557.953	1015.729	430.222	497.925
112	0.37000	1027.156	444.613	912.845	1151.204	622.947	555.484	0.000	0.000	0.000	1055.138	658.298	19.304	1074.753	224.866	615.024	0.000	0.000	0.000	774.449	171.536	556.588	1015.728	430.059	497.917
113	0.37333	1027.167	444.656	912.824	1150.805	623.079	555.514	0.000	0.000	0.000	1054.800	658.215	19.341	1075.506	224.607	614.691	0.000	0.000	0.000	776.983	168.117	555.032	1015.763	429.880	497.965
114	0.37667	1027.166	444.682	912.754	1150.351	623.171	555.533	0.000	0.000	0.000	1054.438	658.137	19.346	1076.331	224.367	614.403	0.000	0.000	0.000	779.566	164.592	553.530	1015.786	429.670	497.962
115	0.38000	1027.183	444.722	912.716	1149.847	623.280	555.501	0.000	0.000	0.000	1054.037	657.894	19.308	1077.141	224.139	614.136	0.000	0.000	0.000	782.109	161.141	551.838	1015.821	429.514	498.003
116	0.38333	1027.185	444.748	912.675	1149.440	623.378	555.497	0.000	0.000	0.000	1053.641	657.675	19.241	1077.942	223.900	613.832	0.000	0.000	0.000	784.687	157.610	550.191	1015.843	429.360	498.005
117	0.38667	1027.187	444.784	912.623	1149.021	623.509	555.517	0.000	0.000	0.000	1053.314	657.627	19.307	1078.800	223.728	613.647	0.000	0.000	0.000	787.304	154.128	548.553	1015.862	429.171	498.013
118	0.39000	1027.186	444.820	912.588	1148.536	623.663	555.502	0.000	0.000	0.000	1053.004	657.580	19.297	1079.683	223.513	613.418	0.000	0.000	0.000	789.827	150.644	546.643	1015.899	428.988	498.020
119	0.39333	1027.187	444.857	912.548	1148.087	623.742	555.443	0.000	0.000	0.000	1052.649	657.440	19.180	1080.487	223.227	613.030	0.000	0.000	0.000	792.401	147.078	544.834	1015.929	428.771	498.040
120	0.39667	1027.195	444.893	912.505	1147.685	623.904	555.497	0.000	0.000	0.000	1052.247	657.232	19.035	1081.282	222.968	612.702	0.000	0.000	0.000	794.990	143.521	542.938	1015.976	428.548	498.099
121	0.40000	1027.181	444.933	912.455	1147.237	624.066	555.460	0.000	0.000	0.000	1051.883	657.087	19.084	1082.180	222.851	612.564	0.000	0.000	0.000	797.523	139.995	540.846	1015.997	428.335	498.176
122	0.40333	1027.176	444.959	912.401	1146.821	624.198	555.454	0.000	0.000	0.000	1051.596	656.995	19.161	1083.036	222.698	612.307	0.000	0.000	0.000	800.095	136.452	538.722	1015.895	428.143	498.127
