NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	7
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 12:03:34	608273.39028640
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	Sternum X	Sternum Y	Sternum Z	
2531	8.43333	1028.783	403.813	910.550	1125.661	616.797	555.122	0.000	0.000	0.000	984.242	659.849	37.657	1101.217	206.163	583.233	1086.528	159.426	255.883	1009.497	412.521	504.573
2532	8.43667	1028.757	403.808	910.560	1125.675	616.817	555.126	0.000	0.000	0.000	984.204	659.922	37.711	1101.188	206.151	583.217	1086.477	159.469	255.906	1009.473	412.541	504.566
2533	8.44000	1028.747	403.799	910.544	1125.682	616.816	555.084	0.000	0.000	0.000	984.153	659.909	37.715	1101.173	206.171	583.229	1086.498	159.437	255.911	1009.470	412.551	504.562
2534	8.44333	1028.713	403.783	910.547	1125.686	616.803	555.100	0.000	0.000	0.000	984.083	659.824	37.677	1101.142	206.195	583.220	1086.506	159.437	255.905	1009.470	412.551	504.564
2535	8.44667	1028.698	403.794	910.554	1125.690	616.810	555.092	0.000	0.000	0.000	984.005	659.807	37.674	1101.114	206.175	583.203	1086.452	159.460	255.821	1009.470	412.574	504.548
2536	8.45000	1028.673	403.782	910.538	1125.699	616.827	555.083	0.000	0.000	0.000	983.925	659.791	37.703	1101.087	206.200	583.212	1086.477	159.485	255.816	1009.468	412.575	504.548
2537	8.45333	1028.672	403.790	910.544	1125.707	616.813	555.045	0.000	0.000	0.000	983.873	659.775	37.745	1101.069	206.184	583.181	1086.440	159.447	255.921	1009.465	412.600	504.534
2538	8.45667	1028.652	403.788	910.547	1125.697	616.830	555.034	0.000	0.000	0.000	983.791	659.769	37.795	1101.040	206.186	583.179	1086.445	159.482	255.847	1009.484	412.608	504.534
2539	8.46000	1028.639	403.774	910.556	1125.715	616.848	555.019	0.000	0.000	0.000	983.721	659.702	37.784	1101.024	206.228	583.176	1086.390	159.468	255.830	1009.460	412.630	504.523
2540	8.46333	1028.635	403.763	910.558	1125.702	616.838	555.014	0.000	0.000	0.000	983.619	659.670	37.793	1100.982	206.219	583.167	1086.356	159.516	255.943	1009.485	412.640	504.526
2541	8.46667	1028.626	403.757	910.552	1125.701	616.841	555.013	0.000	0.000	0.000	983.567	659.642	37.812	1100.947	206.212	583.122	1086.369	159.477	255.878	1009.460	412.637	504.519
2542	8.47000	1028.601	403.741	910.540	1125.693	616.863	555.011	0.000	0.000	0.000	983.486	659.635	37.871	1100.934	206.217	583.136	1086.310	159.517	255.859	1009.481	412.647	504.498
2543	8.47333	1028.598	403.739	910.542	1125.716	616.866	555.010	0.000	0.000	0.000	983.410	659.605	37.884	1100.904	206.199	583.136	1086.292	159.501	255.841	1009.454	412.707	504.440
2544	8.47667	1028.577	403.732	910.531	1125.719	616.870	555.000	0.000	0.000	0.000	983.344	659.483	37.855	1100.875	206.237	583.143	1086.267	159.561	255.839	1009.457	412.710	504.420
2545	8.48000	1028.569	403.732	910.552	1125.711	616.882	555.005	0.000	0.000	0.000	983.275	659.385	37.825	1100.849	206.247	583.136	1086.247	159.512	255.849	1009.475	412.750	504.405
2546	8.48333	1028.559	403.726	910.572	1125.717	616.866	554.980	0.000	0.000	0.000	983.229	659.330	37.808	1100.856	206.264	583.143	1086.218	159.534	255.809	1009.477	412.751	504.384
2547	8.48667	1028.561	403.721	910.549	1125.718	616.862	554.965	0.000	0.000	0.000	983.145	659.153	37.688	1100.792	206.266	583.119	1086.181	159.542	255.845	1009.452	412.758	504.390
2548	8.49000	1028.542	403.727	910.614	1125.717	616.891	554.930	0.000	0.000	0.000	983.094	659.135	37.697	1100.784	206.267	583.152	1086.164	159.503	255.791	1009.447	412.787	504.377
2549	8.49333	1028.536	403.719	910.588	1125.731	616.926	554.913	0.000	0.000	0.000	983.044	659.107	37.684	1100.759	206.291	583.129	1086.123	159.534	255.818	1009.451	412.784	504.352
2550	8.49667	1028.528	403.710	910.599	1125.734	616.922	554.863	0.000	0.000	0.000	982.995	659.062	37.676	1100.471	206.435	582.902	1086.099	159.511	255.821	1009.474	412.797	504.329
2551	8.50000	1028.516	403.719	910.583	1125.737	616.911	554.824	0.000	0.000	0.000	982.945	659.046	37.685	1100.697	206.313	583.109	1086.046	159.556	255.845	1009.447	412.833	504.306
2552	8.50333	1028.527	403.742	910.562	1125.736	616.940	554.820	0.000	0.000	0.000	982.904	658.950	37.599	1100.679	206.325	583.082	1086.016	159.571	255.857	1009.445	412.845	504.308
2553	8.50667	1028.516	403.725	910.584	1125.740	616.917	554.813	0.000	0.000	0.000	982.868	659.001	37.718	1100.425	206.445	582.889	1086.002	159.514	255.833	1009.467	412.851	504.300
2554	8.51000	1028.517	403.733	910.615	1125.739	616.950	554.800	0.000	0.000	0.000	982.827	658.907	37.664	1100.672	206.333	583.089	1085.981	159.572	255.799	1009.443	412.877	504.274
2555	8.51333	1028.520	403.738	910.574	1125.740	616.941	554.782	0.000	0.000	0.000	982.777	658.878	37.682	1100.376	206.486	582.868	1085.975	159.597	255.796	1009.465	412.898	504.255
2556	8.51667	1028.500	403.736	910.587	1125.744	616.943	554.723	0.000	0.000	0.000	982.754	658.845	37.562	1100.380	206.492	582.884	1085.910	159.591	255.775	1009.467	412.900	504.249
2557	8.52000	1028.502	403.739	910.588	1125.745	616.946	554.714	0.000	0.000	0.000	982.709	658.792	37.537	1100.612	206.366	583.080	1085.879	159.583	255.753	1009.488	412.900	504.246
2558	8.52333	1028.486	403.749	910.604	1125.725	616.961	554.703	0.000	0.000	0.000	982.674	658.853	37.686	1100.623	206.383	583.086	1085.872	159.555	255.843	1009.489	412.917	504.228
2559	8.52667	1028.509	403.752	910.568	1125.730	616.953	554.709	0.000	0.000	0.000	982.663	658.737	37.551	1100.324	206.509	582.874	1085.829	159.566	255.762	1009.487	412.938	504.195
2560	8.53000	1028.517	403.779	910.612	1125.724	616.957	554.697	0.000	0.000	0.000	982.625	658.618	37.453	1100.331	206.536	582.895	1085.794	159.570	255.783	1009.489	412.932	504.188
2561	8.53333	1028.501	403.788	910.578	1125.734	616.992	554.705	0.000	0.000	0.000	982.583	658.729	37.617	1100.333	206.553	582.886	1085.840	159.544	255.833	1009.510	412.943	504.185
2562	8.53667	1028.495	403.785	910.568	1125.730	616.977	554.676	0.000	0.000	0.000	982.589	658.692	37.550	1100.308	206.551	582.863	1085.797	159.565	255.802	1009.486	412.961	504.179
2563	8.54000	1028.499	403.795	910.556	1125.733	616.989	554.656	0.000	0.000	0.000	982.555	658.727	37.687	1100.318	206.542	582.848	1085.762	159.581	255.795	1009.510	412.950	504.166
2564	8.54333	1028.510	403.814	910.576	1125.724	616.979	554.636	0.000	0.000	0.000	982.530	658.712	37.659	1100.543	206.399	583.058	1085.722	159.593	255.797	1009.486	412.974	504.157
2565	8.54667	1028.482	403.807	910.611	1125.724	616.989	554.636	0.000	0.000	0.000	982.501	658.722	37.675	1100.284	206.558	582.863	1085.732	159.586	255.782	1009.509	412.979	504.132
2566	8.55000	1028.490	403.831	910.605	1125.723	616.982	554.605	0.000	0.000	0.000	982.492	658.606	37.551	1100.261	206.546	582.856	1085.687	159.605	255.769	1009.509	412.975	504.123
2567	8.55333	1028.498	403.842	910.565	1125.724	616.974	554.588	0.000	0.000	0.000	982.465	658.602	37.585	1100.265	206.552	582.846	1085.665	159.589	255.781	1009.507	412.989	504.108
2568	8.55667	1028.493	403.880	910.580	1125.724	616.989	554.582	0.000	0.000	0.000	982.467	658.591	37.596	1100.231	206.557	582.827	1085.663	159.574	255.762	1009.484	413.013	504.103
2569	8.56000	1028.508	403.881	910.597	1125.710	616.971	554.545	0.000	0.000	0.000	982.443	658.571	37.541	1100.229	206.533	582.829	1085.632	159.616	255.776	1009.485	413.002	504.088
2570	8.56333	1028.491	403.895	910.623	1125.721	616.998	554.545	0.000	0.000	0.000	982.424	658.521	37.480	1100.244	206.557	582.829	1085.625	159.610	255.756	1009.507	413.011	504.068
2571	8.56667	1028.494	403.905	910.626	1125.707	617.007	554.539	0.000	0.000	0.000	982.403	658.493	37.438	1100.224	206.559	582.837	1085.605	159.587	255.776	1009.484	413.027	504.075
2572	8.57000	1028.494	403.943	910.587	1125.702	616.997	554.538	0.000	0.000	0.000	982.380	658.461	37.392	1100.219	206.590	582.818	1085.573	159.572	255.786	1009.506	413.017	504.071
2573	8.57333	1028.480	403.928	910.573	1125.706	616.995	554.503	0.000	0.000	0.000	982.384	658.436	37.272	1100.227	206.597	582.843	1085.569	159.581	255.788	1009.511	412.990	504.045
2574	8.57667	1028.492	403.963	910.596	1125.719	617.004	554.482	0.000	0.000	0.000	982.380	658.469	37.228	1100.217	206.596	582.846	1085.551	159.566	255.805	1009.508	413.033	504.028
2575	8.58000	1028.482	403.984	910.598	1125.700	617.023	554.488	0.000	0.000	0.000	982.351	658.506	37.182	1100.207	206.604	582.848	1085.557	159.621	255.755	1009.529	413.044	504.026
2576	8.58333	1028.496	404.014	910.605	1125.702	617.013	554.462	0.000	0.000	0.000	982.379	658.495	37.164	1100.211	206.601	582.815	1085.534	159.604	255.777	1009.506	413.032	504.019
2577	8.58667	1028.481	404.033	910.600	1125.701	617.032	554.479	0.000	0.000	0.000	982.380	658.492	37.129	1100.196	206.599	582.817	1085.495	159.614	255.750	1009.529	413.041	504.000
2578	8.59000	1028.484	404.049	910.591	1125.698	617.031	554.462	0.000	0.000	0.000	982.404	658.519	37.105	1100.173	206.637	582.826	1085.504	159.601	255.765	1009.527	413.050	503.998
2579	8.59333	1028.493	404.067	910.600	1125.708	617.045	554.441	0.000	0.000	0.000	982.396	658.590	37.065	1100.166	206.625	582.793	1085.505	159.590	255.755	1009.529	413.063	504.008
2580	8.59667	1028.483	404.090	910.596	1125.690	617.023	554.435	0.000	0.000	0.000	982.428	658.551	37.008	1100.172	206.643	582.817	1085.473	159.605	255.747	1009.531	413.059	503.975
2581	8.60000	1028.486	404.097	910.600	1125.704	617.038	554.434	0.000	0.000	0.000	982.438	658.499	36.926	1100.169	206.632	582.834	1085.474	159.622	255.776	1009.528	413.065	503.977
2582	8.60333	1028.469	404.118	910.601	1125.695	617.047	554.427	0.000	0.000	0.000	982.458	658.552	36.946	1100.148	206.634	582.806	1085.464	159.625	255.753	1009.527	413.081	503.964
2583	8.60667	1028.495	404.157	910.627	1125.697	617.069	554.419	0.000	0.000	0.000	982.456	658.562	36.967	1100.149	206.662	582.826	1085.470	159.622	255.752	1009.551	413.073	503.974
2584	8.61000	1028.485	404.152	910.615	1125.696	617.054	554.407	0.000	0.000	0.000	982.457	658.562	36.934	1100.150	206.630	582.813	1085.473	159.611	255.759	1009.549	413.089	503.959
2585	8.61333	1028.502	404.191	910.639	1125.682	617.066	554.403	0.000	0.000	0.000	982.465	658.511	36.885	1100.147	206.652	582.828	1085.470	159.646	255.761	1009.550	413.113	503.921
2586	8.61667	1028.492	404.209	910.637	1125.697	617.066	554.410	0.000	0.000	0.000	982.463	658.534	36.863	1100.156	206.647	582.825	1085.460	159.632	255.773	1009.549	413.114	503.921
2587	8.62000	1028.506	404.241	910.651	1125.675	617.074	554.400	0.000	0.000	0.000	982.483	658.585	36.850	1100.163	206.685	582.829	1085.464	159.650	255.743	1009.551	413.110	503.920
2588	8.62333	1028.503	404.241	910.650	1125.659	617.073	554.384	0.000	0.000	0.000	982.484	658.581	36.813	1100.142	206.663	582.812	1085.438	159.641	255.763	1009.572	413.123	503.901
2589	8.62667	1028.508	404.262	910.675	1125.680	617.071	554.384	0.000	0.000	0.000	982.464	658.553	36.771	1100.129	206.687	582.815	1085.443	159.634	255.773	1009.573	413.120	503.916
2590	8.63000	1028.499	404.278	910.648	1125.673	617.105	554.400	0.000	0.000	0.000	982.476	658.645	36.810	1100.443	206.459	582.947	1085.443	159.626	255.763	1009.572	413.132	503.901
2591	8.63333	1028.503	404.299	910.666	1125.679	617.108	554.371	0.000	0.000	0.000	982.478	658.646	36.779	1100.135	206.700	582.818	1085.436	159.653	255.749	1009.569	413.167	503.918
2592	8.63667	1028.505	404.303	910.652	1125.665	617.133	554.401	0.000	0.000	0.000	982.496	658.710	36.737	1100.136	206.702	582.816	1085.463	159.648	255.741	1009.573	413.157	503.894
2593	8.64000	1028.502	404.333	910.656	1125.669	617.135	554.369	0.000	0.000	0.000	982.522	658.728	36.694	1100.133	206.733	582.824	1085.440	159.633	255.784	1009.590	413.168	503.884
2594	8.64333	1028.495	404.340	910.670	1125.646	617.144	554.379	0.000	0.000	0.000	982.520	658.740	36.715	1100.421	206.503	582.933	1085.456	159.685	255.758	1009.619	413.164	503.855
2595	8.64667	1028.501	404.348	910.659	1125.643	617.138	554.357	0.000	0.000	0.000	982.540	658.792	36.736	1100.133	206.749	582.803	1085.459	159.687	255.758	1009.594	413.170	503.863
2596	8.65000	1028.504	404.365	910.667	1125.646	617.177	554.355	0.000	0.000	0.000	982.537	658.804	36.790	1100.136	206.781	582.816	1085.459	159.684	255.754	1009.594	413.177	503.842
2597	8.65333	1028.510	404.372	910.683	1125.630	617.155	554.340	0.000	0.000	0.000	982.547	658.726	36.811	1100.117	206.778	582.798	1085.459	159.704	255.732	1009.617	413.207	503.855
2598	8.65667	1028.501	404.400	910.673	1125.635	617.175	554.345	0.000	0.000	0.000	982.517	658.760	36.843	1100.110	206.782	582.792	1085.460	159.712	255.764	1009.619	413.177	503.832
2599	8.66000	1028.502	404.407	910.673	1125.619	617.207	554.340	0.000	0.000	0.000	982.514	658.761	36.952	1100.124	206.804	582.786	1085.482	159.711	255.743	1009.613	413.230	503.839
2600	8.66333	1028.513	404.434	910.683	1125.599	617.192	554.330	0.000	0.000	0.000	982.514	658.734	37.013	1100.107	206.798	582.783	1085.481	159.726	255.742	1009.616	413.213	503.803
2601	8.66667	1028.498	404.437	910.679	1125.595	617.215	554.333	0.000	0.000	0.000	982.514	658.729	37.096	1100.135	206.835	582.792	1085.466	159.687	255.790	1009.637	413.234	503.831
2602	8.67000	1028.499	404.448	910.683	1125.592	617.212	554.331	0.000	0.000	0.000	982.512	658.721	37.208	1100.399	206.582	582.858	1085.485	159.725	255.763	1009.637	413.260	503.778
2603	8.67333	1028.498	404.451	910.681	1125.584	617.228	554.309	0.000	0.000	0.000	982.509	658.715	37.355	1100.408	206.566	582.902	1085.486	159.717	255.742	1009.640	413.237	503.760
2604	8.67667	1028.502	404.464	910.684	1125.562	617.253	554.316	0.000	0.000	0.000	982.506	658.734	37.406	1100.104	206.826	582.743	1085.485	159.718	255.750	1009.641	413.227	503.776
2605	8.68000	1028.512	404.477	910.689	1125.568	617.245	554.313	0.000	0.000	0.000	982.453	658.904	37.718	1100.414	206.622	582.894	1085.481	159.728	255.755	1009.660	413.250	503.758
2606	8.68333	1028.514	404.487	910.688	1125.546	617.243	554.285	0.000	0.000	0.000	982.425	658.904	37.823	1100.413	206.633	582.887	1085.506	159.774	255.739	1009.657	413.252	503.736
2607	8.68667	1028.515	404.492	910.690	1125.536	617.254	554.285	0.000	0.000	0.000	982.366	659.125	38.075	1100.400	206.634	582.889	1085.510	159.772	255.720	1009.662	413.235	503.741
2608	8.69000	1028.527	404.518	910.704	1125.534	617.270	554.276	0.000	0.000	0.000	982.308	659.162	38.125	1100.123	206.860	582.766	1085.523	159.816	255.740	1009.659	413.269	503.739
2609	8.69333	1028.532	404.533	910.710	1125.531	617.298	554.281	0.000	0.000	0.000	982.268	659.252	38.198	1100.101	206.900	582.760	1085.530	159.787	255.751	1009.661	413.264	503.737
2610	8.69667	1028.538	404.536	910.711	1125.525	617.326	554.284	0.000	0.000	0.000	982.249	659.397	38.327	1100.120	206.911	582.766	1085.539	159.768	255.707	1009.661	413.228	503.704
2611	8.70000	1028.541	404.549	910.714	1125.529	617.327	554.252	0.000	0.000	0.000	982.217	659.433	38.314	1100.117	206.918	582.784	1085.544	159.772	255.751	1009.679	413.284	503.740
2612	8.70333	1028.553	404.579	910.724	1125.531	617.344	554.246	0.000	0.000	0.000	982.184	659.493	38.314	1100.416	206.720	582.901	1085.557	159.824	255.728	1009.658	413.253	503.690
2613	8.70667	1028.554	404.581	910.720	1125.534	617.367	554.245	0.000	0.000	0.000	982.125	659.553	38.311	1100.395	206.723	582.912	1085.560	159.816	255.733	1009.654	413.285	503.703
2614	8.71000	1028.579	404.592	910.720	1125.544	617.365	554.218	0.000	0.000	0.000	982.120	659.591	38.304	1100.410	206.753	582.915	1085.580	159.855	255.732	1009.676	413.288	503.702
2615	8.71333	1028.571	404.604	910.721	1125.565	617.403	554.236	0.000	0.000	0.000	982.103	659.706	38.382	1100.414	206.765	582.898	1085.573	159.873	255.727	1009.675	413.348	503.719
2616	8.71667	1028.599	404.623	910.732	1125.579	617.412	554.230	0.000	0.000	0.000	982.089	659.823	38.398	1100.397	206.784	582.905	1085.608	159.878	255.711	1009.699	413.327	503.701
2617	8.72000	1028.599	404.629	910.745	1125.592	617.428	554.224	0.000	0.000	0.000	982.065	659.818	38.324	1100.096	206.997	582.771	1085.594	159.913	255.763	1009.698	413.372	503.727
2618	8.72333	1028.608	404.644	910.734	1125.598	617.408	554.198	0.000	0.000	0.000	982.073	659.973	38.335	1100.110	207.037	582.776	1085.587	159.857	255.730	1009.695	413.381	503.730
2619	8.72667	1028.617	404.659	910.737	1125.612	617.440	554.216	0.000	0.000	0.000	982.064	660.049	38.365	1100.099	207.025	582.794	1085.566	159.908	255.724	1009.696	413.396	503.711
2620	8.73000	1028.619	404.669	910.741	1125.622	617.433	554.191	0.000	0.000	0.000	982.054	660.126	38.386	1100.083	207.046	582.773	1085.601	159.901	255.730	1009.721	413.379	503.690
2621	8.73333	1028.614	404.696	910.743	1125.627	617.451	554.199	0.000	0.000	0.000	982.021	660.170	38.359	1100.367	206.794	582.882	1085.595	159.923	255.721	1009.718	413.421	503.697
2622	8.73667	1028.615	404.700	910.743	1125.663	617.451	554.176	0.000	0.000	0.000	981.997	660.156	38.332	1100.369	206.838	582.908	1085.600	159.900	255.725	1009.716	413.436	503.704
2623	8.74000	1028.621	404.720	910.746	1125.674	617.443	554.140	0.000	0.000	0.000	981.986	660.236	38.387	1100.366	206.841	582.917	1085.602	159.938	255.723	1009.763	413.453	503.706
2624	8.74333	1028.610	404.741	910.750	1125.680	617.453	554.144	0.000	0.000	0.000	981.927	660.296	38.458	1100.367	206.867	582.910	1085.597	159.937	255.710	1009.761	413.464	503.712
2625	8.74667	1028.605	404.746	910.728	1125.694	617.473	554.141	0.000	0.000	0.000	981.897	660.305	38.474	1100.350	206.839	582.904	1085.599	159.929	255.714	1009.763	413.473	503.713
2626	8.75000	1028.615	404.758	910.738	1125.714	617.473	554.124	0.000	0.000	0.000	981.855	660.407	38.568	1100.361	206.860	582.904	1085.614	159.967	255.707	1009.759	413.483	503.693
2627	8.75333	1028.611	404.793	910.745	1125.722	617.474	554.121	0.000	0.000	0.000	981.822	660.456	38.579	1100.363	206.878	582.918	1085.583	159.970	255.686	1009.787	413.491	503.696
2628	8.75667	1028.596	404.810	910.740	1125.739	617.484	554.114	0.000	0.000	0.000	981.773	660.441	38.590	1100.054	207.104	582.801	1085.590	159.947	255.681	1009.787	413.487	503.689
2629	8.76000	1028.599	404.824	910.746	1125.744	617.467	554.090	0.000	0.000	0.000	981.746	660.426	38.594	1100.338	206.881	582.893	1085.592	159.947	255.700	1009.810	413.486	503.683
2630	8.76333	1028.588	404.846	910.731	1125.764	617.487	554.093	0.000	0.000	0.000	981.717	660.449	38.602	1100.339	206.883	582.911	1085.596	159.946	255.713	1009.809	413.512	503.678
2631	8.76667	1028.606	404.856	910.734	1125.764	617.496	554.089	0.000	0.000	0.000	981.683	660.500	38.678	1100.063	207.123	582.788	1085.607	160.006	255.697	1009.827	413.533	503.682
2632	8.77000	1028.592	404.878	910.731	1125.763	617.476	554.065	0.000	0.000	0.000	981.653	660.525	38.678	1100.312	206.900	582.883	1085.612	159.976	255.765	1009.803	413.544	503.682
2633	8.77333	1028.586	404.897	910.733	1125.777	617.499	554.060	0.000	0.000	0.000	981.647	660.548	38.722	1100.037	207.153	582.780	1085.615	159.981	255.761	1009.829	413.544	503.683
2634	8.77667	1028.586	404.921	910.721	1125.795	617.511	554.080	0.000	0.000	0.000	981.596	660.558	38.671	1100.328	206.931	582.884	1085.593	159.967	255.715	1009.855	413.529	503.670
2635	8.78000	1028.579	404.951	910.738	1125.805	617.502	554.054	0.000	0.000	0.000	981.562	660.607	38.714	1100.342	206.910	582.896	1085.604	159.906	255.738	1009.855	413.540	503.654
2636	8.78333	1028.582	404.963	910.727	1125.809	617.489	554.052	0.000	0.000	0.000	981.550	660.697	38.757	1100.327	206.927	582.890	1085.571	159.922	255.736	1009.853	413.561	503.637
2637	8.78667	1028.590	404.983	910.728	1125.828	617.504	554.027	0.000	0.000	0.000	981.525	660.721	38.761	1100.348	206.975	582.902	1085.572	159.926	255.737	1009.874	413.586	503.652
2638	8.79000	1028.597	405.005	910.731	1125.830	617.514	554.055	0.000	0.000	0.000	981.519	660.760	38.788	1100.352	206.945	582.892	1085.587	159.945	255.761	1009.876	413.570	503.664
2639	8.79333	1028.586	405.020	910.730	1125.839	617.513	554.032	0.000	0.000	0.000	981.486	660.810	38.831	1100.345	206.982	582.892	1085.567	159.924	255.718	1009.895	413.585	503.664
2640	8.79667	1028.598	405.043	910.740	1125.847	617.556	554.040	0.000	0.000	0.000	981.454	660.860	38.843	1100.351	206.979	582.893	1085.551	159.915	255.750	1009.898	413.581	503.662
2641	8.80000	1028.604	405.066	910.745	1125.851	617.566	554.047	0.000	0.000	0.000	981.441	660.950	38.887	1100.347	206.988	582.860	1085.589	159.951	255.729	1009.923	413.601	503.651
2642	8.80333	1028.617	405.089	910.752	1125.868	617.569	554.014	0.000	0.000	0.000	981.436	660.988	38.913	1100.374	207.003	582.906	1085.562	159.934	255.711	1009.926	413.597	503.648
2643	8.80667	1028.625	405.107	910.738	1125.869	617.591	554.033	0.000	0.000	0.000	981.395	661.088	38.974	1100.397	207.024	582.910	1085.556	159.979	255.788	1009.923	413.636	503.642
2644	8.81000	1028.641	405.138	910.755	1125.868	617.589	554.032	0.000	0.000	0.000	981.360	661.155	39.034	1100.394	207.031	582.909	1085.555	159.969	255.766	1009.946	413.631	503.637
2645	8.81333	1028.650	405.152	910.754	1125.874	617.610	554.047	0.000	0.000	0.000	981.358	661.167	39.057	1100.130	207.299	582.797	1085.584	159.973	255.753	1009.971	413.649	503.626
2646	8.81667	1028.663	405.167	910.762	1125.892	617.611	554.043	0.000	0.000	0.000	981.306	661.150	39.022	1100.404	207.045	582.895	1085.565	159.948	255.764	1009.970	413.627	503.632
2647	8.82000	1028.683	405.177	910.768	1125.902	617.630	554.042	0.000	0.000	0.000	981.275	661.189	39.045	1100.416	207.037	582.894	1085.565	159.944	255.709	1009.994	413.652	503.625
2648	8.82333	1028.699	405.206	910.757	1125.888	617.624	554.025	0.000	0.000	0.000	981.238	661.249	39.110	1100.448	207.084	582.930	1085.588	159.956	255.720	1009.971	413.654	503.645
2649	8.82667	1028.709	405.214	910.765	1125.903	617.658	554.051	0.000	0.000	0.000	981.209	661.275	39.110	1100.445	207.056	582.930	1085.561	159.939	255.690	1009.998	413.655	503.620
2650	8.83000	1028.734	405.229	910.767	1125.906	617.660	554.048	0.000	0.000	0.000	981.175	661.311	39.163	1100.461	207.074	582.906	1085.556	159.971	255.773	1010.019	413.669	503.626
2651	8.83333	1028.740	405.239	910.774	1125.906	617.644	554.023	0.000	0.000	0.000	981.127	661.269	39.126	1100.458	207.064	582.921	1085.597	159.993	255.820	1010.044	413.664	503.621
2652	8.83667	1028.773	405.257	910.785	1125.905	617.657	554.039	0.000	0.000	0.000	981.093	661.318	39.171	1100.456	207.080	582.925	1085.581	159.992	255.733	1010.047	413.661	503.621
2653	8.84000	1028.782	405.269	910.767	1125.910	617.672	554.039	0.000	0.000	0.000	981.045	661.277	39.167	1100.481	207.109	582.909	1085.577	159.932	255.729	1010.046	413.696	503.615
2654	8.84333	1028.814	405.283	910.797	1125.932	617.763	554.094	0.000	0.000	0.000	981.008	661.341	39.226	1100.485	207.108	582.913	1085.584	160.015	255.749	1010.067	413.676	503.619
2655	8.84667	1028.838	405.300	910.786	1125.940	617.765	554.075	0.000	0.000	0.000	980.942	661.240	39.140	1100.500	207.110	582.902	1085.538	159.970	255.703	1010.094	413.686	503.602
2656	8.85000	1028.864	405.326	910.802	1125.938	617.764	554.096	0.000	0.000	0.000	980.904	661.318	39.223	1100.505	207.117	582.913	1085.556	159.997	255.695	1010.068	413.716	503.595
2657	8.85333	1028.892	405.341	910.808	1125.940	617.773	554.064	0.000	0.000	0.000	980.844	661.371	39.270	1100.539	207.144	582.910	1085.576	160.025	255.741	1010.098	413.709	503.581
2658	8.85667	1028.917	405.346	910.811	1125.940	617.785	554.078	0.000	0.000	0.000	980.800	661.303	39.231	1100.541	207.144	582.916	1085.594	160.025	255.831	1010.124	413.687	503.585
2659	8.86000	1028.940	405.347	910.799	1125.951	617.797	554.075	0.000	0.000	0.000	980.740	661.352	39.271	1100.256	207.404	582.794	1085.581	160.050	255.776	1010.117	413.716	503.581
2660	8.86333	1028.956	405.365	910.805	1125.954	617.808	554.038	0.000	0.000	0.000	980.706	661.399	39.311	1100.582	207.170	582.900	1085.580	160.073	255.833	1010.142	413.708	503.573
2661	8.86667	1028.979	405.377	910.812	1125.954	617.818	554.025	0.000	0.000	0.000	980.651	661.409	39.324	1100.286	207.427	582.760	1085.550	160.019	255.760	1010.143	413.719	503.557
2662	8.87000	1029.009	405.387	910.812	1125.971	617.813	554.023	0.000	0.000	0.000	980.622	661.419	39.341	1100.595	207.195	582.869	1085.569	160.067	255.765	1010.170	413.732	503.526
2663	8.87333	1029.022	405.397	910.798	1125.974	617.840	554.027	0.000	0.000	0.000	980.570	661.418	39.333	1100.613	207.204	582.887	1085.567	160.081	255.789	1010.167	413.733	503.535
2664	8.87667	1029.058	405.399	910.808	1125.976	617.855	554.009	0.000	0.000	0.000	980.493	661.387	39.348	1100.632	207.201	582.870	1085.574	160.069	255.766	1010.195	413.716	503.536
2665	8.88000	1029.078	405.415	910.823	1125.988	617.867	553.972	0.000	0.000	0.000	980.468	661.375	39.354	1100.670	207.236	582.889	1085.587	160.137	255.762	1010.196	413.736	503.527
2666	8.88333	1029.101	405.426	910.811	1125.977	617.778	553.924	0.000	0.000	0.000	980.413	661.383	39.367	1100.678	207.242	582.892	1085.559	160.113	255.750	1010.218	413.755	503.509
2667	8.88667	1029.134	405.439	910.819	1125.977	617.802	553.895	0.000	0.000	0.000	980.362	661.353	39.387	1100.387	207.491	582.792	1085.594	160.153	255.824	1010.216	413.759	503.518
2668	8.89000	1029.160	405.447	910.809	1125.988	617.900	553.933	0.000	0.000	0.000	980.334	661.381	39.430	1100.440	207.519	582.798	1085.567	160.115	255.770	1010.241	413.756	503.538
2669	8.89333	1029.165	405.452	910.828	1125.996	617.895	553.932	0.000	0.000	0.000	980.299	661.417	39.482	1100.448	207.511	582.798	1085.581	160.182	255.758	1010.241	413.770	503.524
2670	8.89667	1029.203	405.472	910.833	1125.994	617.907	553.916	0.000	0.000	0.000	980.256	661.352	39.478	1100.447	207.516	582.779	1085.584	160.179	255.744	1010.263	413.781	503.525
