NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 11:43:00	607039.56942579
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	1035.100	417.939	917.369	1162.541	608.810	563.026	0.000	0.000	0.000	1036.026	678.235	32.618	1023.145	243.676	622.112	806.845	227.196	471.537	533.568	355.545	510.756	1004.249	442.727	502.199
2	0.00333	1035.074	417.909	917.372	1162.439	608.907	563.073	0.000	0.000	0.000	1035.787	678.300	32.691	1023.286	243.651	622.103	807.090	226.958	471.458	533.896	355.280	511.471	1001.805	443.755	501.737
3	0.00667	1035.062	417.861	917.412	1162.314	608.981	563.102	0.000	0.000	0.000	1035.553	678.301	32.730	1023.592	243.749	622.237	807.161	226.275	470.792	534.303	354.978	512.221	1004.209	442.647	502.188
4	0.01000	1035.027	417.826	917.439	1162.197	609.069	563.118	0.000	0.000	0.000	1035.309	678.287	32.719	1023.772	243.694	622.233	807.521	226.396	471.151	534.706	354.660	512.892	1004.200	442.646	502.252
5	0.01333	1035.001	417.791	917.441	1162.097	609.136	563.148	0.000	0.000	0.000	1035.051	678.313	32.718	1023.950	243.626	622.199	807.783	226.095	471.040	535.221	354.360	513.948	1004.191	442.591	502.259
6	0.01667	1034.961	417.767	917.445	1161.981	609.232	563.144	0.000	0.000	0.000	1034.752	678.391	32.777	1024.132	243.546	622.182	808.033	225.768	470.886	535.691	353.989	514.713	1004.182	442.555	502.274
7	0.02000	1034.927	417.736	917.445	1161.851	609.331	563.180	0.000	0.000	0.000	1034.516	678.262	32.662	1024.335	243.499	622.185	808.332	225.352	470.738	536.196	353.537	515.614	1004.158	442.508	502.327
8	0.02333	1034.443	417.893	917.019	1161.220	609.250	562.661	0.000	0.000	0.000	1033.635	677.036	31.578	1024.188	243.735	621.966	808.154	225.393	470.172	536.414	353.347	516.380	1003.351	442.968	501.982
9	0.02667	1034.783	417.770	917.303	1161.089	609.065	562.389	0.000	0.000	0.000	1033.466	677.619	32.133	1024.662	243.592	622.113	808.536	225.002	470.075	537.163	352.782	517.628	1003.074	443.043	501.800
10	0.03000	1034.729	417.761	917.302	1160.929	609.174	562.428	0.000	0.000	0.000	1033.229	677.656	32.229	1024.911	243.530	622.085	808.867	224.523	469.907	537.845	352.284	518.737	1003.066	442.999	501.870
11	0.03333	1034.578	417.689	917.320	1161.063	609.639	563.340	0.000	0.000	0.000	1032.947	677.677	32.270	1025.122	243.413	622.011	810.011	223.630	470.943	538.365	351.675	519.470	1003.708	442.458	502.579
12	0.03667	1034.510	417.670	917.321	1160.900	609.750	563.359	0.000	0.000	0.000	1032.633	677.493	32.137	1025.374	243.354	622.014	810.388	223.087	470.710	539.304	350.987	520.875	1003.707	442.401	502.570
13	0.04000	1034.457	417.679	917.309	1160.742	609.908	563.422	0.000	0.000	0.000	1032.364	677.335	32.048	1025.578	243.199	621.938	810.745	222.526	470.538	540.059	350.358	522.075	1003.694	442.349	502.588
14	0.04333	1034.405	417.678	917.301	1160.570	610.034	563.412	0.000	0.000	0.000	1032.096	677.244	31.946	1025.838	243.088	621.893	810.901	221.679	469.779	540.824	349.767	523.239	1003.696	442.289	502.617
15	0.04667	1034.344	417.682	917.300	1160.391	610.102	563.381	0.000	0.000	0.000	1031.826	677.335	32.081	1026.072	242.942	621.838	811.284	221.019	469.546	541.598	349.123	524.367	1003.694	442.217	502.627
16	0.05000	1034.284	417.679	917.305	1160.206	610.207	563.407	0.000	0.000	0.000	1031.581	677.318	32.138	1026.346	242.828	621.800	811.730	220.365	469.260	542.363	348.409	525.484	1003.709	442.157	502.656
17	0.05333	1034.205	417.685	917.284	1159.997	610.325	563.410	0.000	0.000	0.000	1031.312	677.249	32.097	1026.635	242.691	621.749	812.150	219.663	468.984	543.198	347.678	526.634	1003.696	442.085	502.669
18	0.05667	1034.141	417.690	917.281	1159.792	610.501	563.446	0.000	0.000	0.000	1031.030	677.210	32.051	1026.953	242.580	621.737	812.622	218.916	468.742	544.050	346.937	527.763	1003.681	441.946	502.743
19	0.06000	1034.073	417.699	917.263	1159.568	610.637	563.448	0.000	0.000	0.000	1030.712	677.007	31.858	1027.240	242.441	621.660	813.134	218.138	468.472	545.002	346.151	529.077	1003.690	441.871	502.745
20	0.06333	1033.971	417.689	917.209	1159.373	610.771	563.458	0.000	0.000	0.000	1030.427	677.039	31.891	1027.562	242.299	621.609	813.625	217.345	468.207	546.008	345.300	530.322	1003.697	441.786	502.767
21	0.06667	1033.904	417.704	917.194	1159.154	610.896	563.490	0.000	0.000	0.000	1030.185	676.974	31.855	1027.841	242.017	621.419	814.164	216.521	467.899	547.079	344.439	531.678	1003.680	441.697	502.756
22	0.07000	1033.829	417.708	917.178	1158.936	611.023	563.493	0.000	0.000	0.000	1029.879	676.948	31.910	1028.181	241.955	621.442	814.663	215.645	467.509	548.211	343.543	533.087	1003.683	441.623	502.762
23	0.07333	1033.758	417.720	917.163	1158.688	611.176	563.507	0.000	0.000	0.000	1029.531	677.033	32.121	1028.541	241.748	621.319	815.201	214.840	467.190	549.357	342.583	534.402	1003.682	441.457	502.737
24	0.07667	1033.667	417.719	917.127	1158.417	611.287	563.495	0.000	0.000	0.000	1029.223	676.946	32.081	1028.857	241.533	621.258	815.805	213.891	466.906	550.531	341.619	535.781	1003.684	441.352	502.740
25	0.08000	1033.578	417.720	917.074	1158.156	611.430	563.514	0.000	0.000	0.000	1028.912	676.924	32.116	1029.348	241.439	621.291	816.351	212.974	466.468	551.771	340.654	537.191	1003.705	441.261	502.720
26	0.08333	1033.510	417.739	917.095	1157.890	611.563	563.504	0.000	0.000	0.000	1028.642	676.776	32.043	1029.730	241.299	621.277	816.987	212.002	466.068	553.034	339.581	538.570	1003.703	441.151	502.715
27	0.08667	1033.403	417.737	917.053	1157.640	611.707	563.506	0.000	0.000	0.000	1028.420	676.599	31.951	1030.096	241.110	621.229	817.635	211.031	465.678	554.326	338.523	539.923	1003.690	441.023	502.698
28	0.09000	1033.312	417.738	917.022	1157.363	611.892	563.513	0.000	0.000	0.000	1028.148	676.428	31.868	1030.489	240.959	621.207	818.245	210.028	465.214	555.674	337.411	541.349	1003.697	440.904	502.668
29	0.09333	1033.213	417.741	917.000	1157.088	612.053	563.511	0.000	0.000	0.000	1027.803	676.414	31.852	1030.904	240.813	621.215	818.921	208.981	464.835	557.085	336.227	542.794	1003.686	440.770	502.650
30	0.09667	1033.111	417.753	916.986	1156.790	612.219	563.467	0.000	0.000	0.000	1027.498	676.319	31.784	1031.326	240.658	621.177	819.599	207.938	464.402	558.548	334.987	544.252	1003.681	440.646	502.610
31	0.10000	1032.999	417.760	916.976	1156.483	612.359	563.410	0.000	0.000	0.000	1027.218	676.185	31.640	1031.773	240.547	621.224	820.340	206.841	463.972	560.035	333.798	545.701	1003.688	440.486	502.627
32	0.10333	1032.879	417.764	916.945	1156.165	612.567	563.417	0.000	0.000	0.000	1026.949	676.131	31.586	1032.207	240.433	621.254	821.022	205.738	463.461	561.533	332.498	547.079	1003.671	440.355	502.626
33	0.10667	1032.758	417.770	916.914	1155.863	612.774	563.432	0.000	0.000	0.000	1026.658	676.108	31.594	1032.640	240.252	621.201	821.781	204.565	463.038	563.084	331.177	548.542	1003.664	440.243	502.607
34	0.11000	1032.643	417.773	916.907	1155.558	612.941	563.438	0.000	0.000	0.000	1026.381	676.017	31.547	1033.199	240.222	621.321	822.546	203.440	462.599	564.712	329.812	550.054	1003.643	440.098	502.593
35	0.11333	1032.526	417.773	916.871	1155.240	613.114	563.431	0.000	0.000	0.000	1026.094	675.841	31.369	1033.637	240.032	621.249	823.302	202.238	462.054	566.298	328.416	551.453	1003.622	439.975	502.579
36	0.11667	1032.404	417.777	916.832	1154.888	613.315	563.445	0.000	0.000	0.000	1025.772	675.738	31.290	1034.036	239.811	621.158	824.087	201.015	461.622	567.902	326.975	552.781	1003.606	439.834	502.538
37	0.12000	1032.279	417.757	916.751	1154.565	613.528	563.472	0.000	0.000	0.000	1025.428	675.985	31.648	1034.507	239.650	621.154	824.903	199.785	461.190	569.566	325.527	554.191	1003.564	439.712	502.535
38	0.12333	1032.157	417.763	916.695	1154.225	613.703	563.475	0.000	0.000	0.000	1025.176	675.814	31.573	1034.955	239.457	621.097	825.716	198.535	460.720	571.270	323.996	555.631	1003.549	439.553	502.533
39	0.12667	1032.037	417.756	916.649	1153.876	613.901	563.449	0.000	0.000	0.000	1024.899	675.674	31.513	1035.433	239.285	621.057	826.516	197.251	460.186	572.974	322.455	556.995	1003.526	439.430	502.490
40	0.13000	1031.926	417.756	916.607	1153.505	614.087	563.446	0.000	0.000	0.000	1024.584	675.637	31.521	1036.039	239.138	621.099	827.405	195.970	459.811	574.744	320.871	558.382	1003.497	439.293	502.494
41	0.13333	1031.814	417.771	916.579	1153.118	614.204	563.401	0.000	0.000	0.000	1024.276	675.372	31.355	1036.530	239.040	621.193	828.266	194.662	459.362	576.504	319.308	559.684	1003.456	439.159	502.510
