NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 12:33:08	610048.11494655
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	1023.221	388.834	915.671	1180.873	583.151	570.199	1209.760	629.137	262.968	1088.675	669.625	37.327	1010.807	225.620	620.396	795.083	214.232	461.588	531.074	349.308	508.032	1011.502	431.260	500.540
2	0.00333	1023.201	388.918	915.671	1180.870	583.183	570.179	1209.738	628.893	262.843	1088.593	669.727	37.370	1010.918	225.607	620.444	795.142	214.269	461.579	531.159	349.174	508.453	1011.516	431.283	500.537
3	0.00667	1023.169	388.997	915.653	1180.907	583.235	570.179	1209.753	628.848	262.807	1088.515	669.746	37.369	1011.009	225.628	620.440	795.221	214.268	461.536	531.281	349.014	508.930	1011.540	431.300	500.557
4	0.01000	1023.137	389.071	915.646	1180.917	583.278	570.153	1209.581	629.103	262.975	1088.419	669.778	37.378	1011.108	225.621	620.467	795.303	214.265	461.519	531.402	348.874	509.378	1011.579	431.322	500.590
5	0.01333	1023.125	389.155	915.635	1180.928	583.320	570.131	1209.562	629.012	262.842	1088.349	669.860	37.412	1011.227	225.591	620.494	795.393	214.236	461.510	531.588	348.649	509.886	1011.602	431.325	500.581
6	0.01667	1023.112	389.240	915.634	1180.936	583.382	570.144	1209.422	629.048	262.895	1088.238	669.903	37.435	1011.317	225.610	620.473	795.507	214.179	461.486	531.759	348.399	510.355	1011.632	431.354	500.632
7	0.02000	1023.108	389.328	915.633	1180.949	583.446	570.130	1209.250	629.135	262.962	1088.150	669.936	37.420	1011.449	225.564	620.523	795.622	214.126	461.459	531.949	348.170	510.809	1011.650	431.357	500.626
8	0.02333	1022.601	389.568	915.236	1180.446	583.331	569.645	1209.018	629.245	263.060	1087.219	668.574	36.154	1010.757	226.825	619.555	795.262	214.519	461.028	531.719	348.168	511.150	1011.086	431.514	500.149
9	0.02667	1023.076	389.356	915.719	1180.452	582.998	569.456	1209.031	629.106	263.288	1087.368	669.130	36.547	1011.560	226.046	620.395	795.553	214.430	461.157	532.243	347.811	512.108	1010.691	431.331	500.442
10	0.03000	1023.073	389.434	915.714	1180.465	583.040	569.450	1208.946	629.143	263.274	1087.211	669.131	36.498	1011.713	225.998	620.432	795.703	214.324	461.078	532.491	347.554	512.659	1010.703	431.321	500.505
11	0.03333	1022.998	389.606	915.606	1180.751	583.471	570.107	1208.695	629.437	263.033	1087.028	669.111	36.456	1011.879	225.846	620.435	796.405	213.686	461.686	532.734	347.218	512.943	1011.394	431.067	501.010
12	0.03667	1022.994	389.666	915.621	1180.733	583.513	570.071	1208.606	629.508	263.034	1086.856	669.120	36.428	1012.068	225.809	620.460	796.597	213.551	461.643	533.024	346.877	513.517	1011.401	431.051	501.058
