NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 12:09:55	608654.45233455
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	1006.807	425.165	917.582	1171.920	605.058	561.777	0.000	0.000	0.000	1096.891	673.978	43.567	1002.808	249.273	632.347	0.000	0.000	0.000	531.795	363.415	512.692	998.421	449.054	504.335
2	0.00333	1006.779	425.091	917.569	1171.951	605.037	561.823	0.000	0.000	0.000	1096.846	673.964	43.598	1002.897	249.228	632.323	0.000	0.000	0.000	532.154	363.204	513.588	998.496	449.020	504.361
3	0.00667	1006.734	425.010	917.566	1171.960	605.014	561.848	0.000	0.000	0.000	1096.760	674.059	43.696	1002.986	249.181	632.317	0.000	0.000	0.000	532.362	363.026	514.261	998.510	448.978	504.386
4	0.01000	1006.690	424.932	917.570	1171.977	605.006	561.853	0.000	0.000	0.000	1096.672	673.998	43.688	1003.114	249.123	632.323	0.000	0.000	0.000	532.602	362.721	514.992	998.559	448.954	504.369
5	0.01333	1006.637	424.839	917.550	1171.986	605.005	561.883	0.000	0.000	0.000	1096.575	674.015	43.730	1003.224	249.076	632.299	0.000	0.000	0.000	532.928	362.540	515.891	998.593	448.924	504.385
6	0.01667	1006.583	424.751	917.537	1171.991	604.989	561.894	0.000	0.000	0.000	1096.441	674.012	43.718	1003.353	249.019	632.300	0.000	0.000	0.000	533.300	362.298	516.810	998.621	448.877	504.411
7	0.02000	1006.535	424.651	917.538	1171.988	604.987	561.897	0.000	0.000	0.000	1096.320	674.037	43.758	1003.483	248.953	632.291	0.000	0.000	0.000	533.719	361.972	517.725	998.654	448.905	504.566
8	0.02333	1006.005	424.718	917.166	1171.442	604.788	561.436	0.000	0.000	0.000	1095.411	672.680	42.554	1003.324	249.057	631.929	0.000	0.000	0.000	533.773	361.964	518.493	997.833	449.210	504.379
9	0.02667	1006.240	424.266	917.594	1171.414	604.381	561.306	0.000	0.000	0.000	1095.440	673.154	42.895	1003.575	248.847	632.183	0.000	0.000	0.000	534.437	361.569	519.854	997.830	449.297	504.266
10	0.03000	1006.162	424.148	917.577	1171.408	604.398	561.300	0.000	0.000	0.000	1095.295	673.198	42.957	1003.711	248.767	632.191	0.000	0.000	0.000	535.107	361.278	521.150	997.825	449.278	504.296
