NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 12:59:28	611627.49302138
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	1035.121	426.084	915.606	1186.939	601.938	561.959	0.000	0.000	0.000	1078.991	678.651	31.437	1018.731	245.356	633.241	803.908	230.180	469.435	536.899	372.619	516.296	1017.964	444.112	500.724
2	0.00333	1035.108	426.069	915.608	1186.978	601.925	561.985	0.000	0.000	0.000	1079.025	678.794	31.536	1018.895	245.352	633.101	803.808	230.001	469.065	537.176	372.494	516.722	1017.920	444.076	500.849
3	0.00667	1035.102	426.064	915.593	1187.015	601.917	562.027	0.000	0.000	0.000	1079.041	678.832	31.561	1022.342	248.441	632.366	803.919	229.845	468.953	537.412	372.380	517.152	1017.932	444.069	500.875
4	0.01000	1035.062	426.028	915.539	1187.044	601.919	562.081	0.000	0.000	0.000	1079.047	678.917	31.640	1022.462	248.400	632.346	804.084	229.646	468.883	537.704	372.207	517.675	1017.956	444.067	500.915
5	0.01333	1035.049	426.014	915.532	1187.076	601.926	562.115	0.000	0.000	0.000	1079.046	679.005	31.697	1022.621	248.361	632.366	804.220	229.451	468.804	538.010	372.033	518.082	1018.031	444.054	500.886
6	0.01667	1035.014	425.991	915.516	1187.103	601.922	562.147	0.000	0.000	0.000	1079.042	679.056	31.729	1020.808	246.697	631.345	804.367	229.275	468.697	538.327	371.869	518.491	1018.071	444.013	500.918
7	0.02000	1035.000	425.992	915.506	1187.125	601.949	562.195	0.000	0.000	0.000	1079.016	679.193	31.861	1020.904	246.589	631.392	804.562	229.053	468.623	538.693	371.661	519.038	1018.098	444.010	500.937
8	0.02333	1034.740	425.936	915.272	1186.625	601.758	561.760	0.000	0.000	0.000	1078.184	677.879	30.556	1021.029	246.465	631.364	804.767	228.809	468.533	538.927	371.431	519.519	1017.645	444.063	500.599
9	0.02667	1034.449	426.108	915.086	1186.504	601.769	561.634	0.000	0.000	0.000	1078.377	678.372	31.004	1020.739	245.987	630.558	804.474	229.080	468.037	539.065	371.424	519.890	1017.509	444.351	500.341
10	0.03000	1034.850	425.875	915.503	1186.626	601.472	561.672	0.000	0.000	0.000	1078.347	678.428	31.020	1021.254	246.246	631.044	804.877	228.828	468.157	540.074	370.903	521.284	1017.550	444.342	500.345
11	0.03333	1034.713	425.986	915.377	1186.943	601.840	562.357	0.000	0.000	0.000	1078.339	678.633	31.142	1021.261	245.978	631.264	805.546	228.312	468.921	540.189	370.682	521.561	1017.875	443.775	501.200
12	0.03667	1034.655	425.989	915.351	1186.956	601.910	562.430	0.000	0.000	0.000	1078.279	678.738	31.188	1021.465	245.887	631.277	805.775	228.047	468.776	540.637	370.389	522.234	1017.823	443.728	501.422
13	0.04000	1034.591	425.986	915.322	1186.962	601.975	562.505	0.000	0.000	0.000	1078.182	678.926	31.338	1021.690	245.825	631.298	806.034	227.783	468.617	541.165	370.059	522.888	1017.864	443.649	501.449
14	0.04333	1034.532	425.978	915.293	1186.979	602.043	562.560	0.000	0.000	0.000	1078.145	679.075	31.414	1021.875	245.775	631.287	806.310	227.237	468.119	541.759	369.684	523.409	1017.938	443.630	501.454
15	0.04667	1034.471	425.972	915.265	1186.961	602.107	562.617	0.000	0.000	0.000	1078.091	679.178	31.468	1022.083	245.681	631.155	806.596	226.899	467.962	542.325	369.349	524.167	1017.943	443.517	501.553
16	0.05000	1034.410	425.967	915.232	1186.955	602.154	562.640	0.000	0.000	0.000	1078.029	679.290	31.533	1022.357	245.706	631.174	806.895	226.594	467.771	542.910	369.026	524.833	1018.015	443.460	501.558
17	0.05333	1034.349	425.962	915.215	1186.942	602.199	562.672	0.000	0.000	0.000	1077.970	679.413	31.594	1022.501	245.541	631.056	807.222	226.283	467.573	543.528	368.652	525.539	1018.061	443.411	501.573
