NO_OF_SAMPLES	25200
FREQUENCY	120
TIME_STAMP	2022-05-12, 13:21:35	5875.51308546
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Bertec
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	1323.089957
FORCE_PLATE_CORNER_POSX_POSY_Y	1076.650023
FORCE_PLATE_CORNER_POSX_POSY_Z	-186.304003
FORCE_PLATE_CORNER_NEGX_POSY_X	1284.020066
FORCE_PLATE_CORNER_NEGX_POSY_Y	1345.040083
FORCE_PLATE_CORNER_NEGX_POSY_Z	-195.163995
FORCE_PLATE_CORNER_NEGX_NEGY_X	1663.060069
FORCE_PLATE_CORNER_NEGX_NEGY_Y	1387.670040
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-201.503992
FORCE_PLATE_CORNER_POSX_NEGY_X	1698.449969
FORCE_PLATE_CORNER_POSX_NEGY_Y	1124.019980
FORCE_PLATE_CORNER_POSX_NEGY_Z	-190.853000
FORCE_PLATE_LENGTH	600.000000
FORCE_PLATE_WIDTH	400.000000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
45	0.36667	-8.298240	-8.499877	600.976446	12.984157	39.965269	-1.083266	-66.500558	21.605101	0.000000	
46	0.37500	-8.375778	-8.784700	600.977081	12.959692	39.930508	-1.124398	-66.442647	21.564370	0.000000	
47	0.38333	-8.292004	-8.723071	600.976073	12.954704	39.932680	-1.043650	-66.446373	21.556106	0.000000	
48	0.39167	-8.388367	-8.643938	600.975974	12.969561	39.891301	-1.097941	-66.377530	21.580832	0.000000	
49	0.40000	-8.353626	-8.545703	600.974463	12.875061	39.899979	-1.095659	-66.392138	21.423640	0.000000	
50	0.40833	-8.291412	-8.406112	600.972282	12.871788	39.888677	-1.164358	-66.373572	21.418272	0.000000	
51	0.41667	-8.733681	-8.425694	600.979680	12.901192	39.873756	-1.074631	-66.347928	21.466936	0.000000	
52	0.42500	-8.355471	-8.805112	600.975639	12.862831	39.916796	-1.100481	-66.419989	21.403248	0.000000	
53	0.43333	-8.333769	-8.996282	600.976926	12.857612	39.945160	-1.055742	-66.467044	21.394518	0.000000	
54	0.44167	-8.208089	-9.056393	600.973797	12.811432	39.919906	-1.085445	-66.425368	21.317787	0.000000	
55	0.45000	-8.755126	-8.788443	600.980352	12.812822	39.890857	-1.146436	-66.376308	21.319869	0.000000	
