NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 12:37:57	610336.51066558
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	987.391	438.071	900.943	1164.961	604.222	572.791	0.000	0.000	0.000	1074.480	664.066	36.441	1008.782	244.728	639.246	799.321	220.340	480.155	535.633	361.321	512.363	999.548	441.699	507.813
2	0.00333	987.312	437.917	900.963	1164.870	604.287	572.777	0.000	0.000	0.000	1074.162	664.234	36.619	1009.001	244.678	639.212	799.516	220.169	480.275	535.879	361.089	513.058	999.552	441.677	507.874
3	0.00667	987.238	437.749	900.965	1164.808	604.377	572.806	0.000	0.000	0.000	1073.901	664.178	36.659	1009.353	244.651	639.327	799.669	219.986	480.328	536.174	360.879	513.806	999.541	441.655	507.918
4	0.01000	987.127	437.584	900.930	1164.714	604.415	572.758	0.000	0.000	0.000	1073.568	664.054	36.609	1009.465	244.562	639.194	799.859	219.754	480.398	536.485	360.605	514.572	999.586	441.645	507.934
5	0.01333	987.023	437.418	900.906	1164.653	604.507	572.793	0.000	0.000	0.000	1073.240	663.987	36.568	1009.718	244.501	639.219	800.085	219.498	480.483	536.870	360.341	515.465	999.620	441.608	507.916
6	0.01667	986.939	437.254	900.931	1164.565	604.581	572.765	0.000	0.000	0.000	1072.917	663.905	36.503	1009.973	244.447	639.217	800.292	219.201	480.517	537.303	360.016	516.399	999.615	441.589	508.010
7	0.02000	986.808	437.077	900.910	1164.505	604.658	572.775	0.000	0.000	0.000	1072.623	663.976	36.526	1010.324	244.393	639.287	800.525	218.874	480.534	537.750	359.704	517.365	999.635	441.531	508.067
8	0.02333	986.190	437.066	900.419	1163.850	604.569	572.270	0.000	0.000	0.000	1071.461	662.540	35.166	1010.299	244.498	638.994	800.266	218.962	480.176	537.753	359.580	518.050	998.677	441.950	507.569
9	0.02667	986.130	436.687	900.526	1163.786	604.349	571.874	0.000	0.000	0.000	1071.308	662.948	35.513	1010.623	244.208	639.168	800.419	218.753	480.129	538.321	359.081	519.341	998.463	441.992	507.194
10	0.03000	986.240	436.625	900.678	1163.691	604.441	571.872	0.000	0.000	0.000	1070.944	662.927	35.566	1010.941	244.115	639.249	800.791	218.386	480.233	539.010	358.675	520.533	998.495	441.953	507.199
11	0.03333	986.100	436.479	900.651	1163.958	604.870	572.777	0.000	0.000	0.000	1070.615	662.872	35.397	1011.451	244.119	639.248	801.492	217.284	480.817	539.867	358.205	522.246	999.176	441.430	508.528
