NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 11:37:43	606722.26495200
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	1032.043	417.385	916.062	1134.719	613.998	568.314	0.000	0.000	0.000	1009.091	664.461	33.642	1019.174	242.719	630.736	808.095	224.811	472.176	533.512	358.376	510.780	989.757	438.171	508.326
2	0.00333	1032.027	417.350	916.064	1134.556	614.084	568.341	0.000	0.000	0.000	1008.830	664.506	33.843	1019.259	242.717	630.789	808.135	224.727	472.204	533.647	358.137	511.387	989.708	438.161	508.363
3	0.00667	1032.022	417.308	916.058	1135.726	614.488	569.521	0.000	0.000	0.000	1008.608	664.617	34.003	1019.480	242.802	630.945	808.223	224.625	472.240	533.851	357.907	512.125	990.106	438.027	508.096
4	0.01000	1032.004	417.266	916.052	1135.607	614.554	569.549	0.000	0.000	0.000	1008.428	664.316	33.949	1019.606	242.792	630.975	808.350	224.487	472.294	534.048	357.616	512.880	990.042	437.991	508.148
5	0.01333	1031.982	417.225	916.043	1135.500	614.625	569.639	0.000	0.000	0.000	1008.206	664.328	33.965	1019.751	242.768	631.009	808.475	224.313	472.281	534.292	357.351	513.606	989.985	437.967	508.201
6	0.01667	1031.972	417.187	916.065	1135.392	614.720	569.684	0.000	0.000	0.000	1008.020	664.335	33.999	1019.882	242.734	631.019	808.666	224.056	472.326	534.548	357.020	514.365	989.944	437.922	508.294
7	0.02000	1031.951	417.143	916.049	1135.278	614.786	569.724	0.000	0.000	0.000	1007.835	664.265	34.097	1020.013	242.658	631.010	808.806	223.836	472.309	534.919	356.756	515.298	989.891	437.912	508.337
8	0.02333	1031.529	417.288	915.749	1134.685	614.694	569.377	0.000	0.000	0.000	1006.909	662.869	32.747	1019.837	242.976	630.909	808.575	223.963	471.945	534.863	356.604	515.885	988.194	438.518	508.699
9	0.02667	1031.819	417.187	915.957	1134.506	614.462	569.021	0.000	0.000	0.000	1006.952	663.304	33.197	1020.224	242.774	631.076	808.777	223.718	471.991	535.470	356.032	517.072	987.819	438.636	508.392
10	0.03000	1031.797	417.155	915.951	1134.385	614.543	569.069	0.000	0.000	0.000	1006.802	663.295	33.298	1020.334	242.743	631.092	808.989	223.394	471.924	535.924	355.662	518.074	987.810	438.634	508.366
11	0.03333	1031.630	417.015	915.950	1134.620	615.013	570.032	0.000	0.000	0.000	1006.589	663.184	33.236	1020.636	242.846	631.323	810.057	222.741	473.111	536.217	355.195	518.661	988.693	438.101	509.341
12	0.03667	1031.599	416.991	915.939	1134.525	615.143	570.142	0.000	0.000	0.000	1006.350	662.924	33.088	1020.790	242.786	631.321	810.282	222.362	472.961	536.734	354.720	519.655	988.674	438.082	509.440
13	0.04000	1031.584	416.983	915.957	1134.400	615.234	570.202	0.000	0.000	0.000	1006.138	662.766	33.045	1020.993	242.739	631.323	810.557	221.944	472.875	537.304	354.248	520.764	988.636	438.047	509.490
14	0.04333	1031.551	416.952	915.960	1134.268	615.324	570.242	0.000	0.000	0.000	1005.839	663.020	33.466	1021.305	242.770	631.566	810.543	221.073	472.095	538.195	353.702	522.324	988.624	438.014	509.558
15	0.04667	1031.531	416.961	915.947	1134.106	615.431	570.366	0.000	0.000	0.000	1005.614	662.991	33.540	1021.463	242.682	631.527	810.825	220.590	471.897	538.800	353.132	523.422	989.089	437.730	509.227
16	0.05000	1031.502	416.962	915.939	1133.988	615.551	570.416	0.000	0.000	0.000	1005.442	662.725	33.534	1021.513	242.516	631.298	811.132	220.042	471.722	539.395	352.541	524.512	988.564	437.974	509.701
17	0.05333	1031.484	416.972	915.931	1133.857	615.657	570.488	0.000	0.000	0.000	1005.221	662.744	33.576	1021.723	242.428	631.269	811.431	219.469	471.493	540.024	351.942	525.594	988.525	437.958	509.768
18	0.05667	1031.464	416.983	915.940	1133.718	615.760	570.522	0.000	0.000	0.000	1005.000	662.777	33.714	1021.943	242.347	631.232	811.766	218.887	471.262	540.654	351.385	526.627	988.480	437.931	509.891
19	0.06000	1031.443	416.992	915.925	1133.577	615.862	570.589	0.000	0.000	0.000	1004.789	662.718	33.730	1022.171	242.265	631.230	812.133	218.222	471.106	541.334	350.727	527.706	988.437	437.933	509.937
20	0.06333	1031.411	416.991	915.915	1133.419	615.978	570.645	0.000	0.000	0.000	1004.538	662.544	33.684	1022.375	242.147	631.191	812.515	217.574	470.852	542.062	350.108	528.810	988.398	437.905	510.008
21	0.06667	1031.398	417.014	915.915	1133.263	616.082	570.699	0.000	0.000	0.000	1004.330	662.468	33.666	1022.587	242.044	631.149	812.879	216.878	470.631	542.848	349.435	530.038	988.359	437.907	510.030
22	0.07000	1031.375	417.028	915.899	1133.097	616.203	570.757	0.000	0.000	0.000	1004.107	662.429	33.744	1022.887	241.986	631.151	813.307	216.153	470.455	543.678	348.692	531.226	988.335	437.886	510.060
23	0.07333	1031.362	417.051	915.896	1132.899	616.342	570.796	0.000	0.000	0.000	1003.898	662.322	33.696	1023.099	241.853	631.105	813.663	215.427	470.118	544.561	347.991	532.527	988.297	437.856	510.090
24	0.07667	1031.341	417.081	915.892	1132.710	616.460	570.841	0.000	0.000	0.000	1003.642	662.536	34.053	1023.340	241.731	631.091	814.105	214.637	469.906	545.463	347.175	533.798	988.295	437.827	510.114
25	0.08000	1031.329	417.106	915.879	1132.498	616.571	570.875	0.000	0.000	0.000	1003.416	662.535	34.122	1023.658	241.638	631.102	814.525	213.837	469.683	546.432	346.386	535.086	988.262	437.727	510.191
26	0.08333	1031.300	417.131	915.869	1132.311	616.674	570.922	0.000	0.000	0.000	1003.200	662.515	34.265	1023.886	241.510	631.040	814.946	213.044	469.314	547.424	345.525	536.411	988.691	437.396	509.773
27	0.08667	1031.295	417.175	915.881	1132.120	616.816	570.977	0.000	0.000	0.000	1002.968	662.399	34.291	1024.177	241.408	631.049	815.393	212.169	469.083	548.453	344.623	537.701	988.628	437.346	509.823
28	0.09000	1031.267	417.204	915.865	1131.901	616.941	570.998	0.000	0.000	0.000	1002.708	662.323	34.304	1024.434	241.264	630.984	815.848	211.306	468.807	549.480	343.655	539.009	988.553	437.237	509.967
29	0.09333	1031.243	417.247	915.849	1131.675	617.071	571.061	0.000	0.000	0.000	1002.487	662.385	34.400	1024.717	241.159	630.963	816.317	210.415	468.477	550.575	342.654	540.300	988.524	437.223	509.931
30	0.09667	1031.214	417.288	915.841	1131.455	617.225	571.156	0.000	0.000	0.000	1002.268	662.210	34.308	1025.031	241.083	631.019	816.808	209.546	468.158	551.664	341.612	541.548	988.462	437.092	510.085
31	0.10000	1031.184	417.330	915.838	1131.239	617.346	571.196	0.000	0.000	0.000	1002.086	662.178	34.336	1025.359	240.979	631.054	817.348	208.558	467.855	552.814	340.524	542.848	988.380	437.013	510.165
32	0.10333	1031.156	417.381	915.830	1131.006	617.476	571.262	0.000	0.000	0.000	1001.860	662.199	34.472	1025.699	240.886	631.079	817.862	207.611	467.494	554.018	339.387	544.146	988.356	436.900	510.201
33	0.10667	1031.120	417.419	915.831	1130.765	617.605	571.268	0.000	0.000	0.000	1001.647	662.141	34.427	1025.996	240.773	631.066	818.385	206.632	467.103	555.236	338.250	545.471	988.338	436.818	510.277
34	0.11000	1031.090	417.476	915.822	1130.526	617.751	571.296	0.000	0.000	0.000	1001.411	662.102	34.381	1026.310	240.654	631.094	818.918	205.624	466.700	556.536	337.047	546.820	988.291	436.757	510.323
35	0.11333	1031.058	417.524	915.806	1130.287	617.897	571.349	0.000	0.000	0.000	1001.174	662.020	34.312	1026.633	240.527	631.105	819.479	204.590	466.361	557.842	335.741	548.085	988.240	436.659	510.409
36	0.11667	1031.023	417.569	915.802	1130.036	618.037	571.388	0.000	0.000	0.000	1000.927	661.953	34.409	1026.982	240.388	631.141	820.085	203.564	465.939	559.229	334.412	549.413	988.198	436.578	510.495
37	0.12000	1030.988	417.627	915.774	1129.804	618.152	571.408	0.000	0.000	0.000	1000.702	661.840	34.400	1027.305	240.289	631.142	820.658	202.496	465.503	560.600	333.060	550.694	988.180	436.507	510.580
38	0.12333	1030.959	417.691	915.766	1129.553	618.288	571.431	0.000	0.000	0.000	1000.501	661.750	34.386	1027.765	240.242	631.290	821.261	201.407	465.015	562.016	331.637	551.957	988.145	436.410	510.643
39	0.12667	1030.933	417.754	915.763	1129.276	618.463	571.445	0.000	0.000	0.000	1000.308	661.589	34.382	1028.104	240.126	631.290	821.892	200.268	464.554	563.522	330.194	553.224	988.108	436.335	510.708
40	0.13000	1030.899	417.802	915.759	1128.991	618.636	571.495	0.000	0.000	0.000	1000.059	661.768	34.683	1028.427	239.982	631.296	822.575	199.118	464.128	564.992	328.688	554.465	988.073	436.220	510.749
41	0.13333	1030.875	417.876	915.755	1128.755	618.782	571.530	0.000	0.000	0.000	999.840	661.636	34.600	1028.752	239.867	631.298	823.192	197.974	463.561	566.526	327.164	555.771	988.015	436.142	510.816
42	0.13667	1030.864	417.928	915.762	1128.513	618.933	571.543	0.000	0.000	0.000	999.611	661.465	34.493	1029.089	239.684	631.276	823.945	196.747	463.198	568.050	325.598	556.986	987.974	436.061	510.857
43	0.14000	1030.834	417.997	915.743	1128.225	619.084	571.564	0.000	0.000	0.000	999.384	661.395	34.457	1029.439	239.530	631.250	824.600	195.556	462.618	569.639	324.008	558.244	987.925	435.946	510.901
44	0.14333	1030.834	418.068	915.742	1127.901	619.176	571.563	0.000	0.000	0.000	999.146	661.336	34.439	1029.819	239.370	631.221	825.315	194.315	462.136	571.219	322.364	559.408	987.866	435.861	510.959
