NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 11:33:44	606483.50333086
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	1022.509	416.871	915.536	1157.438	604.274	565.558	0.000	0.000	0.000	1045.937	675.270	29.267	1014.324	239.636	620.281	802.512	227.955	461.548	536.030	363.382	512.463	998.707	439.349	498.807
2	0.00333	1022.525	416.855	915.557	1157.477	604.273	565.571	0.000	0.000	0.000	1045.969	675.281	29.278	1014.541	239.814	620.502	802.550	227.937	461.566	536.221	363.316	513.165	998.747	439.335	498.825
3	0.00667	1022.504	416.841	915.554	1157.509	604.272	565.589	0.000	0.000	0.000	1045.972	675.329	29.342	1014.536	239.703	620.421	802.632	227.910	461.575	536.405	363.235	513.782	998.450	439.804	498.884
4	0.01000	1022.483	416.820	915.542	1157.541	604.280	565.604	0.000	0.000	0.000	1045.970	675.303	29.320	1014.618	239.692	620.438	802.678	227.861	461.557	536.622	363.176	514.465	998.803	439.332	498.804
5	0.01333	1022.463	416.815	915.540	1157.550	604.247	565.579	0.000	0.000	0.000	1045.985	675.320	29.346	1014.679	239.689	620.460	802.762	227.813	461.545	536.856	363.109	515.209	998.810	439.342	498.816
6	0.01667	1022.446	416.806	915.533	1157.579	604.289	565.604	0.000	0.000	0.000	1045.987	675.330	29.326	1014.716	239.617	620.434	802.840	227.750	461.452	537.130	363.069	515.920	998.848	439.345	498.854
7	0.02000	1022.418	416.807	915.528	1157.582	604.257	565.595	0.000	0.000	0.000	1046.004	675.354	29.373	1014.795	239.557	620.399	802.946	227.665	461.410	537.430	362.952	516.678	998.869	439.319	498.816
8	0.02333	1021.957	416.995	915.126	1157.119	604.116	565.083	0.000	0.000	0.000	1045.293	673.972	28.051	1014.562	239.861	620.275	802.601	227.908	460.965	537.424	363.084	517.275	998.083	439.848	498.569
9	0.02667	1022.248	416.891	915.413	1157.119	603.798	564.764	0.000	0.000	0.000	1045.456	674.300	28.257	1014.764	239.649	620.367	802.661	227.772	460.833	538.007	362.773	518.351	997.939	439.984	498.419
10	0.03000	1022.206	416.886	915.366	1157.134	603.815	564.760	0.000	0.000	0.000	1045.453	674.353	28.274	1014.829	239.606	620.379	802.814	227.597	460.757	538.407	362.644	519.166	997.934	439.981	498.419
11	0.03333	1022.091	416.788	915.376	1157.431	604.154	565.606	0.000	0.000	0.000	1045.476	674.405	28.314	1014.910	239.565	620.383	803.416	226.684	461.332	538.726	362.452	519.681	998.598	439.349	499.031
12	0.03667	1022.052	416.780	915.351	1157.420	604.189	565.621	0.000	0.000	0.000	1045.463	674.361	28.256	1014.681	239.052	620.003	803.609	226.498	461.290	539.471	362.163	520.906	998.606	439.330	499.052
13	0.04000	1022.019	416.803	915.329	1157.435	604.238	565.644	0.000	0.000	0.000	1045.446	674.379	28.267	1014.828	239.099	620.107	803.751	226.304	461.187	540.015	361.933	521.884	998.623	439.296	499.080
14	0.04333	1021.992	416.810	915.331	1157.427	604.298	565.656	0.000	0.000	0.000	1045.436	674.372	28.241	1014.918	239.023	620.054	803.929	226.057	461.095	540.503	361.753	522.668	998.640	439.273	499.104
15	0.04667	1021.945	416.818	915.306	1157.418	604.334	565.662	0.000	0.000	0.000	1045.449	674.396	28.257	1015.033	238.965	620.076	804.134	225.822	460.954	541.068	361.567	523.653	998.667	439.239	499.126
16	0.05000	1021.907	416.828	915.314	1157.401	604.371	565.660	0.000	0.000	0.000	1045.434	674.441	28.249	1015.175	238.886	620.036	804.345	225.590	460.810	541.622	361.379	524.457	998.698	439.243	499.099
17	0.05333	1021.851	416.829	915.276	1157.383	604.431	565.671	0.000	0.000	0.000	1045.403	674.412	28.208	1015.329	238.842	620.040	804.582	225.336	460.660	542.235	361.207	525.383	998.682	439.187	499.099
18	0.05667	1021.801	416.835	915.269	1157.355	604.469	565.658	0.000	0.000	0.000	1045.397	674.414	28.189	1015.443	238.799	620.034	804.770	225.080	460.321	542.876	361.020	526.328	998.705	439.197	499.116
19	0.06000	1021.753	416.830	915.255	1157.336	604.481	565.644	0.000	0.000	0.000	1045.385	674.437	28.168	1016.005	239.177	620.593	804.989	224.756	460.109	543.567	360.846	527.213	998.677	439.160	499.138
