NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	7
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 12:31:39	609958.81288460
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	Sternum X	Sternum Y	Sternum Z	
40	0.13000	1058.167	424.387	926.013	1191.790	593.268	567.662	0.000	0.000	0.000	1085.561	667.912	45.390	1022.392	234.117	630.889	807.200	204.219	459.769	1012.503	440.126	510.122
41	0.13333	1058.201	424.461	925.983	1191.629	593.443	567.598	0.000	0.000	0.000	1085.334	668.076	45.561	1022.688	233.943	630.882	807.992	203.165	459.352	1012.553	439.984	510.133
42	0.13667	1058.231	424.535	925.971	1191.440	593.584	567.525	0.000	0.000	0.000	1085.126	668.140	45.603	1023.108	233.895	630.975	808.747	202.110	458.873	1012.607	439.819	510.127
43	0.14000	1058.268	424.609	925.953	1191.245	593.759	567.495	0.000	0.000	0.000	1084.905	668.276	45.701	1023.428	233.760	631.000	809.533	201.218	458.284	1012.662	439.660	510.142
44	0.14333	1058.299	424.683	925.930	1191.048	593.974	567.408	0.000	0.000	0.000	1084.677	668.243	45.631	1023.721	233.525	630.842	810.330	200.203	457.741	1012.701	439.509	510.136
45	0.14667	1058.327	424.741	925.895	1190.859	594.181	567.393	0.000	0.000	0.000	1084.452	668.284	45.624	1024.811	233.815	631.101	811.129	199.138	457.232	1012.705	439.338	510.229
46	0.15000	1058.372	424.819	925.870	1190.631	594.343	567.368	0.000	0.000	0.000	1084.187	668.221	45.495	1025.164	233.596	631.040	811.956	198.047	456.723	1012.746	439.210	510.223
47	0.15333	1058.397	424.892	925.836	1190.425	594.493	567.328	0.000	0.000	0.000	1083.933	668.223	45.389	1024.940	232.946	630.549	812.858	196.939	456.276	1012.779	438.998	510.181
48	0.15667	1058.448	424.952	925.822	1190.185	594.667	567.302	0.000	0.000	0.000	1083.715	668.386	45.512	1025.327	232.746	630.464	813.630	195.990	455.620	1012.825	438.855	510.194
49	0.16000	1058.480	425.015	925.787	1189.930	594.825	567.226	0.000	0.000	0.000	1083.538	668.428	45.508	1025.779	232.535	630.453	814.493	194.873	455.101	1012.854	438.684	510.191
50	0.16333	1058.529	425.094	925.754	1189.677	595.016	567.217	0.000	0.000	0.000	1083.345	668.472	45.537	1026.207	232.299	630.382	815.417	193.723	454.698	1012.923	438.534	510.189
51	0.16667	1058.564	425.165	925.739	1189.457	595.176	567.172	0.000	0.000	0.000	1083.157	668.467	45.462	1026.631	232.062	630.300	816.269	192.609	454.122	1012.963	438.378	510.179
52	0.17000	1058.614	425.233	925.721	1189.232	595.325	567.131	0.000	0.000	0.000	1082.975	668.588	45.474	1027.091	231.791	630.267	817.212	191.426	453.631	1013.027	438.200	510.196
53	0.17333	1058.661	425.308	925.703	1188.958	595.500	567.044	0.000	0.000	0.000	1082.766	668.529	45.367	1027.607	231.566	630.242	818.157	190.288	453.112	1013.065	438.014	510.180
54	0.17667	1058.699	425.378	925.675	1188.677	595.670	566.952	0.000	0.000	0.000	1082.542	668.470	45.157	1028.233	231.384	630.366	819.111	189.211	452.540	1013.105	437.837	510.163
55	0.18000	1058.740	425.429	925.641	1188.429	595.836	566.931	0.000	0.000	0.000	1082.310	668.452	45.099	1028.799	231.125	630.320	820.073	188.034	451.929	1013.135	437.629	510.181
56	0.18333	1058.791	425.492	925.632	1188.180	596.020	566.886	0.000	0.000	0.000	1082.103	668.425	45.161	1029.533	230.975	630.452	821.145	186.845	451.431	1013.177	437.469	510.175
57	0.18667	1058.838	425.547	925.613	1187.931	596.195	566.840	0.000	0.000	0.000	1081.936	668.460	45.160	1030.106	230.684	630.308	822.201	185.634	450.759	1013.224	437.273	510.187
58	0.19000	1058.879	425.612	925.597	1187.668	596.427	566.752	0.000	0.000	0.000	1081.745	668.475	45.131	1030.693	230.333	630.106	823.338	184.411	450.211	1013.249	437.096	510.185
59	0.19333	1058.925	425.666	925.574	1187.436	596.631	566.695	0.000	0.000	0.000	1081.585	668.434	45.032	1031.225	230.067	630.006	824.466	183.179	449.557	1013.265	436.893	510.166
60	0.19667	1058.968	425.741	925.559	1187.166	596.782	566.638	0.000	0.000	0.000	1081.414	668.543	45.038	1031.797	229.831	629.976	825.631	181.972	448.927	1013.312	436.741	510.265
61	0.20000	1059.032	425.807	925.570	1186.897	596.969	566.613	0.000	0.000	0.000	1081.220	668.556	44.941	1032.414	229.593	629.862	826.824	180.855	448.226	1013.336	436.570	510.283
62	0.20333	1059.087	425.849	925.530	1186.579	597.179	566.561	0.000	0.000	0.000	1081.039	668.710	44.770	1032.972	229.324	629.762	828.026	179.651	447.468	1013.364	436.382	510.283
63	0.20667	1059.146	425.922	925.526	1186.321	597.390	566.487	0.000	0.000	0.000	1080.790	668.608	44.761	1033.541	229.055	629.668	829.271	178.469	446.748	1013.397	436.223	510.287
64	0.21000	1059.205	425.989	925.462	1186.070	597.575	566.416	0.000	0.000	0.000	1080.587	668.600	44.694	1034.131	228.774	629.540	830.543	177.226	445.950	1013.431	436.074	510.277
65	0.21333	1059.269	426.046	925.461	1185.784	597.746	566.371	0.000	0.000	0.000	1080.410	668.676	44.749	1034.673	228.511	629.448	831.830	175.986	445.230	1013.481	435.881	510.252
66	0.21667	1059.348	426.107	925.451	1185.447	597.968	566.373	0.000	0.000	0.000	1080.248	668.686	44.708	1035.248	228.126	629.169	833.203	174.717	444.566	1013.512	435.709	510.254
67	0.22000	1059.416	426.174	925.408	1185.156	598.146	566.329	0.000	0.000	0.000	1080.092	668.707	44.677	1035.811	227.832	629.046	834.535	173.432	443.679	1013.547	435.585	510.259
68	0.22333	1059.497	426.226	925.400	1184.873	598.316	566.253	0.000	0.000	0.000	1079.948	668.794	44.622	1036.371	227.515	628.907	835.953	172.126	442.968	1013.575	435.388	510.240
69	0.22667	1059.583	426.292	925.378	1184.584	598.524	566.251	0.000	0.000	0.000	1079.788	668.948	44.672	1036.987	227.234	628.753	837.352	170.812	442.162	1013.624	435.213	510.215
70	0.23000	1059.662	426.335	925.375	1184.270	598.759	566.241	0.000	0.000	0.000	1079.630	669.068	44.672	1037.667	226.961	628.695	838.773	169.505	441.406	1013.655	435.031	510.198
71	0.23333	1059.762	426.392	925.331	1183.970	598.934	566.183	0.000	0.000	0.000	1079.471	669.087	44.596	1038.303	226.726	628.653	840.235	168.160	440.656	1013.694	434.826	510.178
72	0.23667	1059.850	426.451	925.340	1183.668	599.078	566.113	0.000	0.000	0.000	1079.255	669.143	44.575	1038.950	226.495	628.628	841.684	166.850	439.856	1013.732	434.630	510.150
73	0.24000	1059.942	426.491	925.302	1183.327	599.266	566.042	0.000	0.000	0.000	1079.048	669.077	44.522	1039.574	226.184	628.521	843.186	165.505	439.108	1013.773	434.418	510.174
74	0.24333	1060.039	426.541	925.290	1183.009	599.497	566.000	0.000	0.000	0.000	1078.862	669.107	44.511	1040.232	225.819	628.384	844.664	164.184	438.273	1013.745	434.189	510.312
75	0.24667	1060.135	426.589	925.294	1182.738	599.682	565.957	0.000	0.000	0.000	1078.688	668.989	44.413	1040.902	225.506	628.249	846.197	162.885	437.475	1013.785	434.002	510.332
76	0.25000	1060.229	426.627	925.279	1182.440	599.859	565.919	0.000	0.000	0.000	1078.527	668.972	44.362	1041.519	225.199	628.151	847.743	161.565	436.561	1013.811	433.739	510.427
77	0.25333	1060.311	426.661	925.257	1182.094	600.054	565.901	0.000	0.000	0.000	1078.402	669.054	44.390	1042.256	224.995	628.151	849.323	160.336	435.621	1013.875	433.576	510.470
78	0.25667	1060.394	426.698	925.241	1181.724	600.251	565.888	0.000	0.000	0.000	1078.239	669.106	44.314	1042.928	224.673	628.011	850.909	159.026	434.786	1013.898	433.386	510.472
79	0.26000	1060.480	426.739	925.237	1181.441	600.429	565.839	0.000	0.000	0.000	1078.074	669.165	44.263	1043.569	224.343	627.832	852.520	157.681	433.881	1013.940	433.125	510.475
80	0.26333	1060.555	426.782	925.222	1181.125	600.581	565.827	0.000	0.000	0.000	1077.886	669.182	44.208	1044.201	224.073	627.727	854.124	156.388	432.936	1013.987	432.930	510.522
81	0.26667	1060.631	426.823	925.212	1180.764	600.811	565.809	0.000	0.000	0.000	1077.720	669.251	44.226	1044.830	223.692	627.451	855.874	155.054	432.144	1014.028	432.720	510.519
82	0.27000	1060.701	426.866	925.183	1180.424	600.980	565.796	0.000	0.000	0.000	1077.501	669.176	44.139	1045.494	223.362	627.235	857.492	153.774	431.088	1014.062	432.557	510.532
83	0.27333	1060.766	426.898	925.185	1180.125	601.180	565.731	0.000	0.000	0.000	1077.315	669.216	44.151	1046.147	223.061	627.044	859.253	152.447	430.178	1014.106	432.383	510.547
84	0.27667	1060.853	426.935	925.182	1179.798	601.399	565.707	0.000	0.000	0.000	1077.122	669.235	44.158	1046.810	222.785	626.855	861.090	151.128	429.190	1014.142	432.222	510.554
85	0.28000	1060.910	426.978	925.153	1179.476	601.660	565.736	0.000	0.000	0.000	1076.944	669.202	44.098	1047.508	222.537	626.706	863.003	149.794	428.264	1014.137	432.056	510.561
86	0.28333	1060.983	427.020	925.137	1179.163	601.815	565.717	0.000	0.000	0.000	1076.799	669.280	44.074	1048.213	222.284	626.534	864.835	148.490	427.190	1014.163	431.881	510.589
87	0.28667	1061.037	427.067	925.119	1178.864	601.969	565.664	0.000	0.000	0.000	1076.644	669.339	44.063	1048.903	221.967	626.355	866.782	147.183	426.227	1014.192	431.728	510.624
88	0.29000	1061.114	427.114	925.102	1178.501	602.190	565.672	0.000	0.000	0.000	1076.472	669.408	44.022	1049.631	221.754	626.301	868.721	145.957	425.099	1014.212	431.542	510.635
89	0.29333	1061.174	427.168	925.069	1178.162	602.385	565.695	0.000	0.000	0.000	1076.318	669.510	44.098	1050.383	221.485	626.244	870.779	144.654	424.146	1014.228	431.375	510.689
90	0.29667	1061.250	427.219	925.043	1177.901	602.537	565.667	0.000	0.000	0.000	1076.110	669.633	44.240	1051.087	221.182	626.042	872.784	143.353	423.055	1014.261	431.190	510.703
91	0.30000	1061.310	427.264	925.005	1177.585	602.689	565.651	0.000	0.000	0.000	1075.920	669.815	44.401	1051.786	220.915	625.875	874.877	142.034	422.008	1014.289	431.053	510.737
92	0.30333	1061.378	427.316	924.990	1177.218	602.888	565.670	0.000	0.000	0.000	1075.717	669.795	44.404	1052.475	220.656	625.678	876.870	140.907	420.795	1014.311	430.840	510.783
93	0.30667	1061.448	427.365	924.968	1176.885	603.067	565.677	0.000	0.000	0.000	1075.502	669.683	44.284	1053.157	220.351	625.475	879.079	139.629	419.803	1014.343	430.682	510.790
94	0.31000	1061.524	427.426	924.951	1176.605	603.213	565.661	0.000	0.000	0.000	1075.323	669.659	44.176	1053.820	220.105	625.327	881.308	138.273	418.686	1014.386	430.514	510.780
95	0.31333	1061.590	427.490	924.929	1176.304	603.421	565.644	0.000	0.000	0.000	1075.152	669.597	44.045	1054.495	219.856	625.181	883.511	137.070	417.588	1014.415	430.372	510.788
96	0.31667	1061.652	427.538	924.865	1175.949	603.655	565.633	0.000	0.000	0.000	1075.006	669.533	43.848	1055.155	219.494	624.920	885.813	135.753	416.571	1014.424	430.179	510.774
97	0.32000	1061.729	427.596	924.847	1175.642	603.827	565.623	0.000	0.000	0.000	1074.835	669.561	43.845	1055.843	219.145	624.696	888.095	134.519	415.353	1014.444	430.013	510.774
98	0.32333	1061.813	427.659	924.846	1175.339	603.948	565.590	0.000	0.000	0.000	1074.670	669.735	44.019	1056.489	218.861	624.571	890.478	133.268	414.207	1014.474	429.838	510.791
99	0.32667	1061.876	427.724	924.838	1174.991	604.148	565.631	0.000	0.000	0.000	1074.492	669.775	44.060	1057.173	218.571	624.395	892.854	131.987	413.046	1014.496	429.688	510.793
100	0.33000	1061.931	427.781	924.783	1174.677	604.362	565.689	0.000	0.000	0.000	1074.297	669.840	44.101	1057.822	218.344	624.211	895.335	130.752	411.959	1014.477	429.540	510.974
101	0.33333	1061.983	427.860	924.756	1174.368	604.536	565.688	0.000	0.000	0.000	1074.123	669.772	44.007	1058.506	218.085	624.018	897.810	129.499	410.775	1014.508	429.343	511.026
102	0.33667	1062.044	427.933	924.731	1174.072	604.684	565.689	0.000	0.000	0.000	1073.941	669.761	43.998	1059.193	217.786	623.742	900.329	128.313	409.624	1014.536	429.172	511.047
103	0.34000	1062.104	428.007	924.727	1173.697	604.882	565.742	0.000	0.000	0.000	1073.759	669.612	43.861	1059.867	217.506	623.511	902.835	127.136	408.401	1014.552	428.990	511.073
104	0.34333	1062.163	428.059	924.692	1173.352	605.076	565.740	0.000	0.000	0.000	1073.628	669.610	43.817	1060.594	217.179	623.297	905.430	125.988	407.203	1014.595	428.815	511.087
105	0.34667	1062.201	428.128	924.656	1173.085	605.280	565.750	0.000	0.000	0.000	1073.472	669.621	43.794	1061.266	216.964	623.119	908.069	124.827	405.893	1014.624	428.627	511.068
106	0.35000	1062.255	428.189	924.626	1172.779	605.440	565.747	0.000	0.000	0.000	1073.339	669.615	43.749	1061.939	216.709	622.897	910.695	123.784	404.601	1014.655	428.461	511.062
107	0.35333	1062.305	428.256	924.599	1172.406	605.665	565.763	0.000	0.000	0.000	1073.216	669.699	43.784	1062.643	216.531	622.670	913.406	122.687	403.311	1014.699	428.272	511.068
108	0.35667	1062.340	428.325	924.551	1172.084	605.876	565.697	0.000	0.000	0.000	1073.086	669.715	43.651	1063.334	216.285	622.370	916.159	121.694	401.970	1014.712	428.111	511.086
109	0.36000	1062.377	428.393	924.533	1171.775	606.031	565.650	0.000	0.000	0.000	1072.963	669.820	43.707	1064.169	216.186	622.325	918.981	120.672	400.664	1014.760	427.940	511.122
110	0.36333	1062.410	428.458	924.480	1171.459	606.248	565.683	0.000	0.000	0.000	1072.826	669.821	43.684	1064.842	215.957	622.105	921.811	119.741	399.363	1014.780	427.776	511.199
111	0.36667	1062.445	428.528	924.424	1171.112	606.493	565.693	0.000	0.000	0.000	1072.683	669.860	43.717	1065.528	215.737	621.881	924.632	118.827	397.964	1014.799	427.661	511.186
112	0.37000	1062.480	428.594	924.399	1170.800	606.676	565.692	0.000	0.000	0.000	1072.568	669.639	43.405	1066.274	215.533	621.644	927.536	117.846	396.606	1014.822	427.508	511.175
113	0.37333	1062.506	428.671	924.347	1170.476	606.829	565.680	0.000	0.000	0.000	1072.403	669.497	43.279	1066.965	215.339	621.385	930.393	117.042	395.198	1014.850	427.389	511.160
114	0.37667	1062.525	428.748	924.288	1170.144	607.016	565.698	0.000	0.000	0.000	1072.203	669.544	43.351	1067.633	215.088	621.071	933.330	116.207	393.783	1014.860	427.272	511.149
115	0.38000	1062.558	428.829	924.260	1169.815	607.200	565.680	0.000	0.000	0.000	1072.052	669.513	43.304	1068.308	214.866	620.855	936.323	115.317	392.430	1014.868	427.120	511.166
116	0.38333	1062.566	428.883	924.197	1169.529	607.362	565.654	0.000	0.000	0.000	1071.905	669.425	43.198	1068.982	214.624	620.584	939.313	114.507	391.040	1014.886	426.947	511.148
117	0.38667	1062.615	428.973	924.176	1169.208	607.475	565.631	0.000	0.000	0.000	1071.793	669.310	43.071	1069.654	214.441	620.323	942.434	113.656	389.958	1014.916	426.786	511.088
118	0.39000	1062.636	429.047	924.132	1168.820	607.554	565.574	0.000	0.000	0.000	1071.693	669.300	43.016	1070.278	214.144	619.952	945.604	112.951	388.552	1014.937	426.696	511.075
119	0.39333	1062.659	429.115	924.069	1168.480	607.707	565.551	0.000	0.000	0.000	1071.583	669.324	42.985	1070.990	214.014	619.813	948.754	112.201	387.332	1014.943	426.531	511.023
120	0.39667	1062.679	429.198	924.021	1168.198	607.849	565.451	0.000	0.000	0.000	1071.539	669.246	42.898	1071.565	213.729	619.465	951.791	111.598	385.796	1014.968	426.395	511.014
121	0.40000	1062.703	429.257	923.988	1167.897	607.995	565.398	0.000	0.000	0.000	1071.437	669.070	42.734	1072.234	213.569	619.260	954.927	110.963	384.410	1015.003	426.267	510.997
122	0.40333	1062.731	429.344	923.958	1167.536	608.158	565.409	0.000	0.000	0.000	1071.361	669.099	42.661	1072.879	213.403	619.013	958.005	110.418	382.905	1015.030	426.127	510.943
123	0.40667	1062.733	429.394	923.903	1167.162	608.322	565.385	0.000	0.000	0.000	1071.318	669.040	42.608	1073.490	213.223	618.737	961.206	109.819	381.594	1015.037	425.952	510.976
124	0.41000	1062.738	429.478	923.836	1166.864	608.465	565.352	0.000	0.000	0.000	1071.223	668.987	42.557	1074.229	212.950	618.374	964.415	109.275	380.180	1015.053	425.747	510.932
125	0.41333	1062.746	429.555	923.789	1166.539	608.664	565.393	0.000	0.000	0.000	1071.151	668.933	42.477	1074.841	212.859	618.275	967.686	108.844	378.783	1015.084	425.551	510.890
126	0.41667	1062.751	429.632	923.745	1166.191	608.888	565.434	0.000	0.000	0.000	1071.089	668.826	42.384	1075.455	212.612	617.949	970.951	108.383	377.414	1015.117	425.396	510.882
127	0.42000	1062.745	429.712	923.680	1165.869	609.054	565.394	0.000	0.000	0.000	1071.028	668.742	42.287	1076.113	212.503	617.685	974.248	107.998	375.964	1015.143	425.201	510.841
128	0.42333	1062.745	429.784	923.633	1165.512	609.168	565.385	0.000	0.000	0.000	1070.942	668.599	42.185	1076.748	212.303	617.384	977.503	107.648	374.496	1015.177	424.988	510.869
129	0.42667	1062.734	429.865	923.575	1165.174	609.360	565.415	0.000	0.000	0.000	1070.887	668.459	42.034	1077.388	212.148	617.115	980.811	107.289	373.117	1015.235	424.817	510.858
130	0.43000	1062.714	429.950	923.518	1164.816	609.550	565.430	0.000	0.000	0.000	1070.802	668.357	41.907	1078.042	211.917	616.737	984.128	106.974	371.727	1015.256	424.657	510.843
131	0.43333	1062.698	430.021	923.464	1164.483	609.717	565.366	0.000	0.000	0.000	1070.745	668.242	41.764	1078.747	211.798	616.497	987.482	106.719	370.399	1015.310	424.507	510.840
132	0.43667	1062.674	430.085	923.402	1164.143	609.846	565.370	0.000	0.000	0.000	1070.697	668.088	41.579	1079.462	211.590	616.206	990.842	106.517	368.968	1015.370	424.322	510.828
133	0.44000	1062.650	430.164	923.361	1163.783	610.007	565.404	0.000	0.000	0.000	1070.697	667.651	41.118	1080.197	211.489	616.014	994.144	106.453	367.460	1015.406	424.154	510.776
134	0.44333	1062.620	430.228	923.294	1163.429	610.192	565.357	0.000	0.000	0.000	1070.641	667.552	41.013	1080.925	211.353	615.788	997.535	106.204	366.236	1015.462	423.965	510.727
135	0.44667	1062.592	430.343	923.237	1163.123	610.326	565.289	0.000	0.000	0.000	1070.604	667.437	40.904	1081.628	211.123	615.391	1000.943	106.076	364.967	1015.528	423.778	510.667
136	0.45000	1062.546	430.403	923.180	1162.794	610.443	565.314	0.000	0.000	0.000	1070.547	667.337	40.832	1082.375	210.881	615.021	1004.260	106.078	363.488	1015.563	423.633	510.659
137	0.45333	1062.487	430.466	923.114	1162.425	610.553	565.301	0.000	0.000	0.000	1070.480	667.244	40.763	1083.073	210.724	614.738	1007.584	106.081	362.139	1015.589	423.453	510.615
138	0.45667	1062.434	430.545	923.064	1162.106	610.676	565.304	0.000	0.000	0.000	1070.444	667.131	40.648	1083.742	210.490	614.453	1010.984	106.151	360.795	1015.631	423.293	510.578
