NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	7
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 12:27:40	609719.33301372
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	Sternum X	Sternum Y	Sternum Z	
57	0.18667	1037.319	434.161	920.260	1173.658	625.718	570.560	0.000	0.000	0.000	1052.684	652.756	35.394	1026.887	255.600	627.137	0.000	0.000	0.000	0.000	0.000	0.000
58	0.19000	1037.323	434.192	920.263	1173.304	625.870	570.558	0.000	0.000	0.000	1052.297	653.127	35.778	1027.365	255.304	627.071	0.000	0.000	0.000	0.000	0.000	0.000
59	0.19333	1037.301	434.226	920.259	1172.908	626.032	570.529	0.000	0.000	0.000	1051.961	653.247	35.800	1027.880	254.947	626.885	0.000	0.000	0.000	0.000	0.000	0.000
60	0.19667	1037.304	434.243	920.242	1172.518	626.214	570.523	0.000	0.000	0.000	1051.651	653.225	35.739	1028.494	254.700	626.925	0.000	0.000	0.000	0.000	0.000	0.000
61	0.20000	1037.303	434.272	920.247	1172.148	626.363	570.505	0.000	0.000	0.000	1051.344	652.757	35.192	1029.068	254.391	626.856	0.000	0.000	0.000	0.000	0.000	0.000
62	0.20333	1037.295	434.297	920.228	1171.776	626.504	570.487	0.000	0.000	0.000	1050.956	652.798	35.081	1029.713	254.121	626.880	0.000	0.000	0.000	0.000	0.000	0.000
63	0.20667	1037.299	434.318	920.215	1171.374	626.698	570.461	0.000	0.000	0.000	1050.624	652.874	35.044	1030.374	253.939	627.040	0.000	0.000	0.000	0.000	0.000	0.000
64	0.21000	1037.300	434.324	920.212	1171.003	626.843	570.428	0.000	0.000	0.000	1050.227	653.475	35.566	1030.906	253.629	627.009	0.000	0.000	0.000	0.000	0.000	0.000
65	0.21333	1037.318	434.335	920.219	1170.625	626.895	570.344	0.000	0.000	0.000	1049.882	653.315	35.373	1031.470	253.303	626.943	0.000	0.000	0.000	0.000	0.000	0.000
66	0.21667	1037.314	434.346	920.210	1170.198	627.046	570.327	0.000	0.000	0.000	1049.524	653.096	35.039	1032.014	252.966	626.844	0.000	0.000	0.000	0.000	0.000	0.000
67	0.22000	1037.327	434.348	920.195	1169.835	627.164	570.310	0.000	0.000	0.000	1049.167	652.834	34.535	1032.606	252.685	626.822	0.000	0.000	0.000	0.000	0.000	0.000
68	0.22333	1037.338	434.348	920.199	1169.463	627.286	570.257	0.000	0.000	0.000	1048.828	652.915	34.529	1033.166	252.275	626.626	0.000	0.000	0.000	0.000	0.000	0.000
69	0.22667	1037.345	434.353	920.193	1169.091	627.409	570.192	0.000	0.000	0.000	1048.508	652.943	34.624	1034.104	252.245	626.865	0.000	0.000	0.000	0.000	0.000	0.000
70	0.23000	1037.353	434.361	920.188	1168.662	627.551	570.131	0.000	0.000	0.000	1048.178	652.703	34.304	1034.320	251.538	626.307	0.000	0.000	0.000	0.000	0.000	0.000
71	0.23333	1037.385	434.353	920.174	1168.308	627.667	570.068	0.000	0.000	0.000	1047.771	652.656	34.144	1034.866	251.222	626.243	0.000	0.000	0.000	0.000	0.000	0.000
72	0.23667	1037.412	434.345	920.172	1167.949	627.794	570.048	0.000	0.000	0.000	1047.400	652.827	34.082	1035.460	250.927	626.163	0.000	0.000	0.000	0.000	0.000	0.000
73	0.24000	1037.435	434.338	920.155	1167.538	627.960	570.023	0.000	0.000	0.000	1047.049	652.952	33.731	1036.054	250.621	626.044	0.000	0.000	0.000	0.000	0.000	0.000
74	0.24333	1037.452	434.316	920.138	1167.134	628.059	569.986	0.000	0.000	0.000	1046.723	652.865	33.594	1036.626	250.273	625.940	0.000	0.000	0.000	0.000	0.000	0.000
75	0.24667	1037.494	434.302	920.137	1166.807	628.194	569.975	0.000	0.000	0.000	1046.339	652.709	34.086	1037.237	249.914	625.793	0.000	0.000	0.000	0.000	0.000	0.000
76	0.25000	1037.535	434.284	920.133	1166.446	628.340	569.934	0.000	0.000	0.000	1045.929	652.907	34.192	1037.837	249.502	625.608	0.000	0.000	0.000	0.000	0.000	0.000
77	0.25333	1037.561	434.260	920.128	1166.038	628.496	569.894	0.000	0.000	0.000	1045.566	653.021	34.167	1038.483	249.095	625.462	0.000	0.000	0.000	0.000	0.000	0.000
78	0.25667	1037.613	434.237	920.109	1165.663	628.604	569.901	0.000	0.000	0.000	1045.142	653.331	34.164	1039.144	248.741	625.350	0.000	0.000	0.000	0.000	0.000	0.000
79	0.26000	1037.657	434.208	920.109	1165.282	628.661	569.814	0.000	0.000	0.000	1044.757	653.049	34.405	1039.925	248.395	625.286	0.000	0.000	0.000	0.000	0.000	0.000
80	0.26333	1037.704	434.183	920.091	1164.852	628.784	569.760	0.000	0.000	0.000	1044.437	652.909	33.684	1040.672	248.153	625.355	0.000	0.000	0.000	0.000	0.000	0.000
81	0.26667	1037.747	434.151	920.079	1164.452	628.920	569.765	0.000	0.000	0.000	1044.049	652.971	33.616	1041.280	247.704	625.095	0.000	0.000	0.000	0.000	0.000	0.000
82	0.27000	1037.796	434.116	920.061	1164.053	628.963	569.744	0.000	0.000	0.000	1043.616	653.322	34.258	1041.948	247.296	624.924	0.000	0.000	0.000	0.000	0.000	0.000
83	0.27333	1037.860	434.073	920.062	1163.624	629.115	569.668	0.000	0.000	0.000	1043.236	653.367	34.229	1042.678	246.995	624.875	0.000	0.000	0.000	0.000	0.000	0.000
84	0.27667	1037.921	434.033	920.049	1163.202	629.258	569.668	0.000	0.000	0.000	1042.870	653.074	33.847	1043.339	246.613	624.752	0.000	0.000	0.000	0.000	0.000	0.000
85	0.28000	1037.981	433.984	920.039	1162.811	629.335	569.674	0.000	0.000	0.000	1042.482	653.015	33.682	1044.024	246.182	624.516	0.000	0.000	0.000	0.000	0.000	0.000
86	0.28333	1038.057	433.937	920.045	1162.415	629.448	569.669	0.000	0.000	0.000	1042.093	653.380	33.649	1044.745	245.825	624.369	0.000	0.000	0.000	0.000	0.000	0.000
87	0.28667	1038.133	433.883	920.049	1161.990	629.600	569.670	0.000	0.000	0.000	1041.743	653.277	33.530	1045.474	245.522	624.236	0.000	0.000	0.000	0.000	0.000	0.000
88	0.29000	1038.229	433.829	920.056	1161.610	629.714	569.659	0.000	0.000	0.000	1041.344	653.068	33.340	1046.206	245.118	624.057	0.000	0.000	0.000	0.000	0.000	0.000
89	0.29333	1038.332	433.774	920.077	1161.218	629.797	569.620	0.000	0.000	0.000	1040.914	652.973	33.841	1046.901	244.759	623.934	0.000	0.000	0.000	0.000	0.000	0.000
90	0.29667	1038.418	433.706	920.076	1160.758	629.960	569.658	0.000	0.000	0.000	1040.530	652.832	33.296	1048.033	244.785	624.173	0.000	0.000	0.000	0.000	0.000	0.000
91	0.30000	1038.531	433.654	920.081	1160.361	630.060	569.680	0.000	0.000	0.000	1040.159	652.815	33.302	1048.346	244.091	623.721	0.000	0.000	0.000	0.000	0.000	0.000
92	0.30333	1038.643	433.591	920.083	1159.974	630.133	569.617	0.000	0.000	0.000	1039.770	652.889	33.057	1049.077	243.744	623.622	0.000	0.000	0.000	0.000	0.000	0.000
93	0.30667	1038.762	433.526	920.080	1159.513	630.219	569.605	0.000	0.000	0.000	1039.322	652.811	33.861	1049.770	243.332	623.446	0.000	0.000	0.000	0.000	0.000	0.000
94	0.31000	1038.859	433.463	920.071	1159.109	630.324	569.586	0.000	0.000	0.000	1038.970	652.696	33.233	1050.522	242.907	623.215	0.000	0.000	0.000	0.000	0.000	0.000
95	0.31333	1038.981	433.419	920.077	1158.723	630.395	569.565	0.000	0.000	0.000	1038.630	652.714	33.127	1051.291	242.549	623.090	0.000	0.000	0.000	0.000	0.000	0.000
96	0.31667	1039.077	433.357	920.086	1158.286	630.530	569.578	0.000	0.000	0.000	1038.191	652.997	33.441	1052.051	242.197	622.936	0.000	0.000	0.000	0.000	0.000	0.000
97	0.32000	1039.180	433.299	920.090	1157.844	630.595	569.496	0.000	0.000	0.000	1037.801	652.949	33.403	1052.838	241.772	622.736	0.000	0.000	0.000	0.000	0.000	0.000
98	0.32333	1039.303	433.252	920.098	1157.458	630.688	569.444	0.000	0.000	0.000	1037.453	652.612	33.323	1053.657	241.300	622.414	0.000	0.000	0.000	0.000	0.000	0.000
99	0.32667	1039.436	433.177	920.102	1157.075	630.795	569.462	0.000	0.000	0.000	1037.077	652.633	33.410	1054.448	240.949	622.153	0.000	0.000	0.000	0.000	0.000	0.000
100	0.33000	1039.583	433.121	920.119	1156.621	630.907	569.439	0.000	0.000	0.000	1036.754	652.781	33.541	1055.239	240.521	621.814	0.000	0.000	0.000	0.000	0.000	0.000
101	0.33333	1039.740	433.068	920.137	1156.217	631.009	569.415	0.000	0.000	0.000	1036.366	652.793	33.136	1056.387	240.466	621.897	0.000	0.000	0.000	0.000	0.000	0.000
102	0.33667	1039.882	432.997	920.124	1155.871	631.127	569.456	0.000	0.000	0.000	1035.966	652.556	32.903	1056.845	239.821	621.372	0.000	0.000	0.000	0.000	0.000	0.000
103	0.34000	1040.046	432.949	920.143	1155.468	631.235	569.479	0.000	0.000	0.000	1035.545	652.466	33.649	1057.676	239.410	621.084	0.000	0.000	0.000	0.000	0.000	0.000
104	0.34333	1040.200	432.901	920.149	1155.028	631.348	569.522	0.000	0.000	0.000	1035.236	652.404	33.584	1058.458	238.984	620.723	0.000	0.000	0.000	0.000	0.000	0.000
105	0.34667	1040.347	432.852	920.168	1154.629	631.410	569.522	0.000	0.000	0.000	1034.910	652.393	33.166	1059.682	238.930	620.751	0.000	0.000	0.000	0.000	0.000	0.000
106	0.35000	1040.480	432.811	920.184	1154.293	631.519	569.556	0.000	0.000	0.000	1034.508	652.198	33.222	1060.478	238.554	620.414	0.000	0.000	0.000	0.000	0.000	0.000
107	0.35333	1040.636	432.744	920.212	1153.868	631.665	569.627	0.000	0.000	0.000	1034.096	652.420	33.460	1061.271	238.211	620.171	0.000	0.000	0.000	0.000	0.000	0.000
108	0.35667	1040.790	432.691	920.183	1153.439	631.679	569.608	0.000	0.000	0.000	1033.742	652.251	33.300	1062.027	237.832	619.892	0.000	0.000	0.000	0.000	0.000	0.000
109	0.36000	1040.977	432.642	920.245	1153.090	631.713	569.638	0.000	0.000	0.000	1033.435	652.102	33.191	1062.830	237.502	619.654	0.000	0.000	0.000	0.000	0.000	0.000
110	0.36333	1041.163	432.587	920.231	1152.682	631.802	569.686	0.000	0.000	0.000	1033.020	652.121	33.334	1063.311	236.934	619.133	0.000	0.000	0.000	0.000	0.000	0.000
111	0.36667	1041.348	432.530	920.250	1152.262	631.931	569.701	0.000	0.000	0.000	1032.605	652.104	33.369	1064.137	236.678	618.918	0.000	0.000	0.000	0.000	0.000	0.000
112	0.37000	1041.533	432.471	920.272	1151.898	631.964	569.688	0.000	0.000	0.000	1032.245	652.152	32.845	1064.902	236.358	618.701	0.000	0.000	0.000	0.000	0.000	0.000
113	0.37333	1041.700	432.425	920.281	1151.554	632.018	569.721	0.000	0.000	0.000	1031.886	652.018	33.477	1066.017	236.218	618.600	0.000	0.000	0.000	0.000	0.000	0.000
114	0.37667	1041.875	432.385	920.334	1151.174	632.111	569.746	0.000	0.000	0.000	1031.533	651.868	33.078	1066.500	235.707	618.149	0.000	0.000	0.000	0.000	0.000	0.000
115	0.38000	1042.047	432.342	920.348	1150.789	632.231	569.730	0.000	0.000	0.000	1031.120	651.754	32.992	1067.318	235.443	617.927	0.000	0.000	0.000	0.000	0.000	0.000
116	0.38333	1042.256	432.309	920.390	1150.433	632.271	569.732	0.000	0.000	0.000	1030.748	651.715	33.212	1068.096	235.146	617.599	0.000	0.000	0.000	0.000	0.000	0.000
117	0.38667	1042.471	432.261	920.401	1150.093	632.352	569.782	0.000	0.000	0.000	1030.347	651.916	33.423	1068.861	234.859	617.288	0.000	0.000	0.000	0.000	0.000	0.000
118	0.39000	1042.707	432.218	920.432	1149.729	632.467	569.796	0.000	0.000	0.000	1030.004	651.851	33.526	1069.619	234.531	616.964	0.000	0.000	0.000	0.000	0.000	0.000
119	0.39333	1042.935	432.169	920.459	1149.361	632.543	569.851	0.000	0.000	0.000	1029.596	651.653	33.370	1070.420	234.173	616.621	0.000	0.000	0.000	0.000	0.000	0.000
120	0.39667	1043.143	432.139	920.485	1149.001	632.611	569.908	0.000	0.000	0.000	1029.187	651.497	33.265	1071.521	234.173	616.579	0.000	0.000	0.000	0.000	0.000	0.000
121	0.40000	1043.352	432.101	920.517	1148.667	632.642	569.929	0.000	0.000	0.000	1028.813	651.778	33.000	1071.943	233.689	616.019	0.000	0.000	0.000	0.000	0.000	0.000
122	0.40333	1043.589	432.064	920.551	1148.309	632.735	570.005	0.000	0.000	0.000	1028.455	651.643	32.952	1072.713	233.459	615.764	0.000	0.000	0.000	0.000	0.000	0.000
123	0.40667	1043.823	432.026	920.574	1147.944	632.788	570.025	0.000	0.000	0.000	1028.062	651.436	33.461	1073.464	233.239	615.552	0.000	0.000	0.000	0.000	0.000	0.000
124	0.41000	1044.099	431.992	920.624	1147.630	632.810	570.046	0.000	0.000	0.000	1027.647	651.329	33.425	1074.213	232.835	615.005	0.000	0.000	0.000	0.000	0.000	0.000
125	0.41333	1044.357	431.955	920.660	1147.298	632.821	570.038	0.000	0.000	0.000	1027.272	651.381	33.192	1074.986	232.680	614.783	0.000	0.000	0.000	0.000	0.000	0.000
126	0.41667	1044.616	431.911	920.700	1146.953	632.913	570.084	0.000	0.000	0.000	1026.929	651.303	33.275	1075.710	232.413	614.441	0.000	0.000	0.000	0.000	0.000	0.000
127	0.42000	1044.856	431.886	920.740	1146.609	633.008	570.102	0.000	0.000	0.000	1026.474	651.419	33.506	1076.738	232.328	614.312	0.000	0.000	0.000	0.000	0.000	0.000
128	0.42333	1045.117	431.845	920.755	1146.294	633.060	570.102	0.000	0.000	0.000	1026.081	651.218	33.392	1077.213	232.005	613.902	0.000	0.000	0.000	0.000	0.000	0.000
129	0.42667	1045.405	431.814	920.800	1145.988	633.082	570.096	0.000	0.000	0.000	1025.717	651.102	33.292	1077.988	231.635	613.374	0.000	0.000	0.000	0.000	0.000	0.000
130	0.43000	1045.710	431.771	920.821	1145.652	633.086	570.100	0.000	0.000	0.000	1025.341	651.243	33.628	1078.741	231.450	613.145	0.000	0.000	0.000	0.000	0.000	0.000
131	0.43333	1045.999	431.744	920.869	1145.317	633.184	570.108	0.000	0.000	0.000	1024.928	651.377	33.304	1079.500	231.268	612.838	0.000	0.000	0.000	0.000	0.000	0.000
132	0.43667	1046.276	431.713	920.922	1145.011	633.292	570.129	0.000	0.000	0.000	1024.538	651.117	33.148	1080.300	231.042	612.527	0.000	0.000	0.000	0.000	0.000	0.000
133	0.44000	1046.567	431.699	920.972	1144.712	633.345	570.121	0.000	0.000	0.000	1024.166	650.983	33.638	1081.015	230.836	612.218	0.000	0.000	0.000	0.000	0.000	0.000
134	0.44333	1046.901	431.675	921.025	1144.401	633.379	570.170	0.000	0.000	0.000	1023.816	651.217	33.730	1081.799	230.453	611.648	0.000	0.000	0.000	0.000	0.000	0.000
135	0.44667	1047.239	431.655	921.064	1144.071	633.423	570.255	0.000	0.000	0.000	1023.426	651.150	33.621	1082.544	230.278	611.317	0.000	0.000	0.000	0.000	0.000	0.000
136	0.45000	1047.564	431.631	921.104	1143.766	633.526	570.319	0.000	0.000	0.000	1023.021	651.121	33.583	1083.344	230.040	610.931	0.000	0.000	0.000	0.000	0.000	0.000
137	0.45333	1047.869	431.615	921.154	1143.470	633.601	570.394	0.000	0.000	0.000	1022.636	651.018	33.772	1084.079	229.856	610.571	0.000	0.000	0.000	0.000	0.000	0.000
138	0.45667	1048.186	431.588	921.202	1143.200	633.637	570.415	0.000	0.000	0.000	1022.271	650.972	33.839	1084.855	229.597	610.097	0.000	0.000	0.000	0.000	0.000	0.000
139	0.46000	1048.538	431.565	921.230	1142.897	633.652	570.447	0.000	0.000	0.000	1021.954	650.789	33.815	1085.614	229.401	609.698	0.000	0.000	0.000	0.000	0.000	0.000
