NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 12:50:44	611103.78351429
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	1042.095	410.685	918.822	1212.040	591.943	568.257	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	795.055	237.086	458.592	538.389	381.064	510.411	1025.256	451.842	503.010
2	0.00333	1042.015	410.742	918.792	1212.013	591.952	568.238	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	795.175	237.106	458.737	538.378	380.874	511.018	1025.329	451.833	503.017
3	0.00667	1041.940	410.783	918.769	1212.016	592.005	568.242	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	795.305	237.107	458.903	538.430	380.700	511.681	1025.378	451.788	503.020
4	0.01000	1041.852	410.820	918.728	1211.426	590.603	566.955	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	795.476	237.095	459.083	538.508	380.504	512.303	1025.452	451.744	503.043
5	0.01333	1041.773	410.860	918.685	1211.413	590.656	566.957	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	795.642	237.061	459.226	538.585	380.270	512.986	1025.503	451.723	503.073
6	0.01667	1041.692	410.886	918.646	1211.405	590.717	566.965	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	795.827	237.024	459.397	538.705	380.054	513.680	1025.549	451.653	503.112
7	0.02000	1041.613	410.920	918.624	1211.401	590.791	566.975	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	796.013	236.977	459.549	538.924	379.793	514.435	1025.641	451.622	503.145
8	0.02333	1041.279	410.913	918.387	1210.904	590.660	566.532	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	796.213	236.892	459.693	539.027	379.493	515.214	1025.312	451.608	502.868
9	0.02667	1040.953	411.129	918.192	1210.869	590.764	566.404	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	795.928	237.268	459.440	539.059	379.475	515.769	1025.283	451.885	502.570
10	0.03000	1040.853	411.151	918.154	1210.901	590.785	566.515	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	796.188	237.154	459.606	539.376	379.173	516.727	1025.364	451.833	502.587
11	0.03333	1041.058	411.072	918.440	1211.071	590.692	566.719	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	796.925	236.929	460.626	539.837	378.838	517.982	1025.822	451.237	503.397
12	0.03667	1040.969	411.069	918.428	1211.046	590.758	566.682	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	797.211	236.778	460.854	540.273	378.495	518.952	1025.953	451.126	503.428
13	0.04000	1040.876	411.085	918.410	1211.017	590.811	566.653	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	797.509	236.587	460.986	540.923	378.121	520.282	1026.008	451.039	503.485
14	0.04333	1040.793	411.120	918.386	1210.986	590.943	566.645	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	797.864	235.904	460.822	541.548	377.627	521.397	1026.114	450.917	503.529
15	0.04667	1040.694	411.149	918.363	1210.970	591.058	566.615	0.000	0.000	0.000	0.000	0.000	0.000	1015.523	246.034	624.577	798.183	235.683	460.898	542.136	377.256	522.544	1026.208	450.863	503.634
16	0.05000	1040.595	411.178	918.330	1210.922	591.159	566.602	0.000	0.000	0.000	0.000	0.000	0.000	1015.894	245.923	624.672	798.516	235.436	460.925	542.757	376.857	523.651	1026.288	450.777	503.728
