NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 12:52:25	611204.73094710
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	1059.672	429.698	918.650	1210.189	597.136	559.634	0.000	0.000	0.000	1131.569	672.503	28.070	1014.363	254.115	623.368	797.798	231.928	457.423	533.813	367.782	507.808	1024.987	454.644	500.424
2	0.00333	1059.539	429.749	918.661	1210.070	597.204	559.656	0.000	0.000	0.000	1131.418	672.582	28.096	1014.508	254.149	623.378	797.868	231.872	457.220	533.974	367.563	508.182	1024.935	454.638	500.445
3	0.00667	1059.382	429.789	918.655	1209.933	597.299	559.672	0.000	0.000	0.000	1131.286	672.657	28.149	1014.562	254.137	623.341	797.984	231.804	457.071	534.105	367.344	508.502	1024.892	454.656	500.433
4	0.01000	1059.226	429.842	918.649	1209.798	597.397	559.698	0.000	0.000	0.000	1131.145	672.816	28.241	1015.004	253.351	624.124	798.123	231.723	456.949	534.269	367.124	508.910	1024.781	454.636	500.578
5	0.01333	1059.073	429.877	918.639	1209.674	597.493	559.721	0.000	0.000	0.000	1131.000	672.934	28.243	1014.809	253.971	623.199	798.278	231.623	456.822	534.472	366.912	509.310	1024.728	454.624	500.559
6	0.01667	1058.920	429.925	918.610	1209.510	597.583	559.688	0.000	0.000	0.000	1130.862	673.109	28.310	1014.855	253.962	623.208	798.433	231.508	456.702	534.714	366.641	509.723	1024.686	454.609	500.570
7	0.02000	1058.766	429.957	918.576	1209.345	597.639	559.641	0.000	0.000	0.000	1130.614	673.144	28.300	1015.050	253.878	623.142	798.603	231.373	456.586	535.015	366.384	510.168	1024.637	454.584	500.571
8	0.02333	1058.207	430.154	918.268	1208.718	597.550	559.237	0.000	0.000	0.000	1129.524	671.786	27.025	1014.238	254.437	622.626	798.243	231.748	456.000	534.894	366.313	510.300	1023.831	454.827	500.127
9	0.02667	1058.201	430.358	918.263	1208.488	597.797	559.034	0.000	0.000	0.000	1129.544	672.320	27.561	1014.491	254.468	622.301	798.594	231.621	456.045	535.385	366.048	510.853	1023.958	454.894	499.793
10	0.03000	1058.065	430.397	918.250	1208.584	598.225	559.614	0.000	0.000	0.000	1129.300	672.238	27.455	1015.133	253.699	623.158	799.324	231.108	456.836	535.711	365.714	511.358	1024.240	454.364	500.628
11	0.03333	1058.101	430.114	918.524	1208.406	597.866	559.614	0.000	0.000	0.000	1129.030	672.155	27.284	1015.299	253.605	623.196	799.486	231.018	456.731	536.091	365.356	512.063	1024.181	454.306	500.630
12	0.03667	1057.950	430.117	918.537	1208.236	597.970	559.609	0.000	0.000	0.000	1128.786	672.183	27.179	1015.697	251.254	625.150	799.714	230.805	456.560	536.553	365.079	512.668	1024.119	454.294	500.670
13	0.04000	1057.819	430.135	918.561	1208.066	598.127	559.628	0.000	0.000	0.000	1128.556	672.326	27.239	1015.764	253.280	623.655	799.805	230.666	456.148	536.997	364.748	513.207	1024.055	454.226	500.681
14	0.04333	1057.666	430.148	918.556	1207.905	598.312	559.631	0.000	0.000	0.000	1128.297	672.494	27.364	1016.065	250.889	625.039	800.090	230.123	455.735	537.486	364.287	513.536	1023.994	454.206	500.710
15	0.04667	1057.529	430.166	918.564	1207.736	598.439	559.596	0.000	0.000	0.000	1128.072	672.656	27.456	1016.102	252.980	623.623	800.360	229.842	455.571	538.031	363.913	514.059	1023.934	454.159	500.727
16	0.05000	1057.387	430.178	918.545	1207.562	598.574	559.595	0.000	0.000	0.000	1127.802	672.647	27.371	1016.404	250.786	625.113	800.639	229.521	455.413	538.611	363.587	514.731	1023.906	454.107	500.748
17	0.05333	1057.276	430.195	918.554	1207.392	598.745	559.578	0.000	0.000	0.000	1127.478	672.578	27.148	1016.606	250.705	625.121	800.990	229.144	455.261	539.233	363.185	515.416	1023.833	454.056	500.728
18	0.05667	1057.163	430.210	918.545	1207.183	598.898	559.591	0.000	0.000	0.000	1127.136	672.671	27.099	1016.751	250.607	625.157	801.315	228.781	455.065	539.892	362.841	516.082	1023.767	454.014	500.769
19	0.06000	1057.058	430.225	918.549	1206.984	599.047	559.582	0.000	0.000	0.000	1126.825	672.838	27.212	1016.989	250.507	625.153	801.644	228.421	454.850	540.565	362.415	516.729	1023.719	453.974	500.783
20	0.06333	1056.952	430.227	918.537	1206.766	599.215	559.574	0.000	0.000	0.000	1126.541	673.012	27.296	1017.260	250.401	625.139	801.999	227.984	454.595	541.274	361.945	517.445	1023.653	453.900	500.792
