NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 12:46:30	610849.62450869
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	1047.177	425.873	918.300	1185.434	614.685	561.312	0.000	0.000	0.000	1045.133	678.188	36.536	1018.162	259.465	625.101	0.000	0.000	0.000	536.537	364.020	513.969	1014.902	458.355	501.428
2	0.00333	1047.233	425.728	918.297	1185.127	613.931	560.596	0.000	0.000	0.000	1044.844	678.078	36.448	1018.417	259.281	625.090	0.000	0.000	0.000	537.141	363.630	515.080	1014.944	458.308	501.507
3	0.00667	1047.279	425.568	918.284	1185.300	614.876	561.345	0.000	0.000	0.000	1044.594	678.258	36.673	1018.743	259.278	625.085	0.000	0.000	0.000	537.746	363.285	516.042	1014.991	458.241	501.549
4	0.01000	1047.339	425.425	918.284	1185.237	614.963	561.342	0.000	0.000	0.000	1044.304	678.317	36.767	1019.492	258.843	625.819	0.000	0.000	0.000	538.368	362.816	517.137	1015.023	458.177	501.606
5	0.01333	1047.400	425.267	918.289	1185.181	615.048	561.335	0.000	0.000	0.000	1043.998	678.262	36.737	1019.781	258.701	625.871	0.000	0.000	0.000	539.064	362.355	518.290	1015.001	458.099	501.758
6	0.01667	1047.469	425.122	918.272	1185.106	615.144	561.307	0.000	0.000	0.000	1043.606	678.254	36.757	1020.136	258.457	625.846	0.000	0.000	0.000	539.802	361.916	519.461	1014.821	458.313	502.090
7	0.02000	1047.530	424.994	918.278	1185.029	615.242	561.300	0.000	0.000	0.000	1043.202	678.445	37.102	1020.488	258.289	625.791	0.000	0.000	0.000	540.791	361.384	520.966	1014.826	458.246	502.171
8	0.02333	1047.102	425.036	917.901	1184.446	615.159	560.825	0.000	0.000	0.000	1042.059	677.114	35.932	1019.884	259.114	625.241	0.000	0.000	0.000	541.275	361.009	522.083	1013.986	458.535	501.992
9	0.02667	1047.314	425.148	917.877	1184.229	615.368	560.558	0.000	0.000	0.000	1041.981	677.699	36.508	1020.991	258.462	625.599	0.000	0.000	0.000	542.172	360.619	523.188	1013.973	458.586	501.792
10	0.03000	1047.362	425.034	917.844	1184.119	615.464	560.530	0.000	0.000	0.000	1041.644	677.643	36.551	1022.797	257.881	624.866	0.000	0.000	0.000	543.028	360.056	524.382	1013.954	458.528	501.829
11	0.03333	1047.607	424.613	918.147	1184.447	615.602	561.310	0.000	0.000	0.000	1041.280	677.356	36.337	1021.856	257.731	625.098	0.000	0.000	0.000	543.954	359.346	525.940	1014.430	458.542	503.152
12	0.03667	1047.661	424.503	918.138	1184.343	615.704	561.282	0.000	0.000	0.000	1040.878	677.431	36.449	1022.226	257.545	625.109	0.000	0.000	0.000	544.921	358.648	526.961	1014.790	457.737	502.777
13	0.04000	1047.698	424.391	918.135	1184.239	615.809	561.278	0.000	0.000	0.000	1040.555	677.414	36.365	1022.713	257.314	624.982	0.000	0.000	0.000	545.956	358.034	528.309	1014.811	457.571	502.760
14	0.04333	1047.735	424.290	918.124	1184.108	615.933	561.273	0.000	0.000	0.000	1040.231	677.470	36.393	1024.580	257.083	624.568	0.000	0.000	0.000	547.074	357.395	529.687	1014.840	457.456	502.798
15	0.04667	1047.774	424.206	918.118	1183.973	616.033	561.238	0.000	0.000	0.000	1039.853	677.377	36.387	1023.420	257.009	625.060	0.000	0.000	0.000	548.197	356.788	531.027	1014.898	457.343	502.902
16	0.05000	1047.824	424.135	918.115	1183.836	616.133	561.231	0.000	0.000	0.000	1039.433	677.389	36.334	1023.818	254.388	626.560	0.000	0.000	0.000	549.451	356.092	532.524	1014.893	457.146	503.005
17	0.05333	1047.854	424.069	918.100	1183.682	616.241	561.195	0.000	0.000	0.000	1039.000	677.511	36.657	1024.415	256.525	625.069	0.000	0.000	0.000	550.725	355.373	533.973	1014.915	457.005	503.035
18	0.05667	1047.880	424.008	918.107	1183.489	616.333	561.148	0.000	0.000	0.000	1038.676	677.512	36.755	1024.921	256.374	625.043	0.000	0.000	0.000	552.081	354.642	535.440	1014.923	456.872	503.102
19	0.06000	1047.930	423.955	918.105	1183.300	616.458	561.127	0.000	0.000	0.000	1038.310	677.708	37.023	1026.361	256.085	624.963	0.000	0.000	0.000	553.510	353.863	536.920	1014.963	456.723	503.135
20	0.06333	1047.949	423.912	918.095	1183.109	616.583	561.101	0.000	0.000	0.000	1037.895	677.598	36.944	1026.932	255.918	624.924	0.000	0.000	0.000	554.929	353.097	538.363	1014.975	456.556	503.186
21	0.06667	1047.984	423.882	918.099	1182.941	616.704	561.070	0.000	0.000	0.000	1037.475	677.333	36.798	1027.208	255.445	625.208	0.000	0.000	0.000	556.387	352.265	539.802	1014.991	456.397	503.238
22	0.07000	1048.007	423.847	918.084	1182.748	616.844	561.066	0.000	0.000	0.000	1037.081	677.489	36.852	1027.667	255.208	625.152	0.000	0.000	0.000	557.901	351.467	541.209	1015.023	456.204	503.261
23	0.07333	1048.050	423.828	918.078	1182.539	616.958	561.000	0.000	0.000	0.000	1036.743	677.437	36.753	1028.244	255.183	625.420	0.000	0.000	0.000	559.471	350.644	542.638	1014.953	456.069	503.479
24	0.07667	1048.069	423.810	918.049	1182.348	617.132	560.924	0.000	0.000	0.000	1036.371	677.253	36.516	1028.699	255.048	625.465	0.000	0.000	0.000	561.104	349.785	544.158	1014.975	455.902	503.540
25	0.08000	1048.103	423.804	918.041	1182.119	617.278	560.861	0.000	0.000	0.000	1035.907	677.257	36.651	1029.137	254.896	625.399	0.000	0.000	0.000	562.785	348.913	545.604	1014.985	455.738	503.638
26	0.08333	1048.131	423.799	918.034	1181.882	617.446	560.868	0.000	0.000	0.000	1035.521	677.179	36.474	1029.533	254.750	625.291	0.000	0.000	0.000	564.520	348.031	547.111	1015.005	455.583	503.659
27	0.08667	1048.167	423.789	918.001	1181.641	617.572	560.823	0.000	0.000	0.000	1035.118	677.415	36.937	1030.051	254.667	625.356	0.000	0.000	0.000	566.281	347.201	548.492	1015.034	455.404	503.653
28	0.09000	1048.202	423.796	917.983	1181.438	617.738	560.817	0.000	0.000	0.000	1034.747	677.472	37.007	1030.516	254.475	625.225	0.000	0.000	0.000	568.111	346.291	549.989	1015.063	455.189	503.714
29	0.09333	1048.231	423.802	917.953	1181.183	617.903	560.746	0.000	0.000	0.000	1034.306	677.336	36.954	1031.005	254.239	625.021	0.000	0.000	0.000	569.939	345.375	551.401	1015.080	455.054	503.711
30	0.09667	1048.277	423.805	917.959	1180.919	618.061	560.731	0.000	0.000	0.000	1033.931	677.118	36.779	1031.447	254.054	625.004	0.000	0.000	0.000	571.826	344.396	552.802	1015.108	454.846	503.735
31	0.10000	1048.321	423.816	917.938	1180.665	618.204	560.699	0.000	0.000	0.000	1033.591	676.997	36.708	1031.925	253.889	624.961	0.000	0.000	0.000	573.780	343.387	554.246	1015.135	454.687	503.790
32	0.10333	1048.367	423.832	917.915	1180.394	618.327	560.696	0.000	0.000	0.000	1033.182	677.218	36.829	1032.432	253.707	624.923	0.000	0.000	0.000	575.790	342.396	555.700	1015.182	454.487	503.817
33	0.10667	1048.422	423.849	917.921	1180.123	618.477	560.632	0.000	0.000	0.000	1032.786	677.071	36.652	1032.713	253.139	624.625	0.000	0.000	0.000	577.786	341.385	557.138	1015.200	454.280	503.811
34	0.11000	1048.464	423.857	917.885	1179.817	618.641	560.600	0.000	0.000	0.000	1032.362	676.946	36.617	1033.526	253.356	624.833	0.000	0.000	0.000	579.862	340.325	558.497	1015.233	454.111	503.857
35	0.11333	1048.532	423.876	917.871	1179.537	618.809	560.594	0.000	0.000	0.000	1031.977	676.985	36.620	1034.060	253.162	624.816	0.000	0.000	0.000	581.957	339.266	559.868	1015.288	453.931	503.918
36	0.11667	1048.579	423.882	917.853	1179.250	618.984	560.587	0.000	0.000	0.000	1031.561	677.261	37.035	1034.683	253.040	624.881	0.000	0.000	0.000	584.103	338.164	561.184	1015.317	453.727	503.964
37	0.12000	1048.644	423.901	917.830	1178.965	619.152	560.550	0.000	0.000	0.000	1031.171	677.151	36.942	1035.260	252.771	624.813	0.000	0.000	0.000	586.296	337.026	562.536	1015.372	453.539	503.984
38	0.12333	1048.694	423.914	917.794	1178.654	619.353	560.524	0.000	0.000	0.000	1030.717	676.870	36.750	1035.808	252.496	624.736	0.000	0.000	0.000	588.522	335.892	563.925	1015.424	453.349	504.007
39	0.12667	1048.764	423.942	917.787	1178.310	619.554	560.528	0.000	0.000	0.000	1030.345	676.874	36.864	1036.369	252.095	624.558	0.000	0.000	0.000	590.768	334.701	565.191	1015.439	453.109	503.995
