NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 12:14:28	608927.77494270
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	1053.781	417.847	918.296	1233.816	576.766	563.012	0.000	0.000	0.000	1035.980	653.497	125.818	1021.248	242.948	629.113	800.944	233.676	466.945	544.646	377.015	520.228	1036.752	449.148	508.580
2	0.00333	1053.637	417.822	918.285	1233.688	576.931	562.992	0.000	0.000	0.000	1035.382	654.333	127.553	1021.523	242.832	629.203	801.357	233.438	466.744	545.424	376.717	521.238	1036.779	449.056	508.625
3	0.00667	1053.478	417.792	918.296	1233.581	577.098	562.935	0.000	0.000	0.000	1034.951	653.457	128.148	1023.263	242.953	628.854	801.764	233.143	466.511	546.302	376.448	522.385	1036.768	449.016	508.666
4	0.01000	1053.312	417.764	918.262	1233.751	578.899	563.740	0.000	0.000	0.000	1034.427	654.146	129.946	1023.561	242.774	628.870	802.184	232.836	466.187	547.239	376.155	523.444	1036.762	448.979	508.732
5	0.01333	1053.132	417.744	918.218	1233.653	579.096	563.708	0.000	0.000	0.000	1033.700	654.758	131.737	1022.784	242.444	629.014	802.620	232.494	465.748	548.251	375.929	524.612	1036.751	448.940	508.771
6	0.01667	1052.953	417.710	918.159	1233.563	579.318	563.679	0.000	0.000	0.000	1033.302	653.421	132.289	1023.112	242.300	629.039	803.067	232.126	465.370	549.372	375.613	525.815	1036.712	448.875	508.836
7	0.02000	1052.766	417.698	918.125	1233.498	579.601	563.729	0.000	0.000	0.000	1032.589	654.360	134.516	1023.495	242.173	629.035	803.529	231.735	465.004	550.604	375.349	527.170	1036.711	448.822	508.845
8	0.02333	1052.540	417.657	918.041	1233.373	579.737	563.615	0.000	0.000	0.000	1032.150	653.430	135.346	1023.830	242.013	629.079	804.020	231.337	464.549	551.939	375.032	528.550	1036.698	448.780	508.887
9	0.02667	1051.884	417.911	917.523	1232.827	580.179	563.321	0.000	0.000	0.000	1030.633	653.066	136.351	1025.373	242.193	628.384	803.968	231.349	463.532	553.017	375.117	529.787	1035.914	448.717	508.446
10	0.03000	1051.836	417.999	917.615	1232.713	580.430	563.275	0.000	0.000	0.000	1029.996	653.467	138.535	1025.913	242.027	628.453	804.635	230.853	463.240	554.572	374.820	531.291	1035.892	448.641	508.474
