NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	7
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 11:40:35	606895.07101036
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	Sternum X	Sternum Y	Sternum Z	
25	0.08000	1042.867	431.002	920.912	1194.809	596.299	564.020	0.000	0.000	0.000	1057.882	674.555	41.867	1015.405	243.331	624.644	802.750	216.889	463.818	1014.160	448.944	505.788
26	0.08333	1042.825	431.031	920.918	1194.557	596.476	564.013	0.000	0.000	0.000	1057.586	674.578	41.920	1015.705	243.136	624.617	803.275	216.092	463.527	1014.111	448.843	505.861
27	0.08667	1042.759	431.044	920.894	1194.286	596.652	564.017	0.000	0.000	0.000	1057.316	674.602	41.911	1015.968	242.937	624.598	803.857	215.250	463.330	1014.056	448.705	505.925
28	0.09000	1042.724	431.082	920.898	1193.984	596.846	564.017	0.000	0.000	0.000	1057.039	674.655	41.920	1017.222	242.129	624.375	804.340	214.440	462.878	1014.022	448.577	505.905
29	0.09333	1042.669	431.102	920.866	1193.719	597.069	564.036	0.000	0.000	0.000	1056.720	674.560	41.848	1018.301	241.880	624.057	804.890	213.556	462.603	1013.985	448.456	505.877
30	0.09667	1042.615	431.144	920.866	1193.456	597.266	564.080	0.000	0.000	0.000	1056.344	674.625	41.845	1017.791	241.640	624.491	805.448	212.687	462.293	1013.974	448.304	505.856
31	0.10000	1042.563	431.164	920.865	1193.186	597.497	564.083	0.000	0.000	0.000	1055.979	674.674	41.878	1018.498	241.473	624.340	806.089	211.740	462.061	1013.951	448.142	505.802
32	0.10333	1042.501	431.203	920.844	1192.885	597.705	564.070	0.000	0.000	0.000	1055.640	674.812	42.051	1018.311	241.197	624.318	806.641	210.798	461.694	1013.911	447.999	505.783
33	0.10667	1042.436	431.220	920.839	1192.545	597.915	564.052	0.000	0.000	0.000	1055.354	674.706	41.904	1018.580	241.074	624.276	807.265	209.816	461.464	1013.887	447.847	505.726
34	0.11000	1042.370	431.240	920.828	1192.235	598.114	564.049	0.000	0.000	0.000	1054.998	674.656	41.759	1018.930	241.055	624.229	807.838	208.868	461.075	1013.862	447.720	505.707
35	0.11333	1042.302	431.279	920.810	1191.909	598.344	564.046	0.000	0.000	0.000	1054.597	674.485	41.553	1019.471	241.216	624.407	808.507	207.844	460.850	1013.818	447.547	505.689
36	0.11667	1042.219	431.301	920.796	1191.559	598.590	564.054	0.000	0.000	0.000	1054.239	674.573	41.588	1020.090	241.456	624.763	809.186	206.772	460.576	1013.789	447.430	505.665
37	0.12000	1042.151	431.315	920.796	1191.223	598.830	564.092	0.000	0.000	0.000	1053.861	674.874	41.851	1020.397	241.382	624.671	809.838	205.739	460.224	1013.734	447.298	505.663
38	0.12333	1042.065	431.345	920.765	1190.866	599.052	564.093	0.000	0.000	0.000	1053.522	674.866	42.019	1020.745	241.310	624.663	810.521	204.680	459.882	1013.698	447.154	505.637
39	0.12667	1041.976	431.376	920.746	1190.512	599.309	564.119	0.000	0.000	0.000	1053.133	674.412	41.215	1021.121	241.184	624.611	811.274	203.605	459.563	1013.654	447.017	505.624
40	0.13000	1041.887	431.397	920.729	1190.140	599.555	564.127	0.000	0.000	0.000	1052.690	674.605	41.635	1021.462	241.014	624.551	812.049	202.484	459.224	1013.606	446.828	505.597
41	0.13333	1041.781	431.410	920.698	1189.766	599.778	564.121	0.000	0.000	0.000	1052.330	674.578	41.602	1021.949	240.950	624.595	812.837	201.393	458.866	1013.555	446.690	505.596
42	0.13667	1041.693	431.429	920.672	1189.411	600.031	564.123	0.000	0.000	0.000	1051.978	674.581	41.648	1022.370	240.869	624.640	813.621	200.269	458.493	1013.488	446.539	505.641
43	0.14000	1041.609	431.461	920.648	1188.975	600.283	564.095	0.000	0.000	0.000	1051.596	674.181	41.232	1022.771	240.692	624.541	814.501	199.101	458.107	1013.441	446.363	505.618
44	0.14333	1041.506	431.471	920.625	1188.612	600.537	564.134	0.000	0.000	0.000	1051.140	674.234	41.324	1023.218	240.574	624.554	815.378	197.961	457.708	1013.393	446.202	505.636
45	0.14667	1041.418	431.495	920.603	1188.209	600.802	564.113	0.000	0.000	0.000	1050.757	674.133	41.194	1023.666	240.406	624.493	816.271	196.766	457.245	1013.343	446.028	505.635
46	0.15000	1041.324	431.503	920.576	1187.779	601.057	564.100	0.000	0.000	0.000	1050.367	674.398	41.440	1024.301	240.450	624.698	817.228	195.553	456.839	1013.211	445.778	505.688
47	0.15333	1041.231	431.523	920.553	1187.369	601.309	564.085	0.000	0.000	0.000	1049.963	674.213	41.210	1024.715	240.216	624.606	818.194	194.349	456.371	1013.127	445.602	505.717
48	0.15667	1041.143	431.525	920.535	1186.985	601.584	564.118	0.000	0.000	0.000	1049.522	674.010	40.949	1025.187	239.853	624.340	819.226	193.137	455.922	1013.064	445.398	505.724
49	0.16000	1041.044	431.539	920.495	1186.561	601.898	564.133	0.000	0.000	0.000	1049.135	673.862	40.735	1025.667	239.616	624.293	820.286	191.943	455.462	1012.960	445.194	505.744
50	0.16333	1040.943	431.548	920.467	1186.134	602.101	564.084	0.000	0.000	0.000	1048.736	673.839	40.686	1026.158	239.375	624.206	821.399	190.746	455.049	1012.912	444.998	505.723
51	0.16667	1040.837	431.555	920.449	1185.668	602.334	564.056	0.000	0.000	0.000	1048.284	674.138	41.200	1026.632	239.128	624.148	822.577	189.572	454.643	1012.882	444.818	505.685
52	0.17000	1040.734	431.565	920.421	1185.229	602.582	564.034	0.000	0.000	0.000	1047.849	673.821	40.899	1027.129	238.914	624.122	823.759	188.408	454.174	1012.832	444.629	505.708
53	0.17333	1040.622	431.570	920.389	1184.824	602.840	564.025	0.000	0.000	0.000	1047.506	673.782	40.787	1027.658	238.692	624.105	825.040	187.180	453.786	1012.780	444.436	505.725
54	0.17667	1040.516	431.577	920.359	1184.381	603.087	564.032	0.000	0.000	0.000	1047.063	673.761	40.742	1028.156	238.414	624.022	826.286	185.951	453.375	1012.753	444.253	505.678
55	0.18000	1040.400	431.590	920.323	1183.904	603.321	564.041	0.000	0.000	0.000	1046.585	673.710	40.730	1028.709	238.189	624.013	827.579	184.719	452.997	1012.694	444.092	505.656
56	0.18333	1040.294	431.593	920.282	1183.449	603.591	564.016	0.000	0.000	0.000	1046.175	673.370	40.406	1029.403	238.068	624.189	828.746	183.462	452.479	1012.652	443.921	505.655
57	0.18667	1040.197	431.594	920.250	1182.969	603.841	564.023	0.000	0.000	0.000	1045.752	673.573	40.578	1029.783	237.611	623.885	830.021	182.086	452.150	1012.605	443.726	505.606
58	0.19000	1040.107	431.606	920.227	1182.519	604.100	564.041	0.000	0.000	0.000	1045.370	673.459	40.469	1030.478	237.478	624.039	831.144	180.689	451.595	1012.578	443.580	505.592
59	0.19333	1040.014	431.608	920.189	1182.016	604.357	564.007	0.000	0.000	0.000	1044.880	673.446	40.422	1031.063	237.255	624.050	832.364	179.208	451.213	1012.521	443.385	505.583
60	0.19667	1039.920	431.613	920.163	1181.551	604.643	564.059	0.000	0.000	0.000	1044.462	673.073	39.956	1031.683	237.007	624.042	833.514	177.769	450.676	1012.462	443.167	505.533
61	0.20000	1039.832	431.616	920.138	1181.088	604.930	564.058	0.000	0.000	0.000	1044.038	673.384	40.259	1032.293	236.744	623.991	834.725	176.268	450.247	1012.409	442.986	505.527
62	0.20333	1039.752	431.626	920.105	1180.582	605.242	564.063	0.000	0.000	0.000	1043.633	673.377	40.155	1032.886	236.443	623.830	835.908	174.764	449.680	1012.331	442.719	505.566
63	0.20667	1039.644	431.629	920.081	1180.121	605.502	564.082	0.000	0.000	0.000	1043.118	673.386	40.388	1033.537	236.266	623.875	837.237	173.208	449.354	1012.264	442.499	505.556
64	0.21000	1039.553	431.632	920.062	1179.573	605.809	564.086	0.000	0.000	0.000	1042.610	673.410	40.450	1034.154	235.932	623.685	838.524	171.705	448.765	1012.185	442.275	505.537
65	0.21333	1039.448	431.643	920.041	1179.055	606.043	564.110	0.000	0.000	0.000	1042.239	673.345	40.377	1034.724	235.671	623.588	839.901	170.179	448.315	1012.114	442.082	505.542
66	0.21667	1039.333	431.644	920.010	1178.542	606.340	564.123	0.000	0.000	0.000	1041.832	673.308	40.332	1035.327	235.406	623.511	841.293	168.695	447.832	1012.015	441.892	505.562
67	0.22000	1039.206	431.644	919.989	1178.031	606.625	564.113	0.000	0.000	0.000	1041.344	673.156	40.156	1035.948	235.158	623.419	842.640	167.254	447.208	1011.934	441.703	505.580
68	0.22333	1039.090	431.643	919.966	1177.524	606.891	564.152	0.000	0.000	0.000	1040.934	672.877	39.904	1036.545	234.900	623.282	844.108	165.757	446.749	1011.814	441.499	505.691
69	0.22667	1038.954	431.651	919.926	1176.940	607.231	564.168	0.000	0.000	0.000	1040.517	672.999	39.987	1037.114	234.610	623.179	845.548	164.188	446.233	1011.728	441.290	505.744
70	0.23000	1038.847	431.648	919.917	1176.459	607.528	564.153	0.000	0.000	0.000	1040.037	672.973	39.931	1037.712	234.370	623.141	847.111	162.650	445.800	1011.643	441.106	505.808
71	0.23333	1038.723	431.653	919.888	1175.921	607.848	564.204	0.000	0.000	0.000	1039.541	672.851	39.769	1038.455	234.226	623.256	848.565	161.164	445.141	1011.563	440.900	505.811
72	0.23667	1038.601	431.630	919.862	1175.366	608.117	564.188	0.000	0.000	0.000	1039.091	673.007	40.146	1039.109	234.010	623.229	850.167	159.605	444.706	1011.488	440.729	505.831
73	0.24000	1038.483	431.630	919.840	1174.823	608.294	564.152	0.000	0.000	0.000	1038.663	673.130	40.268	1039.754	233.693	623.079	851.734	158.072	444.043	1011.399	440.550	505.849
74	0.24333	1038.375	431.618	919.813	1174.245	608.554	564.125	0.000	0.000	0.000	1038.165	672.725	39.949	1040.463	233.522	623.139	853.372	156.512	443.540	1011.290	440.352	505.884
75	0.24667	1038.256	431.603	919.783	1173.720	608.789	564.119	0.000	0.000	0.000	1037.697	672.536	39.740	1041.084	233.228	623.037	855.028	154.932	443.069	1011.201	440.134	505.887
76	0.25000	1038.125	431.586	919.743	1173.151	609.063	564.112	0.000	0.000	0.000	1037.316	672.499	39.696	1041.714	232.963	622.921	856.607	153.424	442.387	1011.120	439.978	505.926
77	0.25333	1038.010	431.573	919.709	1172.593	609.324	564.067	0.000	0.000	0.000	1036.839	672.518	39.722	1042.314	232.637	622.815	858.315	151.902	441.956	1011.020	439.758	505.922
78	0.25667	1037.878	431.542	919.670	1171.985	609.604	563.987	0.000	0.000	0.000	1036.305	672.200	39.454	1042.982	232.319	622.627	860.002	150.385	441.333	1010.910	439.592	505.945
79	0.26000	1037.747	431.533	919.647	1171.452	609.916	564.044	0.000	0.000	0.000	1035.884	672.008	39.315	1043.643	232.089	622.581	861.723	148.858	440.720	1010.808	439.366	505.965
80	0.26333	1037.612	431.527	919.608	1170.870	610.205	564.009	0.000	0.000	0.000	1035.465	672.309	39.528	1044.325	231.780	622.458	863.510	147.356	440.242	1010.704	439.153	505.990
81	0.26667	1037.482	431.499	919.554	1170.286	610.491	564.017	0.000	0.000	0.000	1034.941	672.620	40.004	1045.067	231.567	622.469	865.268	145.857	439.492	1010.590	438.930	506.009
82	0.27000	1037.366	431.487	919.542	1169.737	610.776	564.005	0.000	0.000	0.000	1034.498	672.136	39.411	1045.808	231.318	622.454	867.131	144.339	438.985	1010.465	438.722	506.063
83	0.27333	1037.224	431.477	919.511	1169.106	611.065	564.046	0.000	0.000	0.000	1034.076	672.158	39.300	1046.578	231.084	622.444	869.066	142.716	438.406	1010.367	438.512	506.082
84	0.27667	1037.097	431.458	919.481	1168.515	611.364	564.018	0.000	0.000	0.000	1033.630	672.135	39.516	1047.256	230.742	622.292	870.861	141.260	437.665	1010.215	438.289	506.280
85	0.28000	1036.983	431.440	919.456	1167.899	611.646	564.028	0.000	0.000	0.000	1033.135	672.001	39.453	1047.976	230.465	622.194	872.805	139.772	437.193	1010.108	438.085	506.339
86	0.28333	1036.864	431.416	919.435	1167.291	611.880	563.938	0.000	0.000	0.000	1032.677	671.928	39.424	1048.718	230.258	622.207	874.655	138.294	436.389	1010.013	437.899	506.398
87	0.28667	1036.744	431.381	919.412	1166.625	612.168	563.941	0.000	0.000	0.000	1032.305	671.823	39.422	1049.417	229.976	622.106	876.629	136.745	435.851	1009.928	437.686	506.404
88	0.29000	1036.637	431.352	919.394	1166.036	612.404	563.947	0.000	0.000	0.000	1031.816	671.834	39.387	1050.081	229.658	621.965	878.614	135.252	435.316	1009.837	437.513	506.454
89	0.29333	1036.522	431.327	919.371	1165.352	612.654	563.883	0.000	0.000	0.000	1031.321	671.737	39.284	1050.773	229.398	621.894	881.042	132.824	434.936	1009.740	437.261	506.397
90	0.29667	1036.415	431.289	919.349	1164.755	612.902	563.901	0.000	0.000	0.000	1030.841	671.974	39.793	1051.512	229.020	621.644	883.089	131.310	434.417	1009.621	437.068	506.434
91	0.30000	1036.310	431.269	919.326	1164.070	613.193	563.904	0.000	0.000	0.000	1030.519	671.581	39.285	1052.222	228.788	621.620	885.122	129.865	433.751	1009.521	436.834	506.429
92	0.30333	1036.196	431.260	919.317	1163.507	613.463	563.903	0.000	0.000	0.000	1030.026	671.659	39.446	1052.905	228.490	621.416	887.147	128.460	432.931	1009.420	436.610	506.549
93	0.30667	1036.088	431.231	919.308	1162.830	613.757	563.989	0.000	0.000	0.000	1029.560	671.393	39.212	1053.675	228.323	621.413	889.107	127.241	432.172	1009.329	436.404	506.568
94	0.31000	1035.968	431.198	919.269	1162.211	613.962	563.934	0.000	0.000	0.000	1029.166	671.229	39.142	1054.413	228.132	621.394	891.288	125.689	431.591	1009.218	436.203	506.598
95	0.31333	1035.854	431.183	919.260	1161.573	614.249	563.946	0.000	0.000	0.000	1028.772	671.208	39.194	1055.160	227.868	621.241	893.524	124.179	431.018	1009.093	435.996	506.614
96	0.31667	1035.723	431.147	919.235	1160.974	614.468	563.939	0.000	0.000	0.000	1028.349	670.923	38.955	1055.897	227.636	621.134	895.728	122.821	430.379	1008.965	435.739	506.779
97	0.32000	1035.613	431.144	919.216	1160.313	614.695	563.884	0.000	0.000	0.000	1027.891	670.729	38.806	1056.654	227.449	621.085	897.906	121.533	429.625	1008.854	435.469	506.889
98	0.32333	1035.486	431.125	919.199	1159.697	614.875	563.845	0.000	0.000	0.000	1027.481	670.967	39.066	1057.366	227.238	620.994	900.076	120.246	428.740	1008.738	435.255	506.883
99	0.32667	1035.375	431.096	919.192	1159.025	615.088	563.803	0.000	0.000	0.000	1027.084	670.723	38.930	1058.082	226.914	620.799	902.298	119.005	427.935	1008.648	435.068	506.897
100	0.33000	1035.252	431.066	919.156	1158.391	615.251	563.747	0.000	0.000	0.000	1026.646	670.454	38.698	1058.797	226.729	620.740	904.585	117.764	427.165	1008.531	434.806	506.866
101	0.33333	1035.134	431.040	919.136	1157.714	615.523	563.738	0.000	0.000	0.000	1026.145	670.751	39.104	1059.463	226.386	620.465	906.820	116.568	426.248	1008.458	434.553	506.885
102	0.33667	1035.025	431.016	919.114	1157.104	615.784	563.757	0.000	0.000	0.000	1025.789	670.621	38.978	1060.174	226.155	620.342	909.076	115.403	425.246	1008.349	434.297	506.984
103	0.34000	1034.923	430.991	919.096	1156.447	616.032	563.671	0.000	0.000	0.000	1025.380	670.401	38.827	1060.879	225.960	620.219	911.493	114.121	424.574	1008.275	434.054	506.944
104	0.34333	1034.811	430.956	919.072	1155.822	616.299	563.707	0.000	0.000	0.000	1024.917	670.236	38.775	1061.662	225.776	620.142	913.822	113.024	423.625	1008.173	433.803	506.949
105	0.34667	1034.699	430.925	919.048	1155.211	616.577	563.749	0.000	0.000	0.000	1024.517	669.992	38.601	1062.380	225.567	619.967	916.177	111.907	422.665	1008.095	433.623	506.954
106	0.35000	1034.587	430.906	919.020	1154.551	616.807	563.765	0.000	0.000	0.000	1024.168	669.845	38.524	1063.125	225.355	619.840	918.619	110.728	421.831	1007.982	433.426	506.973
107	0.35333	1034.469	430.866	918.996	1153.944	617.052	563.804	0.000	0.000	0.000	1023.706	669.745	38.471	1063.848	225.120	619.606	921.075	109.629	420.875	1007.853	433.174	507.097
108	0.35667	1034.360	430.844	918.985	1153.294	617.211	563.742	0.000	0.000	0.000	1023.248	669.623	38.299	1064.622	224.959	619.510	923.551	108.559	419.889	1007.787	432.967	507.055
109	0.36000	1034.243	430.824	918.960	1152.659	617.380	563.757	0.000	0.000	0.000	1022.846	669.536	38.368	1065.338	224.713	619.280	925.983	107.619	418.827	1007.695	432.739	507.005
110	0.36333	1034.125	430.792	918.935	1152.027	617.577	563.764	0.000	0.000	0.000	1022.473	669.307	38.239	1066.006	224.470	619.067	928.577	106.608	417.962	1007.609	432.572	507.014
111	0.36667	1033.996	430.772	918.908	1151.419	617.694	563.695	0.000	0.000	0.000	1021.964	669.526	38.456	1066.725	224.301	618.946	931.159	105.649	416.946	1008.292	431.744	506.237
112	0.37000	1033.874	430.746	918.874	1150.798	617.972	563.681	0.000	0.000	0.000	1021.514	669.379	38.334	1067.385	224.035	618.713	933.695	104.699	415.832	1008.217	431.502	506.199
113	0.37333	1033.760	430.729	918.844	1150.215	618.142	563.698	0.000	0.000	0.000	1021.129	669.226	38.335	1068.079	223.838	618.495	936.345	103.765	414.886	1007.384	431.775	506.943
114	0.37667	1033.653	430.702	918.826	1149.557	618.379	563.680	0.000	0.000	0.000	1020.735	669.086	38.291	1068.717	223.611	618.302	938.971	102.936	413.844	1007.327	431.538	506.862
115	0.38000	1033.543	430.690	918.794	1149.021	618.560	563.694	0.000	0.000	0.000	1020.280	668.789	38.065	1069.374	223.309	617.972	941.607	102.100	412.752	1007.999	430.791	506.029
116	0.38333	1033.440	430.660	918.775	1148.374	618.793	563.699	0.000	0.000	0.000	1019.830	668.564	37.958	1070.040	223.099	617.818	944.203	101.318	411.706	1007.951	430.559	506.003
117	0.38667	1033.342	430.641	918.748	1147.775	618.928	563.652	0.000	0.000	0.000	1019.463	668.559	37.907	1070.739	223.010	617.797	946.879	100.496	410.666	1007.902	430.347	505.998
118	0.39000	1033.247	430.626	918.735	1147.181	619.092	563.632	0.000	0.000	0.000	1019.015	668.768	38.326	1071.381	222.777	617.533	949.572	99.709	409.700	1007.853	430.122	505.960
119	0.39333	1033.156	430.598	918.696	1146.537	619.248	563.566	0.000	0.000	0.000	1018.610	668.268	37.820	1072.079	222.587	617.337	952.162	99.029	408.472	1007.801	429.917	505.939
120	0.39667	1033.058	430.579	918.691	1145.985	619.390	563.633	0.000	0.000	0.000	1018.201	667.957	37.663	1072.742	222.417	617.193	954.860	98.295	407.468	1007.720	429.693	505.969
121	0.40000	1032.947	430.560	918.672	1145.324	619.585	563.649	0.000	0.000	0.000	1017.774	668.338	37.989	1073.399	222.180	616.966	957.571	97.680	406.405	1007.673	429.468	505.970
122	0.40333	1032.841	430.533	918.656	1144.761	619.721	563.624	0.000	0.000	0.000	1017.380	668.323	37.986	1074.057	222.081	616.865	960.293	97.069	405.233	1007.585	429.246	505.975
123	0.40667	1032.721	430.514	918.633	1144.163	619.916	563.621	0.000	0.000	0.000	1016.948	667.946	37.769	1074.735	221.910	616.676	962.988	96.545	404.138	1008.337	428.206	505.559
124	0.41000	1032.602	430.501	918.619	1143.574	620.044	563.664	0.000	0.000	0.000	1016.506	667.807	37.743	1075.425	221.737	616.472	965.737	95.970	403.081	1008.254	427.933	505.521
125	0.41333	1032.489	430.493	918.597	1143.016	620.222	563.649	0.000	0.000	0.000	1016.166	667.728	37.734	1076.136	221.641	616.355	968.470	95.487	401.916	1008.197	427.671	505.570
126	0.41667	1032.360	430.484	918.577	1142.424	620.434	563.680	0.000	0.000	0.000	1015.792	667.559	37.684	1076.762	221.495	616.223	971.174	95.013	400.737	1008.073	427.619	505.404
127	0.42000	1032.235	430.461	918.541	1141.868	620.473	563.609	0.000	0.000	0.000	1015.371	667.427	37.530	1077.382	221.305	616.022	973.853	94.658	399.628	1008.028	427.380	505.364
128	0.42333	1032.110	430.453	918.516	1141.276	620.663	563.612	0.000	0.000	0.000	1014.973	667.270	37.392	1078.062	221.074	615.775	976.575	94.268	398.471	1007.978	427.162	505.301
129	0.42667	1031.980	430.447	918.471	1140.721	620.743	563.547	0.000	0.000	0.000	1014.569	667.315	37.739	1078.744	220.888	615.544	979.285	94.029	397.215	1007.905	426.958	505.220
130	0.43000	1031.860	430.434	918.443	1140.157	620.864	563.516	0.000	0.000	0.000	1014.181	667.175	37.689	1079.581	220.810	615.318	982.082	93.740	396.053	1007.880	426.707	505.164
131	0.43333	1031.733	430.400	918.411	1139.582	620.980	563.447	0.000	0.000	0.000	1013.764	666.930	37.556	1080.020	220.517	614.988	984.872	93.489	394.972	1007.820	426.521	505.135
132	0.43667	1031.607	430.388	918.367	1139.022	621.075	563.466	0.000	0.000	0.000	1013.398	666.760	37.455	1080.732	220.521	615.013	987.565	93.359	393.624	1007.779	426.251	505.251
133	0.44000	1031.490	430.373	918.341	1138.461	621.238	563.438	0.000	0.000	0.000	1013.040	666.662	37.425	1081.379	220.436	614.871	990.365	93.130	392.488	1007.708	426.093	505.263
134	0.44333	1031.375	430.347	918.301	1137.934	621.399	563.439	0.000	0.000	0.000	1012.638	666.647	37.384	1082.054	220.448	614.864	993.133	92.957	391.391	1007.628	425.925	505.253
135	0.44667	1031.252	430.326	918.278	1137.386	621.498	563.403	0.000	0.000	0.000	1012.242	666.427	37.279	1082.689	220.341	614.630	995.813	92.925	390.108	1007.440	425.737	505.159
136	0.45000	1031.123	430.305	918.235	1136.809	621.653	563.407	0.000	0.000	0.000	1011.824	666.273	37.248	1083.273	220.205	614.510	998.514	92.838	388.980	1007.383	425.503	505.083
137	0.45333	1030.998	430.293	918.210	1136.316	621.746	563.430	0.000	0.000	0.000	1011.491	666.065	37.091	1083.828	219.878	614.070	1001.275	92.824	387.817	1007.307	425.352	505.069
138	0.45667	1030.874	430.285	918.198	1135.722	621.863	563.474	0.000	0.000	0.000	1011.114	665.920	36.963	1084.362	219.792	613.993	1004.009	92.900	386.601	1007.270	425.172	505.019
