NO_OF_SAMPLES	25200
FREQUENCY	120
TIME_STAMP	2022-05-12, 13:37:31	6831.34175375
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Bertec
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	1323.089957
FORCE_PLATE_CORNER_POSX_POSY_Y	1076.650023
FORCE_PLATE_CORNER_POSX_POSY_Z	-186.304003
FORCE_PLATE_CORNER_NEGX_POSY_X	1284.020066
FORCE_PLATE_CORNER_NEGX_POSY_Y	1345.040083
FORCE_PLATE_CORNER_NEGX_POSY_Z	-195.163995
FORCE_PLATE_CORNER_NEGX_NEGY_X	1663.060069
FORCE_PLATE_CORNER_NEGX_NEGY_Y	1387.670040
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-201.503992
FORCE_PLATE_CORNER_POSX_NEGY_X	1698.449969
FORCE_PLATE_CORNER_POSX_NEGY_Y	1124.019980
FORCE_PLATE_CORNER_POSX_NEGY_Z	-190.853000
FORCE_PLATE_LENGTH	600.000000
FORCE_PLATE_WIDTH	400.000000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
109	0.90000	-9.067787	-8.553062	601.327728	31.791772	45.490727	-1.282828	-75.650472	52.869294	0.000000	
110	0.90833	-9.607840	-8.722732	601.338179	31.898664	45.504545	-1.280267	-75.672137	53.046131	0.000000	
111	0.91667	-9.514406	-8.548193	601.335073	31.801425	45.495303	-1.260839	-75.657159	52.884700	0.000000	
112	0.92500	-9.512187	-8.883080	601.338054	31.920455	45.525931	-1.271921	-75.707716	53.082379	0.000000	
113	0.93333	-9.424109	-9.227253	601.337083	31.869832	45.510408	-1.228069	-75.682025	52.998282	0.000000	
114	0.94167	-9.828971	-8.421952	601.341040	31.879549	45.513330	-1.234712	-75.686387	53.014091	0.000000	
115	0.95000	-9.238190	-8.364062	601.332208	31.829310	45.544695	-1.199907	-75.739657	52.931325	0.000000	
116	0.95833	-9.375616	-8.427195	601.332730	31.775507	45.487679	-1.147344	-75.644774	52.841805	0.000000	
117	0.96667	-9.511988	-8.468298	601.334055	31.680206	45.482211	-1.124195	-75.635515	52.683206	0.000000	
118	0.97500	-9.876375	-8.223610	601.336461	31.732495	45.383468	-1.163124	-75.471007	52.769950	0.000000	
119	0.98333	-9.669569	-8.556929	601.334977	31.745608	45.397279	-1.131398	-75.494160	52.791887	0.000000	
