NO_OF_FRAMES	9900
NO_OF_CAMERAS	11
NO_OF_MARKERS	8
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-12-01, 12:57:43	611522.81551569
DATA_INCLUDED	3D
MARKER_NAMES	Head	R_Shoulder	R_Elbow	R_Hand	L_Shoulder	L_Elbow	L_Hand	Sternum
Frame	Time	Head X	Head Y	Head Z	R_Shoulder X	R_Shoulder Y	R_Shoulder Z	R_Elbow X	R_Elbow Y	R_Elbow Z	R_Hand X	R_Hand Y	R_Hand Z	L_Shoulder X	L_Shoulder Y	L_Shoulder Z	L_Elbow X	L_Elbow Y	L_Elbow Z	L_Hand X	L_Hand Y	L_Hand Z	Sternum X	Sternum Y	Sternum Z	
1	0.00000	1027.255	422.833	913.122	1164.848	614.489	571.559	0.000	0.000	0.000	1075.057	679.154	37.266	1017.088	251.124	636.366	810.182	223.895	473.928	543.951	364.814	520.630	1003.722	448.165	508.850
2	0.00333	1027.251	422.816	913.126	1164.783	614.602	571.655	0.000	0.000	0.000	1074.944	679.142	37.309	1017.223	251.123	636.444	810.161	223.377	473.485	544.695	364.419	521.643	1003.589	448.106	509.063
3	0.00667	1027.246	422.794	913.140	1164.684	614.687	571.652	0.000	0.000	0.000	1074.822	679.149	37.399	1017.327	251.073	636.476	810.734	223.055	473.284	545.431	364.075	522.555	1003.526	448.147	509.072
4	0.01000	1027.226	422.763	913.137	1164.593	614.758	571.689	0.000	0.000	0.000	1074.643	679.293	37.659	1017.394	251.003	636.448	810.693	222.508	472.697	546.234	363.742	523.592	1003.478	448.146	509.179
5	0.01333	1027.229	422.757	913.151	1164.508	614.856	571.735	0.000	0.000	0.000	1074.537	679.264	37.667	1017.512	250.949	636.477	810.962	222.051	472.293	547.079	363.344	524.524	1003.414	448.149	509.275
6	0.01667	1027.229	422.750	913.151	1164.411	614.947	571.753	0.000	0.000	0.000	1074.378	679.230	37.762	1017.561	250.855	636.389	811.353	221.566	471.950	547.969	362.973	525.568	1003.373	448.130	509.303
7	0.02000	1027.228	422.745	913.161	1164.298	615.048	571.809	0.000	0.000	0.000	1074.230	679.244	37.882	1017.731	250.835	636.456	811.734	221.014	471.573	548.941	362.580	526.599	1003.282	448.128	509.368
8	0.02333	1026.706	423.045	912.617	1163.658	615.054	571.324	0.000	0.000	0.000	1073.150	677.680	36.495	1017.462	250.789	635.960	811.535	220.972	470.694	549.562	362.474	527.490	1002.175	448.619	509.053
9	0.02667	1027.132	422.863	913.085	1163.511	614.804	571.031	0.000	0.000	0.000	1073.170	678.035	36.850	1017.852	250.760	636.274	812.036	220.561	470.317	550.791	361.977	528.943	1001.785	448.681	508.981
10	0.03000	1027.133	422.857	913.079	1163.394	614.913	571.050	0.000	0.000	0.000	1073.028	677.832	36.702	1018.062	250.705	636.345	812.410	219.942	469.750	551.988	361.514	530.162	1001.705	448.708	509.033
11	0.03333	1027.151	422.885	913.078	1163.574	615.410	571.920	0.000	0.000	0.000	1072.887	677.753	36.686	1018.207	250.617	636.308	813.150	218.997	469.560	553.158	360.972	531.060	1002.547	448.196	509.937
12	0.03667	1027.167	422.908	913.082	1163.452	615.505	571.953	0.000	0.000	0.000	1072.672	677.865	36.839	1018.353	250.529	636.262	813.559	218.354	469.028	554.370	360.527	532.267	1002.493	448.194	509.993
13	0.04000	1027.189	422.914	913.082	1163.323	615.614	571.980	0.000	0.000	0.000	1072.520	677.828	36.879	1018.375	250.441	636.231	814.042	217.740	468.524	555.650	360.049	533.410	1002.439	448.166	510.051
